#cliente	day	place	penalty	service
1_PR_1	1	2	27830	90
2_SA_1	1	1	29381	90
3_SA_1	1	1	27587	75
4_LC_1	1	4	29127	120
5_SA_1	1	1	28332	90
6_SA_1	1	1	29365	30
7_SA_1	1	1	30556	290
8_SA_1	1	1	30556	60
9_SA_1	1	1	28402	360
10_SA_1	1	1	28402	60
11_SA_1	1	1	28402	120
12_SA_1	1	1	28402	75
13_SA_1	1	1	28402	60
14_SA_1	1	1	28402	90
15_SA_1	1	1	27276	240
16_SA_1	1	1	29814	110
17_NU_1	1	5	28011	180
18_SA_1	1	1	28660	90
19_SA_1	1	1	27809	180
20_SA_1	1	1	30512	60
21_NU_1	1	5	31036	90
22_PR_1	1	2	29687	60
23_SA_1	1	1	29449	90
24_PR_1	1	2	26914	100
25_PR_1	1	2	27585	90
26_NU_1	1	5	29186	420
27_LC_1	1	4	27486	180
28_SA_1	1	1	28835	30
29_SA_1	1	1	26486	60
30_PR_1	1	2	27992	60
31_SA_1	1	1	26712	90
32_SA_1	1	1	26712	90
33_LC_1	1	4	28247	150
34_LC_1	1	4	28052	80
35_SA_1	1	1	29291	105
36_LC_1	1	4	28910	60
37_PR_1	1	2	28381	60
38_PR_1	1	2	28381	80
39_LC_1	1	4	27298	90
40_SA_1	1	1	30084	60
41_LC_1	1	4	31923	120
42_PR_1	1	2	31923	60
43_SA_1	1	1	30671	207
44_PR_1	1	2	27851	25
45_VI_1	1	4	30142	75
46_SA_1	1	1	27686	90
47_SA_1	1	1	27686	90
48_SA_1	1	1	29757	60
49_SA_1	1	1	29757	60
50_LC_1	1	4	29135	80
51_SA_1	1	1	27045	90
52_PR_1	1	2	26882	30
53_NU_1	1	5	26032	90
54_LC_1	1	4	31583	60
55_LC_1	1	4	31583	60
56_LC_1	1	4	27484	150
57_SA_1	1	1	27680	60
58_SA_1	1	1	27680	60
59_SA_1	1	1	27680	60
60_LC_1	1	4	29561	90
61_SA_1	1	1	29368	30
62_SA_1	1	1	29368	150
63_SA_1	1	1	29368	75
64_SA_1	1	1	29368	10
65_SA_1	1	1	29368	30
66_PR_1	1	2	28992	75
67_SA_1	1	1	28867	60
68_SA_1	1	1	30008	120
69_VI_1	1	4	27115	60
70_SA_1	1	1	29194	180
71_PR_1	1	2	29194	520
72_SA_1	1	1	32636	195
73_PR_1	1	2	32636	120
74_SA_1	1	1	29553	60
75_SA_1	1	1	28388	75
76_SA_1	1	1	30847	100
