#cliente	day	place	penalty	service
1_PR_1	1	2	30164	90
2_SA_1	1	1	43991	90
3_SA_1	1	1	24220	75
4_LC_1	1	4	44583	120
5_SA_1	1	1	26865	90
6_SA_1	1	1	29515	30
7_SA_1	1	1	28370	290
8_SA_1	1	1	28370	60
9_SA_1	1	1	28671	360
10_SA_1	1	1	28671	60
11_SA_1	1	1	28671	120
12_SA_1	1	1	28671	75
13_SA_1	1	1	28671	60
14_SA_1	1	1	28671	90
15_SA_1	1	1	27459	240
16_SA_1	1	1	29252	110
17_NU_1	1	5	26441	180
18_SA_1	1	1	29458	90
19_SA_1	1	1	26024	180
20_SA_1	1	1	34143	60
21_NU_1	1	5	32638	90
22_PR_1	1	2	29034	60
23_SA_1	1	1	14091	90
24_PR_1	1	2	35939	100
25_PR_1	1	2	25464	90
26_NU_1	1	5	15920	420
27_LC_1	1	4	27553	180
28_SA_1	1	1	21744	30
29_SA_1	1	1	28052	60
30_PR_1	1	2	24258	60
31_SA_1	1	1	23127	90
32_SA_1	1	1	23127	90
33_LC_1	1	4	19286	150
34_LC_1	1	4	31538	80
35_SA_1	1	1	28483	105
36_LC_1	1	4	23835	60
37_PR_1	1	2	27406	60
38_PR_1	1	2	27406	80
39_LC_1	1	4	20306	90
40_SA_1	1	1	30684	60
41_LC_1	1	4	27430	120
42_PR_1	1	2	27430	60
43_SA_1	1	1	21615	207
44_PR_1	1	2	40521	25
45_VI_1	1	4	18880	75
46_SA_1	1	1	22367	90
47_SA_1	1	1	22367	90
48_SA_1	1	1	30226	60
49_SA_1	1	1	30226	60
50_LC_1	1	4	23516	80
51_SA_1	1	1	24627	90
52_PR_1	1	2	19987	30
53_NU_1	1	5	25766	90
54_LC_1	1	4	33605	60
55_LC_1	1	4	33605	60
56_LC_1	1	4	16886	150
57_SA_1	1	1	42609	60
58_SA_1	1	1	42609	60
59_SA_1	1	1	42609	60
60_LC_1	1	4	25547	90
61_SA_1	1	1	30938	30
62_SA_1	1	1	30938	150
63_SA_1	1	1	30938	75
64_SA_1	1	1	30938	10
65_SA_1	1	1	30938	30
66_PR_1	1	2	33785	75
67_SA_1	1	1	12178	60
68_SA_1	1	1	27490	120
69_VI_1	1	4	27367	60
70_SA_1	1	1	32287	180
71_PR_1	1	2	32287	520
72_SA_1	1	1	30300	195
73_PR_1	1	2	30300	120
74_SA_1	1	1	15092	60
75_SA_1	1	1	38420	75
76_SA_1	1	1	12920	100
77_SA_1	1	1	23581	120
78_SA_1	1	1	31241	60
79_SA_1	1	1	31241	100
80_SA_1	1	1	23689	90
81_SA_1	1	1	27770	60
82_VI_1	1	4	28931	30
83_SA_1	1	1	32048	240
84_LC_1	1	4	30913	15
85_PR_1	1	2	25677	70
86_PR_1	1	2	35982	90
87_SA_1	1	1	27663	60
88_LC_1	1	4	27630	120
89_PR_1	1	2	28866	70
90_SA_1	1	1	12024	90
91_PR_1	1	2	35073	120
92_SA_1	1	1	33092	60
93_SA_1	1	1	24729	90
94_NU_1	1	5	35135	160
95_SA_1	1	1	31061	140
96_VI_1	1	4	29981	50
97_PR_1	1	2	39755	20
98_PR_1	1	2	39755	10
99_SA_1	1	1	24662	75
100_PR_1	1	2	24704	60
