#cliente	day	place	penalty	service
1_PR_1	1	2	24191	90
2_SA_1	1	1	37119	90
3_SA_1	1	1	20470	75
4_LC_1	1	4	39095	120
5_SA_1	1	1	37610	90
6_SA_1	1	1	37244	30
7_SA_1	1	1	33615	290
8_SA_1	1	1	33615	60
9_SA_1	1	1	28900	360
10_SA_1	1	1	28900	60
11_SA_1	1	1	28900	120
12_SA_1	1	1	28900	75
13_SA_1	1	1	28900	60
14_SA_1	1	1	28900	90
15_SA_1	1	1	25507	240
16_SA_1	1	1	37487	110
17_NU_1	1	5	39986	180
18_SA_1	1	1	27162	90
19_SA_1	1	1	28383	180
20_SA_1	1	1	26946	60
21_NU_1	1	5	28055	90
22_PR_1	1	2	21170	60
23_SA_1	1	1	31644	90
24_PR_1	1	2	37713	100
25_PR_1	1	2	18901	90
26_NU_1	1	5	19509	420
27_LC_1	1	4	29194	180
28_SA_1	1	1	24367	30
29_SA_1	1	1	19265	60
30_PR_1	1	2	23763	60
31_SA_1	1	1	30265	90
32_SA_1	1	1	30265	90
33_LC_1	1	4	22761	150
34_LC_1	1	4	16401	80
35_SA_1	1	1	23373	105
36_LC_1	1	4	27730	60
37_PR_1	1	2	18436	60
38_PR_1	1	2	18436	80
39_LC_1	1	4	28186	90
40_SA_1	1	1	38849	60
41_LC_1	1	4	24415	120
42_PR_1	1	2	24415	60
43_SA_1	1	1	30653	207
44_PR_1	1	2	32156	25
45_VI_1	1	4	27065	75
46_SA_1	1	1	30129	90
47_SA_1	1	1	30129	90
48_SA_1	1	1	37203	60
49_SA_1	1	1	37203	60
50_LC_1	1	4	16433	80
51_SA_1	1	1	31060	90
52_PR_1	1	2	44068	30
53_NU_1	1	5	27298	90
54_LC_1	1	4	17150	60
55_LC_1	1	4	17150	60
56_LC_1	1	4	24357	150
57_SA_1	1	1	24916	60
58_SA_1	1	1	24916	60
59_SA_1	1	1	24916	60
60_LC_1	1	4	43303	90
61_SA_1	1	1	33214	30
62_SA_1	1	1	33214	150
63_SA_1	1	1	33214	75
64_SA_1	1	1	33214	10
65_SA_1	1	1	33214	30
66_PR_1	1	2	26776	75
67_SA_1	1	1	38463	60
68_SA_1	1	1	28186	120
69_VI_1	1	4	32685	60
70_SA_1	1	1	25288	180
71_PR_1	1	2	25288	520
72_SA_1	1	1	34650	195
73_PR_1	1	2	34650	120
74_SA_1	1	1	26768	60
75_SA_1	1	1	26716	75
76_SA_1	1	1	26031	100
77_SA_1	1	1	35508	120
78_SA_1	1	1	26168	60
79_SA_1	1	1	26168	100
80_SA_1	1	1	27909	90
81_SA_1	1	1	24497	60
82_VI_1	1	4	26130	30
83_SA_1	1	1	32611	240
84_LC_1	1	4	19093	15
85_PR_1	1	2	37862	70
86_PR_1	1	2	29543	90
87_SA_1	1	1	24693	60
88_LC_1	1	4	25148	120
89_PR_1	1	2	29742	70
90_SA_1	1	1	43211	90
91_PR_1	1	2	33053	120
92_SA_1	1	1	32384	60
93_SA_1	1	1	36963	90
94_NU_1	1	5	25993	160
95_SA_1	1	1	29210	140
96_VI_1	1	4	36251	50
97_PR_1	1	2	26141	20
98_PR_1	1	2	26141	10
99_SA_1	1	1	36349	75
100_PR_1	1	2	21240	60
101_PR_2	2	2	29165	60
102_SA_2	2	1	31581	120
103_SA_2	2	1	20250	120
104_LC_2	2	4	33687	120
105_LC_2	2	4	22785	200
106_NU_2	2	5	22017	75
107_PR_2	2	2	30204	30
108_LC_2	2	4	24690	10
109_SA_2	2	1	33615	110
110_SA_2	2	1	33615	120
111_SA_2	2	1	33615	120
112_SA_2	2	1	33615	60
113_SA_2	2	1	33615	60
114_SA_2	2	1	33615	60
115_PR_2	2	2	34482	90
116_SA_2	2	1	28900	60
117_SA_2	2	1	28900	140
118_SA_2	2	1	28900	120
119_SA_2	2	1	28900	60
120_SA_2	2	1	28900	55
121_LC_2	2	4	28900	45
122_SA_2	2	1	28900	50
123_SA_2	2	1	28900	50
