#cliente	day	place	penalty	service
1_PR_1	1	2	35708	90
2_SA_1	1	1	30282	90
3_SA_1	1	1	30732	75
4_LC_1	1	4	30029	120
5_SA_1	1	1	32970	90
6_SA_1	1	1	35261	30
7_SA_1	1	1	22312	290
8_SA_1	1	1	22312	60
9_SA_1	1	1	30953	360
10_SA_1	1	1	30953	60
11_SA_1	1	1	30953	120
12_SA_1	1	1	30953	75
13_SA_1	1	1	30953	60
14_SA_1	1	1	30953	90
15_SA_1	1	1	26836	240
16_SA_1	1	1	26330	110
17_NU_1	1	5	30061	180
18_SA_1	1	1	32364	90
19_SA_1	1	1	28415	180
20_SA_1	1	1	26576	60
21_NU_1	1	5	31844	90
22_PR_1	1	2	26177	60
23_SA_1	1	1	28143	90
24_PR_1	1	2	26526	100
25_PR_1	1	2	31018	90
26_NU_1	1	5	26605	420
27_LC_1	1	4	31901	180
28_SA_1	1	1	28468	30
29_SA_1	1	1	28779	60
30_PR_1	1	2	28624	60
31_SA_1	1	1	32748	90
32_SA_1	1	1	32748	90
33_LC_1	1	4	33762	150
34_LC_1	1	4	26063	80
35_SA_1	1	1	23073	105
36_LC_1	1	4	25562	60
37_PR_1	1	2	29792	60
38_PR_1	1	2	29792	80
39_LC_1	1	4	35211	90
40_SA_1	1	1	33163	60
41_LC_1	1	4	33779	120
42_PR_1	1	2	33779	60
43_SA_1	1	1	36632	207
44_PR_1	1	2	24293	25
45_VI_1	1	4	27928	75
46_SA_1	1	1	28526	90
47_SA_1	1	1	28526	90
48_SA_1	1	1	34310	60
49_SA_1	1	1	34310	60
50_LC_1	1	4	26774	80
51_SA_1	1	1	34206	90
52_PR_1	1	2	35598	30
53_NU_1	1	5	35669	90
54_LC_1	1	4	20203	60
55_LC_1	1	4	20203	60
56_LC_1	1	4	30590	150
57_SA_1	1	1	24086	60
58_SA_1	1	1	24086	60
59_SA_1	1	1	24086	60
60_LC_1	1	4	27190	90
61_SA_1	1	1	28084	30
62_SA_1	1	1	28084	150
63_SA_1	1	1	28084	75
64_SA_1	1	1	28084	10
65_SA_1	1	1	28084	30
66_PR_1	1	2	24183	75
67_SA_1	1	1	23795	60
68_SA_1	1	1	24656	120
69_VI_1	1	4	25177	60
70_SA_1	1	1	34388	180
71_PR_1	1	2	34388	520
72_SA_1	1	1	32727	195
73_PR_1	1	2	32727	120
74_SA_1	1	1	28999	60
75_SA_1	1	1	35243	75
76_SA_1	1	1	20200	100
77_SA_1	1	1	23007	120
78_SA_1	1	1	41122	60
79_SA_1	1	1	41122	100
80_SA_1	1	1	29528	90
81_SA_1	1	1	25507	60
82_VI_1	1	4	21220	30
83_SA_1	1	1	35456	240
84_LC_1	1	4	24256	15
85_PR_1	1	2	28695	70
86_PR_1	1	2	21032	90
87_SA_1	1	1	24207	60
88_LC_1	1	4	26017	120
89_PR_1	1	2	29183	70
90_SA_1	1	1	30732	90
91_PR_1	1	2	32657	120
92_SA_1	1	1	27406	60
93_SA_1	1	1	26021	90
94_NU_1	1	5	24281	160
95_SA_1	1	1	35129	140
96_VI_1	1	4	29740	50
97_PR_1	1	2	23996	20
98_PR_1	1	2	23996	10
99_SA_1	1	1	29738	75
100_PR_1	1	2	30952	60
101_PR_2	2	2	28292	60
102_SA_2	2	1	29400	120
103_SA_2	2	1	20647	120
104_LC_2	2	4	26121	120
105_LC_2	2	4	25848	200
106_NU_2	2	5	26914	75
107_PR_2	2	2	34509	30
