param: place penalty service :=
1 2 8515 60
2 1 1747 120
3 1 52467 120
4 3 6415 120
5 3 42591 200
6 5 61927 75
7 2 54893 30
8 3 57327 10
9 1 43746 120
10 1 49992 120
11 1 53116 60
12 1 52404 110
13 1 42078 60
14 1 43163 60
15 2 53348 90
16 1 7143 55
17 1 1211 60
18 1 7323 30
19 3 7265 45
20 1 2201 50
21 1 4206 120
22 1 9593 60
23 1 7656 140
24 1 2086 50
25 1 46816 60
26 2 125238 80
27 2 109244 180
28 1 795 120
29 5 7348 120
30 1 13216 90
31 2 52092 215
32 1 9202 20
33 1 60311 60
34 1 40565 90
35 1 58680 60
36 3 2039 30
37 2 54335 150
38 2 51993 60
39 1 56482 50
40 4 67770 90
41 5 3182 150
42 3 16658 50
43 1 7019 180
44 1 909 90
45 3 3070 60
46 1 955 165
47 3 10073 30
48 1 2679 90
49 1 9548 120
50 1 280 235
51 1 59854 120
52 3 3403 1
53 2 44540 230
54 2 57152 170
55 1 36923 240
56 2 47859 80
57 1 10091 150
58 2 9701 85
59 1 9758 55
60 2 42230 60
61 3 39792 180
62 1 6723 1
63 2 1735 120
64 5 10124 90
65 1 59718 120
66 1 59899 60
67 1 57745 40
68 1 5626 60
69 1 19818 120
70 3 3086 135
71 2 14345 65
72 5 58081 60
73 1 41665 360
74 1 43276 55
75 1 30871 90
76 1 5096 90
77 2 5135 50
78 5 438 20
79 2 43458 100
80 3 48951 60
81 3 2988 120
82 3 46479 60
83 5 2517 20
84 1 36124 15
85 1 59708 35
86 2 1945 120
87 1 34009 210
88 4 1192 100
89 2 15108 80
90 1 60105 30
91 1 12994 360
92 1 6808 75
93 1 17420 110
94 1 4500 90
95 5 13888 420
96 3 3980 180
97 3 6118 150
98 1 6278 105
99 3 16428 120
100 1 7274 90
101 1 3018 60
102 3 3272 60
103 1 10358 60
104 1 7208 60
105 1 154 60
106 1 4792 100
107 1 910 100
108 1 39084 60
109 4 728 30
110 1 960 140
111 1 2246 75
112 2 4380 60
113 6 0 0
114 6 0 0
115 6 0 0
;
