param: place penalty service :=
1 2 7926 90
2 1 53485 90
3 1 67122 75
4 3 4902 120
5 1 39219 90
6 1 10810 30
7 1 48461 290
8 1 53070 60
9 1 6497 360
10 1 9631 60
11 1 11767 60
12 1 765 90
13 1 3404 75
14 1 14006 120
15 1 70993 240
16 1 8710 110
17 5 6112 180
18 1 2250 90
19 1 91935 180
20 1 64348 60
21 5 16993 90
22 2 57748 60
23 1 38446 90
24 2 4032 100
25 2 14616 90
26 5 6944 420
27 3 1990 180
28 1 3512 30
29 1 63366 60
30 2 8493 60
31 1 17667 90
32 1 25458 90
33 3 3059 150
34 3 35593 80
35 1 3139 105
36 3 52205 60
37 2 69859 80
38 2 44212 60
39 3 1132 90
40 1 2768 60
41 3 8214 120
42 2 9146 60
43 1 21121 207
44 2 1678 25
45 4 20966 75
46 1 16039 90
47 1 3637 90
48 1 25784 60
49 1 1509 60
50 3 49657 80
51 1 7294 90
52 2 3555 30
53 5 53789 90
54 3 4038 60
55 3 1636 60
56 3 12210 150
57 1 5179 60
58 1 14239 60
59 1 3604 60
60 3 19905 90
61 1 47197 10
62 1 55021 150
63 1 45224 30
64 1 49029 30
65 1 45409 75
66 2 2323 75
67 1 77 60
68 1 3764 120
69 4 52416 60
70 2 21317 520
71 1 29682 180
72 2 42724 120
73 1 43549 195
74 1 8066 60
75 1 43379 75
76 1 2396 100
77 1 51438 120
78 1 12004 60
79 1 455 100
80 1 52829 90
81 1 19542 60
82 4 364 30
83 1 12547 240
84 3 64954 15
85 2 9097 70
86 2 47533 90
87 1 3134 60
88 3 64972 120
89 2 42709 70
90 1 7586 90
91 2 57024 120
92 1 43962 60
93 1 14195 90
94 5 44450 160
95 1 480 140
96 4 48560 50
97 2 60980 10
98 2 46109 20
99 1 1123 75
100 2 2190 60
101 6 0 0
102 6 0 0
103 6 0 0
;
