#cliente	day	place	penalty	service
191_PR_3	3	2	1430	60
101_PR_2	2	2	2796	60
1_PR_1	1	2	166	90
341_SA_5	5	1	3888	70
102_SA_2	2	1	4432	120
2_SA_1	1	1	53637	90
103_SA_2	2	1	60267	120
104_LC_2	2	3	226	120
271_PR_4	4	2	5635	60
105_LC_2	2	3	46062	200
342_PR_5	5	2	578	60
192_PR_3	3	2	2016	130
193_LC_3	3	3	2222	70
272_LC_4	4	3	64397	130
273_LC_4	4	3	4011	90
343_LC_5	5	3	46990	45
274_SA_4	4	1	30301	60
3_SA_1	1	1	35868	75
106_NU_2	2	5	43354	75
107_PR_2	2	2	42591	30
344_LC_5	5	3	48222	120
108_LC_2	2	3	47266	10
345_SA_5	5	1	322	150
194_PR_3	3	2	35491	20
4_LC_1	1	3	2154	120
195_SA_3	3	1	2114	150
5_SA_1	1	1	61882	90
197_SA_3	3	1	72687	120
346_LC_5	5	3	88361	70
199_SA_3	3	1	32162	80
196_PR_3	3	2	45374	45
198_SA_3	3	1	35000	60
6_SA_1	1	1	7175	30
200_SA_3	3	1	5895	60
201_LC_3	3	3	5018	270
347_SA_5	5	1	49268	20
7_SA_1	1	1	56698	290
202_SA_3	3	1	68055	180
8_SA_1	1	1	46419	60
110_SA_2	2	1	47309	120
111_SA_2	2	1	49117	120
112_SA_2	2	1	24617	60
109_SA_2	2	1	53436	110
114_SA_2	2	1	62327	60
113_SA_2	2	1	38447	60
203_SA_3	3	1	43359	45
115_PR_2	2	2	44151	90
348_SA_5	5	1	7140	60
349_SA_5	5	1	6654	15
9_SA_1	1	1	395	360
10_SA_1	1	1	1049	60
13_SA_1	1	1	585	60
14_SA_1	1	1	384	90
350_SA_5	5	1	833	180
12_SA_1	1	1	582	75
204_SA_3	3	1	539	80
205_SA_3	3	1	787	60
352_PR_5	5	2	823	70
11_SA_1	1	1	811	120
275_SA_4	4	1	813	90
276_SA_4	4	1	740	60
277_SA_4	4	1	885	120
120_SA_2	2	1	615	55
279_SA_4	4	1	849	300
280_NU_4	4	5	864	60
119_SA_2	2	1	524	60
124_SA_2	2	1	838	30
121_LC_2	2	3	1090	45
122_SA_2	2	1	915	50
351_SA_5	5	1	408	60
118_SA_2	2	1	566	120
278_PR_4	4	2	459	150
116_SA_2	2	1	1189	60
117_SA_2	2	1	693	140
123_SA_2	2	1	958	50
15_SA_1	1	1	50588	240
125_SA_2	2	1	62964	60
281_PR_4	4	2	41855	70
282_LC_4	4	3	24428	90
127_PR_2	2	2	74018	80
206_PR_3	3	2	156463	35
126_PR_2	2	2	104827	180
353_SA_5	5	1	120	5
354_PR_5	5	2	46637	30
16_SA_1	1	1	661	110
207_SA_3	3	1	431	50
128_SA_2	2	1	223	120
17_NU_1	1	5	1040	180
129_NU_2	2	5	980	120
283_SA_4	4	1	2718	180
355_LC_5	5	3	1694	150
130_SA_2	2	1	1404	90
356_SA_5	5	1	402	150
131_PR_2	2	2	50982	215
18_SA_1	1	1	2248	90
208_SA_3	3	1	1626	90
209_SA_3	3	1	1630	45
132_SA_2	2	1	593	20
19_SA_1	1	1	117208	180
210_SA_3	3	1	78757	180
284_SA_4	4	1	92750	240
134_SA_2	2	1	49631	60
133_SA_2	2	1	46408	90
357_SA_5	5	1	60723	60
285_SA_4	4	1	52852	60
135_SA_2	2	1	83207	60
20_SA_1	1	1	64231	60
136_LC_2	2	3	472	30
286_PR_4	4	2	49119	60
360_LC_5	5	3	75558	10
358_PR_5	5	2	58704	70
137_PR_2	2	2	59329	150
359_LC_5	5	3	36821	10
361_SA_5	5	1	66299	10
21_NU_1	1	5	16769	90
211_NU_3	3	5	30224	40
362_PR_5	5	2	51981	240
22_PR_1	1	2	55032	60
213_LC_3	3	3	21159	90
139_PR_2	2	2	75513	60
140_SA_2	2	1	48631	50
288_SA_4	4	1	48976	60
287_PR_4	4	2	68861	90
212_SA_3	3	1	37579	40
138_VI_2	2	4	52606	90
363_VI_5	5	4	2753	10
214_VI_3	3	4	2917	25
215_PR_3	3	2	66591	45
23_SA_1	1	1	62320	90
24_PR_1	1	2	6212	100
289_LC_4	4	3	28321	110
25_PR_1	1	2	7687	90
141_NU_2	2	5	267	150
26_NU_1	1	5	361	420
27_LC_1	1	3	2642	180
216_SA_3	3	1	7195	80
28_SA_1	1	1	464	30
29_SA_1	1	1	53769	60
364_PR_5	5	2	2185	1
217_SA_3	3	1	373	150
365_SA_5	5	1	1143	120
290_SA_4	4	1	939	60
291_SA_4	4	1	1961	150
292_PR_4	4	2	2350	50
293_PR_4	4	2	2872	165
294_SA_4	4	1	30895	90
142_LC_2	2	3	6876	50
218_SA_3	3	1	4239	120
219_SA_3	3	1	3658	90
143_SA_2	2	1	3892	180
144_SA_2	2	1	237	90
145_LC_2	2	3	225	60
146_SA_2	2	1	230	165
147_LC_2	2	3	250	30
