#cliente	day	place	penalty	service
191_PR_3	3	2	164494	60
101_PR_2	2	2	164494	60
1_PR_1	1	2	205458	90
341_SA_5	5	1	214945	70
102_SA_2	2	1	229291	120
2_SA_1	1	1	230344	90
103_SA_2	2	1	243015	120
104_LC_2	2	3	245812	120
271_PR_4	4	2	247097	60
105_LC_2	2	3	247930	200
342_PR_5	5	2	248755	60
192_PR_3	3	2	248800	130
193_LC_3	3	3	251363	70
272_LC_4	4	3	261918	130
273_LC_4	4	3	262748	90
343_LC_5	5	3	263084	45
274_SA_4	4	1	263862	60
3_SA_1	1	1	265137	75
106_NU_2	2	5	266543	75
107_PR_2	2	2	267645	30
344_LC_5	5	3	270350	120
108_LC_2	2	3	270350	10
345_SA_5	5	1	276442	150
194_PR_3	3	2	278188	20
4_LC_1	1	3	279091	120
195_SA_3	3	1	282510	150
5_SA_1	1	1	283144	90
197_SA_3	3	1	283144	120
346_LC_5	5	3	283144	70
199_SA_3	3	1	283144	80
196_PR_3	3	2	283144	45
198_SA_3	3	1	283144	60
6_SA_1	1	1	283593	30
200_SA_3	3	1	283593	60
201_LC_3	3	3	283593	270
347_SA_5	5	1	288880	20
7_SA_1	1	1	289056	290
202_SA_3	3	1	289056	180
8_SA_1	1	1	289056	60
110_SA_2	2	1	289056	120
111_SA_2	2	1	289056	120
112_SA_2	2	1	289056	60
109_SA_2	2	1	289056	110
114_SA_2	2	1	289056	60
113_SA_2	2	1	289056	60
203_SA_3	3	1	289056	45
115_PR_2	2	2	291291	90
348_SA_5	5	1	291549	60
349_SA_5	5	1	291549	15
9_SA_1	1	1	294165	360
10_SA_1	1	1	294165	60
13_SA_1	1	1	294165	60
14_SA_1	1	1	294165	90
350_SA_5	5	1	294165	180
12_SA_1	1	1	294165	75
204_SA_3	3	1	294165	80
205_SA_3	3	1	294165	60
352_PR_5	5	2	294165	70
11_SA_1	1	1	294165	120
275_SA_4	4	1	294165	90
276_SA_4	4	1	294165	60
277_SA_4	4	1	294165	120
120_SA_2	2	1	294165	55
279_SA_4	4	1	294165	300
280_NU_4	4	5	294165	60
119_SA_2	2	1	294165	60
124_SA_2	2	1	294165	30
121_LC_2	2	3	294165	45
122_SA_2	2	1	294165	50
351_SA_5	5	1	294165	60
118_SA_2	2	1	294165	120
278_PR_4	4	2	294165	150
116_SA_2	2	1	294165	60
117_SA_2	2	1	294165	140
123_SA_2	2	1	294165	50
15_SA_1	1	1	295643	240
125_SA_2	2	1	296226	60
281_PR_4	4	2	296226	70
282_LC_4	4	3	296724	90
127_PR_2	2	2	298918	80
206_PR_3	3	2	298918	35
126_PR_2	2	2	298918	180
353_SA_5	5	1	300165	5
354_PR_5	5	2	301047	30
16_SA_1	1	1	304628	110
207_SA_3	3	1	304628	50
