param: place penalty service :=
1 2 18444 60
2 3 59385 130
3 3 1935 90
4 1 41250 60
5 1 919 90
6 1 516 60
7 1 660 120
8 1 608 300
9 5 637 60
10 2 855 150
11 2 55598 70
12 3 23821 90
13 1 1960 180
14 1 107735 240
15 1 53764 60
16 2 27089 60
17 1 41439 60
18 2 51683 90
19 3 36142 110
20 1 850 60
21 1 4017 150
22 2 1958 50
23 2 2138 165
24 1 33613 90
25 3 59 60
26 1 41229 90
27 1 1175 100
28 2 350 120
29 3 249 60
30 1 43227 105
31 1 365 75
32 1 48315 90
33 3 45498 60
34 4 1669 120
35 1 1660 270
36 2 886 25
37 1 60559 120
38 2 61581 30
39 2 43060 60
40 2 43431 120
41 2 68194 60
42 2 151372 50
43 2 1773 50
44 1 1955 20
45 1 2630 180
46 5 7837 60
47 3 59134 45
48 1 1164 240
49 2 1529 90
50 1 54285 240
51 1 50766 120
52 1 59443 90
53 1 457 120
54 1 50840 130
55 2 4184 180
56 1 593 1
57 1 13586 120
58 3 51296 120
59 3 62696 90
60 1 54784 160
61 1 56574 120
62 2 1639 120
63 4 31944 90
64 1 731 30
65 1 13729 30
66 4 458 240
67 2 3156 1
68 1 141 60
69 1 5092 60
70 1 5700 140
71 1 1280 80
72 1 1560 60
73 1 820 50
74 1 2328 45
75 4 4318 25
76 1 2030 150
77 2 310 60
78 1 628 80
79 1 1092 60
80 2 2370 120
81 3 3014 60
82 3 886 120
83 4 194 90
84 1 2248 120
85 1 2260 60
86 2 2340 90
87 1 312 110
88 1 278 120
89 1 2078 90
90 6 0 0
91 6 0 0
92 6 0 0
;
