param: place penalty service :=
1 2 209 60
2 1 296 120
3 1 362 120
4 3 376 120
5 3 460 200
6 5 1455 75
7 2 1477 30
8 3 1643 10
9 1 2120 120
10 1 2120 120
11 1 2120 60
12 1 2120 110
13 1 2120 60
14 1 2120 60
15 2 2193 90
16 1 2429 55
17 1 2429 60
18 1 2429 30
19 3 2429 45
20 1 2429 50
21 1 2429 120
22 1 2429 60
23 1 2429 140
24 1 2429 50
25 1 2511 60
26 2 3067 80
27 2 3067 180
28 1 3820 120
29 5 3861 120
30 1 4152 90
31 2 4419 215
32 1 4432 20
33 1 4663 60
34 1 4663 90
35 1 5026 60
36 3 5256 30
37 2 5316 150
38 2 5490 60
39 1 5490 50
40 4 5490 90
41 5 6282 150
42 3 7271 50
43 1 7418 180
44 1 7438 90
45 3 7540 60
46 1 7540 165
47 3 7540 30
48 1 8281 90
49 1 8950 120
50 1 8950 235
51 1 9045 120
52 3 9835 1
53 2 10313 230
54 2 10391 170
55 1 10413 240
56 2 10507 80
57 1 10837 150
58 2 11260 85
59 1 12418 55
60 2 12659 60
61 3 12739 180
62 1 12804 1
63 2 14061 120
64 5 14295 90
65 1 14854 120
66 1 14998 60
67 1 14998 40
68 1 16202 60
69 1 16744 120
70 3 16744 135
71 2 16810 65
72 5 17056 60
73 1 17564 360
74 1 17564 55
75 1 17564 90
76 1 17669 90
77 2 17712 50
78 5 18542 20
79 2 18949 100
80 3 18995 60
81 3 19050 120
82 3 23418 60
83 5 23552 20
84 1 23587 15
85 1 24011 35
86 2 24131 120
87 1 24152 210
88 4 25518 100
89 2 34622 80
90 1 36985 30
91 1 630 90
92 1 2480 75
93 3 3664 120
94 1 3716 90
95 1 4240 60
96 1 4858 360
97 1 4858 60
98 1 4858 60
99 1 4858 75
100 1 4858 120
101 1 4904 240
102 5 7722 180
103 1 8968 180
104 1 10052 60
105 2 10980 60
106 2 12282 90
107 5 12564 420
108 3 15892 150
109 1 17180 105
110 2 18116 80
111 2 18116 60
112 6 0 0
113 6 0 0
114 6 0 0
;
