#cliente	day	place	penalty	service
191_PR_3	3	2	2842	60
101_PR_2	2	2	1859	60
1_PR_1	1	2	331	90
341_SA_5	5	1	1449	70
102_SA_2	2	1	500	120
2_SA_1	1	1	43423	90
103_SA_2	2	1	65919	120
104_LC_2	2	3	189	120
271_PR_4	4	2	28782	60
105_LC_2	2	3	36833	200
342_PR_5	5	2	605	60
192_PR_3	3	2	3988	130
193_LC_3	3	3	1684	70
272_LC_4	4	3	55105	130
273_LC_4	4	3	3255	90
343_LC_5	5	3	50044	45
274_SA_4	4	1	80861	60
3_SA_1	1	1	43770	75
106_NU_2	2	5	37457	75
107_PR_2	2	2	38636	30
344_LC_5	5	3	28903	120
108_LC_2	2	3	37547	10
345_SA_5	5	1	338	150
194_PR_3	3	2	32673	20
4_LC_1	1	3	943	120
195_SA_3	3	1	2677	150
5_SA_1	1	1	40376	90
197_SA_3	3	1	50738	120
346_LC_5	5	3	52622	70
199_SA_3	3	1	62297	80
196_PR_3	3	2	70138	45
198_SA_3	3	1	65849	60
6_SA_1	1	1	2590	30
200_SA_3	3	1	3782	60
201_LC_3	3	3	5962	270
347_SA_5	5	1	58147	20
7_SA_1	1	1	55683	290
202_SA_3	3	1	30527	180
8_SA_1	1	1	54280	60
110_SA_2	2	1	8823	120
111_SA_2	2	1	42369	120
112_SA_2	2	1	16179	60
109_SA_2	2	1	59153	110
114_SA_2	2	1	56969	60
113_SA_2	2	1	43318	60
203_SA_3	3	1	41601	45
115_PR_2	2	2	46148	90
348_SA_5	5	1	8592	60
349_SA_5	5	1	3372	15
9_SA_1	1	1	646	360
10_SA_1	1	1	707	60
13_SA_1	1	1	287	60
14_SA_1	1	1	502	90
350_SA_5	5	1	734	180
12_SA_1	1	1	570	75
204_SA_3	3	1	822	80
205_SA_3	3	1	438	60
352_PR_5	5	2	927	70
11_SA_1	1	1	553	120
275_SA_4	4	1	876	90
276_SA_4	4	1	528	60
277_SA_4	4	1	761	120
120_SA_2	2	1	522	55
279_SA_4	4	1	844	300
280_NU_4	4	5	418	60
119_SA_2	2	1	662	60
124_SA_2	2	1	978	30
121_LC_2	2	3	795	45
122_SA_2	2	1	532	50
351_SA_5	5	1	365	60
118_SA_2	2	1	539	120
278_PR_4	4	2	396	150
116_SA_2	2	1	540	60
117_SA_2	2	1	715	140
123_SA_2	2	1	703	50
15_SA_1	1	1	62686	240
125_SA_2	2	1	40996	60
281_PR_4	4	2	66184	70
282_LC_4	4	3	46784	90
127_PR_2	2	2	86490	80
206_PR_3	3	2	123226	35
126_PR_2	2	2	207125	180
353_SA_5	5	1	88	5
354_PR_5	5	2	28750	30
16_SA_1	1	1	346	110
207_SA_3	3	1	283	50
128_SA_2	2	1	149	120
17_NU_1	1	5	914	180
129_NU_2	2	5	724	120
283_SA_4	4	1	1672	180
355_LC_5	5	3	1629	150
130_SA_2	2	1	1228	90
356_SA_5	5	1	115	150
131_PR_2	2	2	69064	215
18_SA_1	1	1	433	90
208_SA_3	3	1	1685	90
209_SA_3	3	1	1264	45
132_SA_2	2	1	1718	20
19_SA_1	1	1	116937	180
210_SA_3	3	1	63860	180
284_SA_4	4	1	46396	240
134_SA_2	2	1	62021	60
133_SA_2	2	1	74122	90
357_SA_5	5	1	17601	60
285_SA_4	4	1	55600	60
135_SA_2	2	1	65857	60
20_SA_1	1	1	45330	60
136_LC_2	2	3	279	30
286_PR_4	4	2	66160	60
360_LC_5	5	3	16843	10
358_PR_5	5	2	26643	70
137_PR_2	2	2	54555	150
359_LC_5	5	3	25004	10
361_SA_5	5	1	72305	10
21_NU_1	1	5	28582	90
211_NU_3	3	5	23485	40
362_PR_5	5	2	59729	240
22_PR_1	1	2	27782	60
213_LC_3	3	3	48618	90
139_PR_2	2	2	52860	60
140_SA_2	2	1	30521	50
288_SA_4	4	1	49849	60
287_PR_4	4	2	33768	90
212_SA_3	3	1	37634	40
138_VI_2	2	4	59630	90
363_VI_5	5	4	2051	10
214_VI_3	3	4	2837	25
215_PR_3	3	2	42712	45
23_SA_1	1	1	63743	90
24_PR_1	1	2	4915	100
289_LC_4	4	3	39611	110
25_PR_1	1	2	7201	90
141_NU_2	2	5	207	150
26_NU_1	1	5	383	420
27_LC_1	1	3	3466	180
216_SA_3	3	1	19449	80
28_SA_1	1	1	294	30
29_SA_1	1	1	79716	60
364_PR_5	5	2	1262	1
217_SA_3	3	1	710	150
365_SA_5	5	1	1026	120
290_SA_4	4	1	843	60
291_SA_4	4	1	2632	150
292_PR_4	4	2	2801	50
293_PR_4	4	2	2416	165
294_SA_4	4	1	24895	90
142_LC_2	2	3	4868	50
218_SA_3	3	1	2760	120
219_SA_3	3	1	3273	90
143_SA_2	2	1	3446	180
144_SA_2	2	1	531	90
145_LC_2	2	3	157	60
146_SA_2	2	1	223	165
147_LC_2	2	3	249	30
220_PR_3	3	2	207	60
30_PR_1	1	2	9129	60
295_LC_4	4	3	140	60
366_SA_5	5	1	9901	20
32_SA_1	1	1	10499	90
31_SA_1	1	1	17531	90
367_PR_5	5	2	44060	15
33_LC_1	1	3	4059	150
221_PR_3	3	2	44161	35
296_SA_4	4	1	68490	90
222_PR_3	3	2	68245	60
223_PR_3	3	2	78934	40
224_PR_3	3	2	1212	50
34_LC_1	1	3	41784	80
148_SA_2	2	1	12667	90
368_PR_5	5	2	15363	5
369_SA_5	5	1	54767	120
370_SA_5	5	1	21440	140
225_SA_3	3	1	361	80
35_SA_1	1	1	495	105
297_SA_4	4	1	2100	100
36_LC_1	1	3	45558	60
298_PR_4	4	2	194	120
150_SA_2	2	1	752	120
149_SA_2	2	1	1612	235
151_SA_2	2	1	93165	120
38_PR_1	1	2	30722	80
371_PR_5	5	2	50569	30
37_PR_1	1	2	70364	60
39_LC_1	1	3	2368	90
226_PR_3	3	2	59985	65
372_LC_5	5	3	42322	60
227_LC_3	3	3	1946	120
40_SA_1	1	1	2315	60
228_SA_3	3	1	70797	100
152_LC_2	2	3	921	1
41_LC_1	1	3	2686	120
42_PR_1	1	2	3774	60
299_LC_4	4	3	351	60
43_SA_1	1	1	3747	207
300_SA_4	4	1	57628	105
301_SA_4	4	1	525	75
44_PR_1	1	2	687	25
153_PR_2	2	2	53057	230
302_SA_4	4	1	46002	90
373_SA_5	5	1	967	60
154_PR_2	2	2	28703	170
374_PR_5	5	2	44433	105
155_SA_2	2	1	51556	240
375_PR_5	5	2	52965	170
229_SA_3	3	1	395	60
156_PR_2	2	2	50012	80
45_VI_1	1	4	10305	75
46_SA_1	1	1	77	90
47_SA_1	1	1	151	90
230_PR_3	3	2	54426	30
303_LC_4	4	3	77425	60
376_PR_5	5	2	41489	75
304_VI_4	4	4	1918	120
231_SA_3	3	1	1541	80
49_SA_1	1	1	1379	60
306_SA_4	4	1	1372	270
305_PR_4	4	2	948	25
377_PR_5	5	2	1833	30
157_SA_2	2	1	797	150
48_SA_1	1	1	1471	60
232_PR_3	3	2	1721	120
307_SA_4	4	1	35715	120
233_SA_3	3	1	63533	40
378_PR_5	5	2	42414	30
234_LC_3	3	3	1900	60
235_LC_3	3	3	334	120
379_LC_5	5	3	68506	60
50_LC_1	1	3	59265	80
158_PR_2	2	2	3619	85
236_VI_3	3	4	60	90
308_PR_4	4	2	23393	30
237_PR_3	3	2	60814	70
159_SA_2	2	1	2340	55
51_SA_1	1	1	1999	90
160_PR_2	2	2	80213	60
309_PR_4	4	2	50755	60
310_PR_4	4	2	54745	120
161_LC_2	2	3	38231	180
238_SA_3	3	1	5855	60
162_SA_2	2	1	6548	1
239_SA_3	3	1	47101	180
52_PR_1	1	2	3883	30
240_PR_3	3	2	4595	60
53_NU_1	1	5	78111	90
311_PR_4	4	2	72919	60
241_SA_3	3	1	61896	20
55_LC_1	1	3	917	60
54_LC_1	1	3	837	60
312_PR_4	4	2	69937	50
56_LC_1	1	3	72	150
313_PR_4	4	2	1356	50
163_PR_2	2	2	1811	120
164_NU_2	2	5	2051	90
314_SA_4	4	1	1733	20
380_LC_5	5	3	2979	234
59_SA_1	1	1	6613	60
57_SA_1	1	1	5432	60
58_SA_1	1	1	5144	60
165_SA_2	2	1	62361	120
60_LC_1	1	3	5226	90
167_SA_2	2	1	63860	60
64_SA_1	1	1	59043	10
62_SA_1	1	1	32665	150
61_SA_1	1	1	29407	30
166_SA_2	2	1	54711	40
65_SA_1	1	1	50712	30
63_SA_1	1	1	55435	75
381_SA_5	5	1	42648	60
242_LC_3	3	3	42950	40
315_SA_4	4	1	2673	180
316_NU_4	4	5	11983	60
66_PR_1	1	2	329	75
168_SA_2	2	1	754	60
67_SA_1	1	1	334	60
317_LC_4	4	3	63291	45
243_SA_3	3	1	701	120
318_SA_4	4	1	1131	240
68_SA_1	1	1	137	120
69_VI_1	1	4	36029	60
382_PR_5	5	2	2777	30
319_PR_4	4	2	2285	90
71_PR_1	1	2	19395	520
70_SA_1	1	1	26668	180
170_SA_2	2	1	13276	120
244_SA_3	3	1	9335	80
169_LC_2	2	3	11434	135
171_PR_2	2	2	7832	65
172_NU_2	2	5	56837	60
321_SA_4	4	1	34741	240
383_SA_5	5	1	71638	240
73_PR_1	1	2	54084	120
72_SA_1	1	1	34155	195
320_SA_4	4	1	66301	120
322_SA_4	4	1	57358	90
245_SA_3	3	1	172	160
384_SA_5	5	1	342	240
323_SA_4	4	1	374	120
246_LC_3	3	3	3771	100
247_SA_3	3	1	71524	90
74_SA_1	1	1	213	60
75_SA_1	1	1	41453	75
174_SA_2	2	1	56736	360
173_SA_2	2	1	49422	55
175_SA_2	2	1	64473	90
385_SA_5	5	1	78571	60
248_SA_3	3	1	2182	60
176_SA_2	2	1	346	90
177_PR_2	2	2	114	50
249_SA_3	3	1	46177	75
76_SA_1	1	1	288	100
250_SA_3	3	1	43458	60
77_SA_1	1	1	47795	120
178_NU_2	2	5	158	20
324_SA_4	4	1	29226	130
325_PR_4	4	2	6736	180
386_SA_5	5	1	47862	90
179_PR_2	2	2	57551	100
251_PR_3	3	2	5363	60
180_LC_2	2	3	40629	60
326_SA_4	4	1	866	1
78_SA_1	1	1	1147	60
79_SA_1	1	1	947	100
181_LC_2	2	3	753	120
252_SA_3	3	1	1139	55
387_SA_5	5	1	39606	90
80_SA_1	1	1	32056	90
81_SA_1	1	1	12857	60
388_SA_5	5	1	428	60
389_SA_5	5	1	46282	90
253_SA_3	3	1	54335	60
82_VI_1	1	4	10770	30
390_LC_5	5	3	3899	180
255_PR_3	3	2	56952	150
254_PR_3	3	2	63956	60
256_PR_3	3	2	1122	90
257_SA_3	3	1	1222	5
258_SA_3	3	1	1542	120
83_SA_1	1	1	1935	240
327_SA_4	4	1	23001	120
84_LC_1	1	3	71972	15
85_PR_1	1	2	94	70
86_PR_1	1	2	32323	90
259_SA_3	3	1	186	110
260_SA_3	3	1	214	120
261_SA_3	3	1	4872	90
87_SA_1	1	1	2038	60
262_SA_3	3	1	1621	120
88_LC_1	1	3	34814	120
328_LC_4	4	3	51744	120
329_LC_4	4	3	46222	90
182_LC_2	2	3	54147	60
183_NU_2	2	5	211	20
263_SA_3	3	1	55200	60
184_SA_2	2	1	77250	15
185_SA_2	2	1	53376	35
331_SA_4	4	1	49592	160
330_SA_4	4	1	68470	120
264_SA_3	3	1	45170	65
186_PR_2	2	2	193	120
