#cliente	day	place	penalty	service
191_PR_3	3	2	2182	60
101_PR_2	2	2	2092	60
1_PR_1	1	2	444	90
341_SA_5	5	1	3170	70
102_SA_2	2	1	4115	120
2_SA_1	1	1	59392	90
103_SA_2	2	1	64321	120
104_LC_2	2	3	410	120
271_PR_4	4	2	20958	60
105_LC_2	2	3	61656	200
342_PR_5	5	2	750	60
192_PR_3	3	2	4655	130
193_LC_3	3	3	2237	70
272_LC_4	4	3	67664	130
273_LC_4	4	3	2765	90
343_LC_5	5	3	30603	45
274_SA_4	4	1	67897	60
3_SA_1	1	1	54591	75
106_NU_2	2	5	45429	75
107_PR_2	2	2	41130	30
344_LC_5	5	3	810	120
108_LC_2	2	3	60773	10
345_SA_5	5	1	300	150
194_PR_3	3	2	39794	20
4_LC_1	1	3	2308	120
195_SA_3	3	1	4811	150
5_SA_1	1	1	72897	90
197_SA_3	3	1	67081	120
346_LC_5	5	3	59304	70
199_SA_3	3	1	13993	80
196_PR_3	3	2	80543	45
198_SA_3	3	1	59417	60
6_SA_1	1	1	4856	30
200_SA_3	3	1	5740	60
201_LC_3	3	3	5925	270
347_SA_5	5	1	21720	20
7_SA_1	1	1	34484	290
202_SA_3	3	1	64891	180
8_SA_1	1	1	58735	60
110_SA_2	2	1	44641	120
111_SA_2	2	1	51855	120
112_SA_2	2	1	40323	60
109_SA_2	2	1	29255	110
114_SA_2	2	1	32253	60
113_SA_2	2	1	49778	60
203_SA_3	3	1	27484	45
115_PR_2	2	2	34776	90
348_SA_5	5	1	9020	60
349_SA_5	5	1	7854	15
9_SA_1	1	1	602	360
10_SA_1	1	1	290	60
13_SA_1	1	1	500	60
14_SA_1	1	1	1050	90
350_SA_5	5	1	809	180
12_SA_1	1	1	461	75
204_SA_3	3	1	923	80
205_SA_3	3	1	308	60
352_PR_5	5	2	594	70
11_SA_1	1	1	690	120
275_SA_4	4	1	558	90
276_SA_4	4	1	720	60
277_SA_4	4	1	645	120
120_SA_2	2	1	369	55
279_SA_4	4	1	801	300
280_NU_4	4	5	839	60
119_SA_2	2	1	571	60
124_SA_2	2	1	661	30
121_LC_2	2	3	700	45
122_SA_2	2	1	585	50
351_SA_5	5	1	640	60
118_SA_2	2	1	933	120
278_PR_4	4	2	831	150
116_SA_2	2	1	480	60
117_SA_2	2	1	682	140
123_SA_2	2	1	760	50
15_SA_1	1	1	72190	240
125_SA_2	2	1	49409	60
281_PR_4	4	2	73617	70
282_LC_4	4	3	46496	90
127_PR_2	2	2	134559	80
206_PR_3	3	2	132280	35
126_PR_2	2	2	88633	180
353_SA_5	5	1	78	5
354_PR_5	5	2	68971	30
16_SA_1	1	1	221	110
207_SA_3	3	1	203	50
128_SA_2	2	1	183	120
17_NU_1	1	5	1236	180
129_NU_2	2	5	1280	120
283_SA_4	4	1	2125	180
355_LC_5	5	3	989	150
130_SA_2	2	1	1651	90
356_SA_5	5	1	216	150
131_PR_2	2	2	56013	215
18_SA_1	1	1	2117	90
208_SA_3	3	1	1573	90
209_SA_3	3	1	532	45
132_SA_2	2	1	1812	20
19_SA_1	1	1	95864	180
210_SA_3	3	1	87952	180
284_SA_4	4	1	78676	240
134_SA_2	2	1	40620	60
133_SA_2	2	1	40878	90
357_SA_5	5	1	54174	60
285_SA_4	4	1	52210	60
135_SA_2	2	1	57481	60
20_SA_1	1	1	50008	60
136_LC_2	2	3	299	30
286_PR_4	4	2	58533	60
360_LC_5	5	3	66926	10
358_PR_5	5	2	53642	70
137_PR_2	2	2	63958	150
359_LC_5	5	3	47034	10
361_SA_5	5	1	37266	10
21_NU_1	1	5	28765	90
211_NU_3	3	5	19202	40
362_PR_5	5	2	45717	240
22_PR_1	1	2	29047	60
213_LC_3	3	3	58932	90
139_PR_2	2	2	29538	60
140_SA_2	2	1	28887	50
288_SA_4	4	1	75497	60
287_PR_4	4	2	58996	90
212_SA_3	3	1	73760	40
138_VI_2	2	4	61074	90
363_VI_5	5	4	1196	10
214_VI_3	3	4	2549	25
215_PR_3	3	2	46259	45
23_SA_1	1	1	43246	90
24_PR_1	1	2	4036	100
289_LC_4	4	3	27279	110
25_PR_1	1	2	793	90
141_NU_2	2	5	472	150
26_NU_1	1	5	390	420
27_LC_1	1	3	2938	180
216_SA_3	3	1	26963	80
28_SA_1	1	1	341	30
29_SA_1	1	1	36246	60
364_PR_5	5	2	2373	1
217_SA_3	3	1	786	150
365_SA_5	5	1	546	120
290_SA_4	4	1	966	60
291_SA_4	4	1	3641	150
292_PR_4	4	2	1488	50
293_PR_4	4	2	2342	165
294_SA_4	4	1	28935	90
142_LC_2	2	3	4297	50
218_SA_3	3	1	2475	120
219_SA_3	3	1	3527	90
143_SA_2	2	1	2291	180
144_SA_2	2	1	360	90
145_LC_2	2	3	205	60
146_SA_2	2	1	210	165
147_LC_2	2	3	175	30
220_PR_3	3	2	176	60
30_PR_1	1	2	5483	60
295_LC_4	4	3	76	60
366_SA_5	5	1	11199	20
32_SA_1	1	1	25069	90
31_SA_1	1	1	10967	90
367_PR_5	5	2	52482	15
33_LC_1	1	3	3225	150
221_PR_3	3	2	74120	35
296_SA_4	4	1	65478	90
222_PR_3	3	2	61650	60
223_PR_3	3	2	43598	40
224_PR_3	3	2	3252	50
34_LC_1	1	3	46736	80
148_SA_2	2	1	10834	90
368_PR_5	5	2	17380	5
369_SA_5	5	1	42621	120
370_SA_5	5	1	56013	140
225_SA_3	3	1	361	80
35_SA_1	1	1	283	105
297_SA_4	4	1	1381	100
36_LC_1	1	3	54221	60
298_PR_4	4	2	192	120
150_SA_2	2	1	1340	120
149_SA_2	2	1	1954	235
151_SA_2	2	1	85212	120
38_PR_1	1	2	50993	80
371_PR_5	5	2	60212	30
37_PR_1	1	2	49336	60
39_LC_1	1	3	2196	90
226_PR_3	3	2	54522	65
372_LC_5	5	3	53513	60
227_LC_3	3	3	4580	120
40_SA_1	1	1	2163	60
228_SA_3	3	1	54822	100
152_LC_2	2	3	2135	1
41_LC_1	1	3	2524	120
42_PR_1	1	2	3079	60
299_LC_4	4	3	129	60
43_SA_1	1	1	3263	207
300_SA_4	4	1	27624	105
301_SA_4	4	1	317	75
44_PR_1	1	2	1190	25
153_PR_2	2	2	22916	230
302_SA_4	4	1	58799	90
373_SA_5	5	1	2286	60
154_PR_2	2	2	20601	170
374_PR_5	5	2	48535	105
155_SA_2	2	1	68465	240
375_PR_5	5	2	41973	170
229_SA_3	3	1	623	60
156_PR_2	2	2	45680	80
45_VI_1	1	4	7776	75
46_SA_1	1	1	60	90
47_SA_1	1	1	144	90
230_PR_3	3	2	30282	30
303_LC_4	4	3	42471	60
376_PR_5	5	2	39969	75
304_VI_4	4	4	780	120
