param: place penalty service :=
1 2 26166 60
2 2 22180 130
3 4 18682 70
4 2 27136 20
5 1 26719 150
6 2 26865 45
7 1 26865 120
8 1 26865 60
9 1 26865 80
10 1 29515 60
11 4 29515 270
12 1 28370 180
13 1 28370 45
14 1 28671 80
15 1 28671 60
16 2 29534 35
17 1 29252 50
18 1 29458 90
19 1 29458 45
20 1 26024 180
21 5 32638 40
22 1 29034 40
23 4 29034 90
24 4 32562 25
25 2 24868 45
26 1 26003 80
27 1 23883 150
28 1 18286 120
29 1 18286 90
30 2 24797 60
31 2 22036 35
32 2 40973 60
33 2 26013 40
34 2 37830 50
35 1 28483 80
36 2 27633 65
37 4 35757 120
38 1 28383 100
39 1 27348 60
40 2 24993 30
41 1 30226 80
42 2 30226 120
43 1 34005 40
44 4 20534 60
45 4 21597 120
46 4 30643 90
47 2 31361 70
48 1 32136 60
49 1 27875 180
50 2 19987 60
51 1 23612 20
52 4 25114 40
53 1 22220 120
54 1 32287 80
55 1 31202 160
56 4 27893 100
57 1 18498 90
58 1 23483 60
59 1 35885 75
60 1 23581 60
61 2 23039 60
62 1 31241 55
63 1 25124 60
64 2 35515 60
65 2 35515 150
66 2 26831 90
67 1 27243 5
68 1 32048 120
69 1 23675 110
70 1 30609 120
71 1 25695 90
72 1 27663 120
73 1 24727 60
74 1 45681 65
75 2 20322 100
76 1 43337 80
77 5 31218 50
78 1 21129 90
79 1 31513 40
80 2 22340 75
81 1 36572 180
82 1 40180 235
83 4 51868 1
84 1 76840 90
85 1 38582 90
86 6 0 0
87 6 0 0
88 6 0 0
;
