#cliente	day	place	penalty	service
191_PR_3	3	2	1192	60
101_PR_2	2	2	1736	60
1_PR_1	1	2	547	90
341_SA_5	5	1	2959	70
102_SA_2	2	1	4182	120
2_SA_1	1	1	65532	90
103_SA_2	2	1	41849	120
104_LC_2	2	3	456	120
271_PR_4	4	2	29094	60
105_LC_2	2	3	51963	200
342_PR_5	5	2	902	60
192_PR_3	3	2	4414	130
193_LC_3	3	3	1522	70
272_LC_4	4	3	58774	130
273_LC_4	4	3	3156	90
343_LC_5	5	3	37934	45
274_SA_4	4	1	34485	60
3_SA_1	1	1	35067	75
106_NU_2	2	5	64735	75
107_PR_2	2	2	55260	30
344_LC_5	5	3	42263	120
108_LC_2	2	3	65244	10
345_SA_5	5	1	258	150
194_PR_3	3	2	49967	20
4_LC_1	1	3	2294	120
195_SA_3	3	1	3621	150
5_SA_1	1	1	81110	90
197_SA_3	3	1	31102	120
346_LC_5	5	3	21937	70
199_SA_3	3	1	34013	80
196_PR_3	3	2	40586	45
198_SA_3	3	1	55187	60
6_SA_1	1	1	6273	30
200_SA_3	3	1	3985	60
201_LC_3	3	3	5085	270
347_SA_5	5	1	54833	20
7_SA_1	1	1	41592	290
202_SA_3	3	1	40526	180
8_SA_1	1	1	31286	60
110_SA_2	2	1	58779	120
111_SA_2	2	1	47229	120
112_SA_2	2	1	73861	60
109_SA_2	2	1	50613	110
114_SA_2	2	1	73283	60
113_SA_2	2	1	53150	60
203_SA_3	3	1	58713	45
115_PR_2	2	2	51658	90
348_SA_5	5	1	3210	60
349_SA_5	5	1	4951	15
9_SA_1	1	1	932	360
10_SA_1	1	1	325	60
13_SA_1	1	1	675	60
14_SA_1	1	1	373	90
350_SA_5	5	1	716	180
12_SA_1	1	1	650	75
204_SA_3	3	1	586	80
205_SA_3	3	1	620	60
352_PR_5	5	2	631	70
11_SA_1	1	1	895	120
275_SA_4	4	1	926	90
276_SA_4	4	1	878	60
277_SA_4	4	1	315	120
120_SA_2	2	1	855	55
279_SA_4	4	1	785	300
280_NU_4	4	5	361	60
119_SA_2	2	1	741	60
124_SA_2	2	1	816	30
121_LC_2	2	3	714	45
122_SA_2	2	1	419	50
351_SA_5	5	1	666	60
118_SA_2	2	1	499	120
278_PR_4	4	2	520	150
116_SA_2	2	1	785	60
117_SA_2	2	1	805	140
123_SA_2	2	1	314	50
15_SA_1	1	1	63779	240
125_SA_2	2	1	30821	60
281_PR_4	4	2	63623	70
282_LC_4	4	3	37809	90
127_PR_2	2	2	158723	80
206_PR_3	3	2	73025	35
126_PR_2	2	2	108541	180
353_SA_5	5	1	185	5
354_PR_5	5	2	32552	30
16_SA_1	1	1	351	110
207_SA_3	3	1	227	50
128_SA_2	2	1	155	120
17_NU_1	1	5	1131	180
129_NU_2	2	5	1394	120
283_SA_4	4	1	1285	180
355_LC_5	5	3	975	150
130_SA_2	2	1	1843	90
356_SA_5	5	1	419	150
131_PR_2	2	2	48584	215
18_SA_1	1	1	1319	90
208_SA_3	3	1	1214	90
209_SA_3	3	1	1437	45
132_SA_2	2	1	2165	20
19_SA_1	1	1	101620	180
210_SA_3	3	1	112000	180
284_SA_4	4	1	101176	240
134_SA_2	2	1	55158	60
133_SA_2	2	1	44535	90
357_SA_5	5	1	50378	60
285_SA_4	4	1	57289	60
135_SA_2	2	1	29248	60
20_SA_1	1	1	62549	60
136_LC_2	2	3	484	30
286_PR_4	4	2	83501	60
360_LC_5	5	3	74548	10
358_PR_5	5	2	47580	70
137_PR_2	2	2	46872	150
359_LC_5	5	3	41581	10
361_SA_5	5	1	44320	10
21_NU_1	1	5	22085	90
211_NU_3	3	5	24391	40
362_PR_5	5	2	17224	240
22_PR_1	1	2	49067	60
213_LC_3	3	3	45595	90
139_PR_2	2	2	69958	60
140_SA_2	2	1	48307	50
288_SA_4	4	1	77273	60
287_PR_4	4	2	65204	90
212_SA_3	3	1	40579	40
138_VI_2	2	4	76233	90
363_VI_5	5	4	2474	10
214_VI_3	3	4	3833	25
215_PR_3	3	2	22381	45
23_SA_1	1	1	51828	90
24_PR_1	1	2	7392	100
289_LC_4	4	3	32603	110
25_PR_1	1	2	6107	90
141_NU_2	2	5	402	150
26_NU_1	1	5	360	420
27_LC_1	1	3	2743	180
216_SA_3	3	1	15623	80
28_SA_1	1	1	103	30
29_SA_1	1	1	75956	60
364_PR_5	5	2	1734	1
217_SA_3	3	1	1379	150
365_SA_5	5	1	723	120
290_SA_4	4	1	995	60
291_SA_4	4	1	3119	150
292_PR_4	4	2	2266	50
293_PR_4	4	2	2640	165
294_SA_4	4	1	34600	90
142_LC_2	2	3	7014	50
218_SA_3	3	1	3349	120
219_SA_3	3	1	4705	90
143_SA_2	2	1	3523	180
144_SA_2	2	1	337	90
145_LC_2	2	3	132	60
146_SA_2	2	1	153	165
147_LC_2	2	3	213	30
220_PR_3	3	2	167	60
30_PR_1	1	2	9100	60
295_LC_4	4	3	37	60
366_SA_5	5	1	13367	20
32_SA_1	1	1	18725	90
31_SA_1	1	1	21145	90
367_PR_5	5	2	45214	15
33_LC_1	1	3	3534	150
221_PR_3	3	2	35458	35
296_SA_4	4	1	58868	90
222_PR_3	3	2	66068	60
223_PR_3	3	2	46998	40
224_PR_3	3	2	2214	50
34_LC_1	1	3	48725	80
148_SA_2	2	1	9820	90
368_PR_5	5	2	12483	5
369_SA_5	5	1	41358	120
370_SA_5	5	1	54357	140
225_SA_3	3	1	524	80
35_SA_1	1	1	269	105
297_SA_4	4	1	2408	100
36_LC_1	1	3	71485	60
298_PR_4	4	2	272	120
150_SA_2	2	1	1241	120
149_SA_2	2	1	1402	235
151_SA_2	2	1	93083	120
38_PR_1	1	2	46189	80
371_PR_5	5	2	64546	30
37_PR_1	1	2	35414	60
39_LC_1	1	3	2832	90
226_PR_3	3	2	46335	65
372_LC_5	5	3	50347	60
227_LC_3	3	3	2952	120
40_SA_1	1	1	4813	60
228_SA_3	3	1	43807	100
152_LC_2	2	3	1918	1
41_LC_1	1	3	4030	120
42_PR_1	1	2	3210	60
299_LC_4	4	3	157	60
43_SA_1	1	1	4088	207
300_SA_4	4	1	51170	105
301_SA_4	4	1	464	75
44_PR_1	1	2	1307	25
153_PR_2	2	2	49047	230
302_SA_4	4	1	51932	90
373_SA_5	5	1	1332	60
154_PR_2	2	2	62524	170
374_PR_5	5	2	30056	105
155_SA_2	2	1	66966	240
375_PR_5	5	2	36803	170
229_SA_3	3	1	553	60
156_PR_2	2	2	33411	80
45_VI_1	1	4	12799	75
46_SA_1	1	1	81	90
47_SA_1	1	1	95	90
230_PR_3	3	2	45932	30
303_LC_4	4	3	45940	60
376_PR_5	5	2	86086	75
304_VI_4	4	4	1918	120
231_SA_3	3	1	1021	80
49_SA_1	1	1	888	60
306_SA_4	4	1	1730	270
305_PR_4	4	2	1546	25
377_PR_5	5	2	1503	30
157_SA_2	2	1	1705	150
48_SA_1	1	1	1606	60
232_PR_3	3	2	1076	120
307_SA_4	4	1	46298	120
233_SA_3	3	1	65592	40
378_PR_5	5	2	33630	30
234_LC_3	3	3	3362	60
235_LC_3	3	3	501	120
379_LC_5	5	3	27465	60
50_LC_1	1	3	46829	80
158_PR_2	2	2	1966	85
236_VI_3	3	4	105	90
308_PR_4	4	2	69680	30
237_PR_3	3	2	58069	70
159_SA_2	2	1	3198	55
51_SA_1	1	1	3417	90
160_PR_2	2	2	52369	60
309_PR_4	4	2	83710	60
310_PR_4	4	2	42365	120
161_LC_2	2	3	63950	180
238_SA_3	3	1	8021	60
162_SA_2	2	1	5951	1
239_SA_3	3	1	47109	180
52_PR_1	1	2	4766	30
240_PR_3	3	2	5172	60
53_NU_1	1	5	26952	90
311_PR_4	4	2	60542	60
241_SA_3	3	1	55986	20
55_LC_1	1	3	1209	60
54_LC_1	1	3	1247	60
312_PR_4	4	2	174056	50
56_LC_1	1	3	75	150
313_PR_4	4	2	672	50
163_PR_2	2	2	1454	120
164_NU_2	2	5	2727	90
314_SA_4	4	1	1177	20
380_LC_5	5	3	3560	234
59_SA_1	1	1	6365	60
57_SA_1	1	1	4752	60
58_SA_1	1	1	5374	60
165_SA_2	2	1	36253	120
60_LC_1	1	3	3341	90
167_SA_2	2	1	68570	60
64_SA_1	1	1	30235	10
62_SA_1	1	1	41657	150
61_SA_1	1	1	26152	30
166_SA_2	2	1	73477	40
65_SA_1	1	1	66379	30
63_SA_1	1	1	83000	75
381_SA_5	5	1	65629	60
242_LC_3	3	3	14370	40
315_SA_4	4	1	3086	180
