#cliente	day	place	penalty	service
191_PR_3	3	2	239577	60
101_PR_2	2	2	239577	60
1_PR_1	1	2	260116	90
341_SA_5	5	1	264639	70
102_SA_2	2	1	265151	120
2_SA_1	1	1	266224	90
103_SA_2	2	1	270558	120
104_LC_2	2	3	275282	120
271_PR_4	4	2	277681	60
105_LC_2	2	3	282580	200
342_PR_5	5	2	291019	60
192_PR_3	3	2	291301	130
193_LC_3	3	3	297898	70
272_LC_4	4	3	301376	130
273_LC_4	4	3	301702	90
343_LC_5	5	3	302633	45
274_SA_4	4	1	307946	60
3_SA_1	1	1	313616	75
106_NU_2	2	5	314900	75
107_PR_2	2	2	318046	30
344_LC_5	5	3	318336	120
108_LC_2	2	3	318336	10
345_SA_5	5	1	319738	150
194_PR_3	3	2	322306	20
4_LC_1	1	3	323809	120
195_SA_3	3	1	324033	150
5_SA_1	1	1	326059	90
197_SA_3	3	1	326059	120
346_LC_5	5	3	326059	70
199_SA_3	3	1	326059	80
196_PR_3	3	2	326059	45
198_SA_3	3	1	326059	60
6_SA_1	1	1	327512	30
200_SA_3	3	1	327512	60
201_LC_3	3	3	327512	270
347_SA_5	5	1	327761	20
7_SA_1	1	1	329531	290
202_SA_3	3	1	329531	180
8_SA_1	1	1	329531	60
110_SA_2	2	1	329531	120
111_SA_2	2	1	329531	120
112_SA_2	2	1	329531	60
109_SA_2	2	1	329531	110
114_SA_2	2	1	329531	60
113_SA_2	2	1	329531	60
203_SA_3	3	1	329531	45
115_PR_2	2	2	329640	90
348_SA_5	5	1	329992	60
349_SA_5	5	1	329992	15
9_SA_1	1	1	330218	360
10_SA_1	1	1	330218	60
13_SA_1	1	1	330218	60
14_SA_1	1	1	330218	90
350_SA_5	5	1	330218	180
12_SA_1	1	1	330218	75
204_SA_3	3	1	330218	80
205_SA_3	3	1	330218	60
352_PR_5	5	2	330218	70
11_SA_1	1	1	330218	120
275_SA_4	4	1	330218	90
276_SA_4	4	1	330218	60
277_SA_4	4	1	330218	120
120_SA_2	2	1	330218	55
279_SA_4	4	1	330218	300
280_NU_4	4	5	330218	60
119_SA_2	2	1	330218	60
124_SA_2	2	1	330218	30
