param: place penalty service :=
1 2 4797 90
2 1 5409 90
3 1 6762 75
4 3 6886 120
5 1 6969 90
6 1 6988 30
7 1 7150 290
8 1 7150 60
9 1 7386 360
10 1 7386 60
11 1 7386 60
12 1 7386 90
13 1 7386 75
14 1 7386 120
15 1 7441 240
16 1 7734 110
17 5 7833 180
18 1 7989 90
19 1 7998 180
20 1 8079 60
21 5 8159 90
22 2 8164 60
23 1 8255 90
24 2 8256 100
25 2 8349 90
26 5 8397 420
27 3 8433 180
28 1 8516 30
29 1 8522 60
30 2 8832 60
31 1 8914 90
32 1 8914 90
33 3 8952 150
34 3 9207 80
35 1 9362 105
36 3 9407 60
37 2 9492 80
38 2 9492 60
39 3 9523 90
40 1 9564 60
41 3 9633 120
42 2 9633 60
43 1 9661 207
44 2 9705 25
45 4 9907 75
46 1 9936 90
47 1 9936 90
48 1 9990 60
49 1 9990 60
50 3 10381 80
51 1 10609 90
52 2 10747 30
53 5 10779 90
54 3 10837 60
55 3 10837 60
56 3 10939 150
57 1 11268 60
58 1 11268 60
59 1 11268 60
60 3 11286 90
61 1 11303 10
62 1 11303 150
63 1 11303 30
64 1 11303 30
65 1 11303 75
66 2 11396 75
67 1 11517 60
68 1 11706 120
69 4 11721 60
70 2 11858 520
71 1 11858 180
72 2 11944 120
73 1 11944 195
74 1 12105 60
75 1 12165 75
76 1 12327 100
77 1 12338 120
78 1 12567 60
79 1 12567 100
80 1 12632 90
81 1 12644 60
82 4 12832 30
83 1 12925 240
84 3 13060 15
85 2 13072 70
86 2 13178 90
87 1 13528 60
88 3 13643 120
89 2 14076 70
90 1 14126 90
91 2 14345 120
92 1 14430 60
93 1 14531 90
94 5 14533 160
95 1 14653 140
96 4 15015 50
97 2 15061 10
98 2 15061 20
99 1 15402 75
100 2 17113 60
101 6 0 0
102 6 0 0
103 6 0 0
;
