param: place penalty service :=
1 2 5850 60
2 2 7904 130
3 3 7944 70
4 2 8234 20
5 1 8262 150
6 1 8265 120
7 1 8265 80
8 2 8265 45
9 1 8265 60
10 1 8281 60
11 3 8281 270
12 1 8438 180
13 1 8438 45
14 1 8637 80
15 1 8637 60
16 2 8796 35
17 1 8876 50
18 1 9086 90
19 1 9086 45
20 1 9145 180
21 5 9248 40
22 3 9381 90
23 1 9381 40
24 4 9385 25
25 2 9386 45
26 1 9573 80
27 1 9652 150
28 1 9718 120
29 1 9718 90
30 2 9743 60
31 2 9836 35
32 2 9867 60
33 2 9892 40
34 2 9904 50
35 1 9944 80
36 2 10152 65
37 3 10222 120
38 1 10257 100
39 1 10590 60
40 2 10660 30
41 1 10724 80
42 2 10724 120
43 1 10770 40
44 3 10820 60
45 3 10937 120
46 4 10997 90
47 2 11003 70
48 1 11034 60
49 1 11194 180
50 2 11210 60
51 1 11335 20
52 3 11553 40
53 1 11806 120
54 1 11932 80
55 1 12059 160
56 3 12063 100
57 1 12104 90
58 1 12265 60
59 1 12351 75
60 1 12473 60
61 2 12633 60
62 1 12655 55
63 1 12754 60
64 2 12784 150
65 2 12784 60
66 2 12814 90
67 1 12815 5
68 1 12836 120
69 1 13091 110
70 1 13145 120
71 1 13210 90
72 1 13219 120
73 1 13476 60
74 1 13508 65
75 2 13972 100
76 1 14714 80
77 5 14755 50
78 1 15340 90
79 1 16940 40
80 2 17736 75
81 1 13898 120
82 3 15482 200
83 1 17274 50
84 1 17274 120
85 1 17412 60
86 2 18112 215
87 1 18312 60
88 5 18970 150
89 3 19414 50
90 1 20074 120
91 1 20074 235
92 2 20988 230
93 1 21146 240
94 3 22062 180
95 1 24508 360
96 6 0 0
97 6 0 0
98 6 0 0
;
