param: place penalty service :=
1 2 23208 60
2 4 34427 130
3 4 30032 90
4 1 35357 60
5 1 30953 90
6 1 30953 60
7 1 30953 120
8 2 30953 150
9 1 30953 300
10 5 30953 60
11 2 31855 70
12 4 23233 90
13 1 28945 180
14 1 28415 240
15 1 33478 60
16 2 29326 60
17 2 26177 90
18 1 26177 60
19 4 30743 110
20 1 26615 60
21 1 30969 150
22 2 21276 50
23 2 21276 165
24 1 27842 90
25 4 30195 60
26 1 27969 90
27 1 27947 100
28 2 35202 120
29 4 30558 60
30 1 32889 105
31 1 24621 75
32 1 23098 90
33 4 26213 60
34 4 34310 120
35 2 34310 25
36 1 34310 270
37 1 24972 120
38 2 29481 30
39 2 25288 60
40 2 25288 120
41 2 26602 60
42 2 28677 50
43 2 27343 50
44 1 27354 20
45 1 29961 180
46 5 27969 60
47 4 34312 45
48 1 21264 240
49 2 33603 90
50 1 32727 120
51 1 32727 240
52 1 32727 90
53 1 33143 120
54 1 26065 130
55 2 33326 180
56 1 41122 1
57 1 19964 120
58 4 30885 120
59 4 30885 90
60 1 32276 120
61 1 32276 160
62 2 25842 120
63 4 30490 90
64 1 22112 30
65 1 31679 30
66 4 29304 240
67 2 27206 1
68 1 24837 60
69 1 31558 140
70 1 31558 60
71 6 0 0
72 6 0 0
73 6 0 0
;
