#cliente	day	place	penalty	service
191_PR_3	3	2	2504	60
101_PR_2	2	2	1854	60
1_PR_1	1	2	397	90
341_SA_5	5	1	1820	70
102_SA_2	2	1	4025	120
2_SA_1	1	1	56215	90
103_SA_2	2	1	52047	120
104_LC_2	2	3	365	120
271_PR_4	4	2	32141	60
105_LC_2	2	3	48655	200
342_PR_5	5	2	740	60
192_PR_3	3	2	3709	130
193_LC_3	3	3	1803	70
272_LC_4	4	3	24549	130
273_LC_4	4	3	2464	90
343_LC_5	5	3	57706	45
274_SA_4	4	1	54418	60
3_SA_1	1	1	59056	75
106_NU_2	2	5	64219	75
107_PR_2	2	2	39043	30
344_LC_5	5	3	39453	120
108_LC_2	2	3	57079	10
345_SA_5	5	1	296	150
194_PR_3	3	2	44697	20
4_LC_1	1	3	1880	120
195_SA_3	3	1	3031	150
5_SA_1	1	1	41600	90
197_SA_3	3	1	54455	120
346_LC_5	5	3	47001	70
199_SA_3	3	1	50443	80
196_PR_3	3	2	49902	45
198_SA_3	3	1	46513	60
6_SA_1	1	1	7044	30
200_SA_3	3	1	6046	60
201_LC_3	3	3	3887	270
347_SA_5	5	1	70918	20
7_SA_1	1	1	25704	290
202_SA_3	3	1	54709	180
8_SA_1	1	1	51157	60
110_SA_2	2	1	64222	120
111_SA_2	2	1	51388	120
112_SA_2	2	1	68646	60
109_SA_2	2	1	49600	110
114_SA_2	2	1	19554	60
113_SA_2	2	1	54794	60
203_SA_3	3	1	50949	45
115_PR_2	2	2	48332	90
348_SA_5	5	1	6626	60
349_SA_5	5	1	7093	15
9_SA_1	1	1	558	360
10_SA_1	1	1	772	60
13_SA_1	1	1	812	60
14_SA_1	1	1	787	90
350_SA_5	5	1	564	180
12_SA_1	1	1	648	75
204_SA_3	3	1	825	80
205_SA_3	3	1	745	60
352_PR_5	5	2	621	70
11_SA_1	1	1	749	120
275_SA_4	4	1	487	90
276_SA_4	4	1	645	60
277_SA_4	4	1	508	120
120_SA_2	2	1	683	55
279_SA_4	4	1	850	300
280_NU_4	4	5	841	60
119_SA_2	2	1	704	60
124_SA_2	2	1	483	30
121_LC_2	2	3	770	45
122_SA_2	2	1	575	50
351_SA_5	5	1	637	60
118_SA_2	2	1	506	120
278_PR_4	4	2	683	150
116_SA_2	2	1	877	60
117_SA_2	2	1	770	140
123_SA_2	2	1	728	50
15_SA_1	1	1	61125	240
125_SA_2	2	1	43915	60
281_PR_4	4	2	70137	70
282_LC_4	4	3	20273	90
127_PR_2	2	2	95479	80
206_PR_3	3	2	141207	35
126_PR_2	2	2	99835	180
353_SA_5	5	1	132	5
354_PR_5	5	2	39330	30
16_SA_1	1	1	350	110
207_SA_3	3	1	390	50
128_SA_2	2	1	250	120
17_NU_1	1	5	1103	180
129_NU_2	2	5	1421	120
283_SA_4	4	1	2796	180
355_LC_5	5	3	1877	150
130_SA_2	2	1	1303	90
356_SA_5	5	1	284	150
131_PR_2	2	2	52373	215
18_SA_1	1	1	839	90
208_SA_3	3	1	1615	90
209_SA_3	3	1	1596	45
132_SA_2	2	1	1395	20
19_SA_1	1	1	99087	180
210_SA_3	3	1	89540	180
284_SA_4	4	1	112139	240
134_SA_2	2	1	48771	60
133_SA_2	2	1	49295	90
357_SA_5	5	1	36947	60
285_SA_4	4	1	64618	60
135_SA_2	2	1	47309	60
20_SA_1	1	1	50038	60
136_LC_2	2	3	397	30
286_PR_4	4	2	44863	60
360_LC_5	5	3	32247	10
358_PR_5	5	2	38298	70
137_PR_2	2	2	62428	150
359_LC_5	5	3	54356	10
361_SA_5	5	1	37112	10
21_NU_1	1	5	25198	90
211_NU_3	3	5	27383	40
362_PR_5	5	2	46907	240
22_PR_1	1	2	62640	60
213_LC_3	3	3	48341	90
139_PR_2	2	2	49125	60
140_SA_2	2	1	53924	50
288_SA_4	4	1	57720	60
287_PR_4	4	2	39137	90
212_SA_3	3	1	82340	40
138_VI_2	2	4	28978	90
363_VI_5	5	4	2572	10
214_VI_3	3	4	2618	25
215_PR_3	3	2	61060	45
23_SA_1	1	1	59130	90
24_PR_1	1	2	4105	100
289_LC_4	4	3	39882	110
25_PR_1	1	2	7473	90
141_NU_2	2	5	472	150
26_NU_1	1	5	263	420
27_LC_1	1	3	2769	180
216_SA_3	3	1	14268	80
28_SA_1	1	1	316	30
29_SA_1	1	1	48513	60
364_PR_5	5	2	2129	1
217_SA_3	3	1	757	150
365_SA_5	5	1	914	120
290_SA_4	4	1	848	60
291_SA_4	4	1	2369	150
292_PR_4	4	2	1343	50
293_PR_4	4	2	1934	165
294_SA_4	4	1	24682	90
142_LC_2	2	3	5036	50
218_SA_3	3	1	4173	120
219_SA_3	3	1	2962	90
143_SA_2	2	1	4447	180
144_SA_2	2	1	287	90
145_LC_2	2	3	145	60
146_SA_2	2	1	94	165
147_LC_2	2	3	147	30
220_PR_3	3	2	126	60
30_PR_1	1	2	8100	60
295_LC_4	4	3	79	60
366_SA_5	5	1	12259	20
32_SA_1	1	1	16957	90
31_SA_1	1	1	18957	90
367_PR_5	5	2	60892	15
33_LC_1	1	3	3827	150
221_PR_3	3	2	33490	35
296_SA_4	4	1	50657	90
222_PR_3	3	2	46563	60
223_PR_3	3	2	44192	40
224_PR_3	3	2	2732	50
34_LC_1	1	3	39336	80
148_SA_2	2	1	7993	90
368_PR_5	5	2	20120	5
369_SA_5	5	1	54236	120
370_SA_5	5	1	51233	140
225_SA_3	3	1	352	80
35_SA_1	1	1	558	105
297_SA_4	4	1	2126	100
36_LC_1	1	3	46322	60
298_PR_4	4	2	219	120
150_SA_2	2	1	2193	120
149_SA_2	2	1	1784	235
151_SA_2	2	1	60939	120
38_PR_1	1	2	46537	80
371_PR_5	5	2	41508	30
37_PR_1	1	2	64725	60
39_LC_1	1	3	2188	90
226_PR_3	3	2	66409	65
372_LC_5	5	3	48585	60
227_LC_3	3	3	3091	120
40_SA_1	1	1	4159	60
228_SA_3	3	1	53403	100
152_LC_2	2	3	1078	1
41_LC_1	1	3	2598	120
42_PR_1	1	2	2284	60
299_LC_4	4	3	280	60
43_SA_1	1	1	4466	207
300_SA_4	4	1	48974	105
301_SA_4	4	1	315	75
44_PR_1	1	2	804	25
153_PR_2	2	2	61667	230
302_SA_4	4	1	58735	90
373_SA_5	5	1	1628	60
154_PR_2	2	2	37415	170
374_PR_5	5	2	41145	105
155_SA_2	2	1	43627	240
375_PR_5	5	2	55489	170
229_SA_3	3	1	299	60
156_PR_2	2	2	45377	80
45_VI_1	1	4	5396	75
46_SA_1	1	1	114	90
47_SA_1	1	1	91	90
230_PR_3	3	2	36460	30
303_LC_4	4	3	48750	60
376_PR_5	5	2	37409	75
304_VI_4	4	4	1460	120
231_SA_3	3	1	1689	80
49_SA_1	1	1	1780	60
306_SA_4	4	1	1085	270
305_PR_4	4	2	2187	25
377_PR_5	5	2	1530	30
157_SA_2	2	1	1344	150
48_SA_1	1	1	1816	60
232_PR_3	3	2	1427	120
307_SA_4	4	1	52397	120
233_SA_3	3	1	40271	40
378_PR_5	5	2	63251	30
234_LC_3	3	3	1919	60
235_LC_3	3	3	425	120
379_LC_5	5	3	41577	60
50_LC_1	1	3	39514	80
158_PR_2	2	2	2408	85
236_VI_3	3	4	162	90
308_PR_4	4	2	75018	30
237_PR_3	3	2	51449	70
159_SA_2	2	1	1970	55
51_SA_1	1	1	2103	90
160_PR_2	2	2	63334	60
309_PR_4	4	2	45525	60
310_PR_4	4	2	47011	120
161_LC_2	2	3	58629	180
238_SA_3	3	1	3583	60
162_SA_2	2	1	3958	1
239_SA_3	3	1	63381	180
52_PR_1	1	2	3948	30
240_PR_3	3	2	3779	60
53_NU_1	1	5	72118	90
311_PR_4	4	2	41329	60
241_SA_3	3	1	46555	20
55_LC_1	1	3	1391	60
54_LC_1	1	3	1483	60
312_PR_4	4	2	212151	50
56_LC_1	1	3	67	150
313_PR_4	4	2	1561	50
163_PR_2	2	2	1714	120
164_NU_2	2	5	2198	90
314_SA_4	4	1	2436	20
380_LC_5	5	3	3874	234
59_SA_1	1	1	5870	60
57_SA_1	1	1	6843	60
58_SA_1	1	1	3563	60
165_SA_2	2	1	53324	120
60_LC_1	1	3	5814	90
167_SA_2	2	1	42207	60
64_SA_1	1	1	59139	10
62_SA_1	1	1	59836	150
