param n_cols := 185;
param col_ini : 1 2 3 4 5 :=
1	12	15	33	34	70
2	28	38	33	8	4
3	16	10	27	18	32
4	16	10	27	18	32
5	6	65	68	70	55
6	39	35	26	20	46
7	39	35	26	20	46
8	5	29	62	22	16
9	56	45	28	41	38
10	15	29	38	40	57
11	22	54	56	44	2
12	63	59	42	8	67
13	5	41	21	43	39
14	4	65	50	18	31
15	43	41	46	40	68
16	67	43	23	49	47
17	12	2	65	44	7
18	5	41	21	42	49
19	57	52	35	19	29
20	50	46	49	64	47
21	50	25	47	11	3
22	56	6	45	68	27
23	3	20	70	23	39
24	7	52	4	5	38
25	7	10	60	44	34
26	68	15	64	17	13
27	10	24	65	26	20
28	26	4	59	25	40
29	33	24	11	64	6
30	43	39	31	53	63
31	17	20	70	63	62
32	18	22	28	52	24
33	67	23	12	43	60
34	54	65	31	30	22
35	24	11	6	47	26
36	24	11	32	27	45
37	16	5	31	56	54
38	43	21	59	24	28
39	37	44	46	50	17
40	19	6	46	50	34
41	12	56	62	47	68
42	62	43	54	24	56
43	18	64	60	21	3
44	16	7	49	30	62
45	28	54	67	47	41
46	46	5	37	30	53
47	45	58	47	74	75
48	69	14	74	75	76
49	60	48	11	74	75
50	9	32	74	75	76
51	61	36	74	75	76
52	69	51	6	74	75
53	58	66	74	75	76
54	26	46	25	3	24
55	10	34	53	68	1
56	2	12	35	15	27
57	40	22	33	47	19
58	40	70	31	24	41
59	51	30	74	75	76
60	33	42	66	20	74
61	45	58	25	74	75
62	7	70	74	75	76
63	34	33	38	12	3
64	6	5	21	1	42
65	64	4	5	6	61
66	16	49	37	15	41
67	10	39	74	75	76
68	3	25	19	33	63
69	36	70	74	75	76
70	8	1	74	75	76
71	27	14	64	44	74
72	69	70	74	75	76
73	16	4	60	20	10
74	49	4	11	10	53
75	19	11	46	34	25
76	46	38	17	66	74
77	37	44	30	29	5
78	56	39	1	46	23
79	13	50	74	75	76
80	29	42	20	64	17
81	62	35	2	22	17
82	64	16	5	57	26
83	68	45	37	74	75
84	17	23	74	75	76
85	21	31	74	75	76
86	15	48	74	75	76
87	28	55	74	75	76
88	30	13	74	75	76
89	20	61	56	52	16
90	20	54	52	44	18
91	47	42	16	49	69
92	3	2	74	75	76
93	62	11	74	75	76
94	1	29	12	24	27
95	58	17	38	39	49
96	29	25	74	75	76
97	7	57	74	75	76
98	70	4	15	42	55
99	16	22	74	75	76
100	47	58	74	75	76
101	26	60	57	74	75
102	49	53	41	22	17
103	7	60	74	75	76
104	13	64	7	65	35
105	53	7	74	75	76
106	52	70	74	75	76
107	48	70	74	75	76
108	65	52	24	44	60
109	36	20	74	75	76
110	36	4	30	74	75
111	13	14	74	75	76
112	35	17	74	75	76
113	29	59	74	75	76
114	25	59	74	75	76
115	11	55	74	75	76
116	10	22	2	3	29
117	54	23	16	41	67
118	16	12	35	18	21
119	53	42	35	40	43
120	5	64	74	75	76
121	2	12	74	75	76
122	2	41	22	33	59
123	7	27	74	75	76
124	55	35	74	75	76
125	5	37	41	35	49
126	33	67	40	34	17
127	28	10	74	75	76
128	55	17	74	75	76
129	62	8	74	75	76
130	1	49	74	75	76
131	26	20	74	75	76
132	24	18	74	75	76
133	12	58	74	75	76
134	16	40	74	75	76
135	24	64	74	75	76
136	26	21	74	75	76
137	53	41	49	25	12
138	41	42	74	75	76
139	5	20	74	75	76
140	69	70	4	37	74
141	69	9	74	75	76
142	27	21	74	75	76
143	20	37	74	75	76
144	12	33	74	75	76
145	45	54	74	75	76
146	54	70	74	75	76
147	33	2	59	74	75
148	45	56	44	50	70
149	37	9	74	75	76
150	7	70	52	37	74
151	53	68	74	75	76
152	53	37	24	32	74
153	11	67	74	75	76
154	22	42	28	40	74
155	20	65	74	75	76
156	68	32	74	75	76
157	10	42	74	75	76
158	43	16	17	12	67
159	69	20	7	74	75
160	16	62	74	75	76
161	11	43	74	75	76
162	57	51	74	75	76
163	19	25	8	74	75
164	28	41	74	75	76
165	46	41	74	75	76
166	9	20	18	74	75
167	67	10	74	75	76
168	18	5	53	30	74
169	40	49	74	75	76
170	38	49	74	75	76
171	68	51	74	75	76
172	25	2	74	75	76
173	57	8	41	67	10
174	19	25	74	75	76
175	64	36	74	75	76
176	54	14	74	75	76
177	20	64	74	75	76
178	26	24	52	68	20
179	53	5	74	75	76
180	2	58	74	75	76
181	51	13	74	75	76
182	11	41	74	75	76
183	1	43	74	75	76
184	63	66	74	75	76
185	36	70	74	75	76
;
