param: place penalty service :=
1 2 29070 60
2 2 29834 130
3 4 27165 70
4 2 30392 20
5 1 24371 150
6 2 28848 45
7 1 28848 120
8 1 28848 60
9 1 28848 80
10 1 29112 60
11 4 29112 270
12 1 29964 180
13 1 29964 45
14 1 30870 80
15 1 30870 60
16 2 28280 35
17 1 29709 50
18 1 23327 90
19 1 23327 45
20 1 32584 180
21 5 32500 40
22 1 29616 40
23 4 29616 90
24 4 26327 25
25 2 25377 45
26 1 29202 80
27 1 31448 150
28 1 27992 120
29 1 27992 90
30 2 29388 60
31 2 28114 35
32 2 27328 60
33 2 29432 40
34 2 29185 50
35 1 21164 80
36 2 25647 65
37 4 27362 120
38 1 31853 100
39 1 26036 60
40 2 29619 30
41 1 30121 80
42 2 30121 120
43 1 32436 40
44 4 30000 60
45 4 27944 120
46 4 25157 90
47 2 29452 70
48 1 27175 60
49 1 26084 180
50 2 31684 60
51 1 33196 20
52 4 29672 40
53 1 23616 120
54 1 29667 80
55 1 29839 160
56 4 27732 100
57 1 27515 90
58 1 24948 60
59 1 31270 75
60 1 28585 60
61 2 28567 60
62 1 27619 55
63 1 22727 60
64 2 32463 60
65 2 32463 150
66 2 32125 90
67 1 33251 5
68 1 27463 120
69 1 30208 110
70 1 25784 120
71 1 34988 90
72 1 30948 120
73 1 22377 60
74 1 33473 65
75 2 25218 100
76 1 33002 80
77 5 26514 50
78 1 30913 90
79 1 29796 40
80 2 25792 75
81 1 61740 30
82 2 47050 215
83 2 53606 60
84 5 49464 60
85 4 55238 120
86 6 0 0
87 6 0 0
88 6 0 0
;
