#cliente	day	place	penalty	service
191_PR_3	3	2	131358	60
101_PR_2	2	2	131358	60
1_PR_1	1	2	150862	90
341_SA_5	5	1	155584	70
102_SA_2	2	1	170079	120
2_SA_1	1	1	172771	90
103_SA_2	2	1	182282	120
104_LC_2	2	3	183369	120
271_PR_4	4	2	185210	60
105_LC_2	2	3	186754	200
342_PR_5	5	2	193723	60
192_PR_3	3	2	194351	130
193_LC_3	3	3	200161	70
272_LC_4	4	3	201006	130
273_LC_4	4	3	201373	90
343_LC_5	5	3	201558	45
274_SA_4	4	1	209960	60
3_SA_1	1	1	210615	75
106_NU_2	2	5	214080	75
107_PR_2	2	2	215664	30
344_LC_5	5	3	221184	120
108_LC_2	2	3	221184	10
345_SA_5	5	1	224775	150
194_PR_3	3	2	228392	20
4_LC_1	1	3	234947	120
195_SA_3	3	1	235708	150
5_SA_1	1	1	237792	90
197_SA_3	3	1	237792	120
346_LC_5	5	3	237792	70
199_SA_3	3	1	237792	80
196_PR_3	3	2	237792	45
198_SA_3	3	1	237792	60
6_SA_1	1	1	239302	30
200_SA_3	3	1	239302	60
201_LC_3	3	3	239302	270
347_SA_5	5	1	241953	20
7_SA_1	1	1	244415	290
202_SA_3	3	1	244415	180
8_SA_1	1	1	244415	60
110_SA_2	2	1	244415	120
111_SA_2	2	1	244415	120
112_SA_2	2	1	244415	60
109_SA_2	2	1	244415	110
114_SA_2	2	1	244415	60
113_SA_2	2	1	244415	60
203_SA_3	3	1	244415	45
115_PR_2	2	2	248823	90
348_SA_5	5	1	249946	60
349_SA_5	5	1	249946	15
9_SA_1	1	1	250989	360
10_SA_1	1	1	250989	60
13_SA_1	1	1	250989	60
14_SA_1	1	1	250989	90
350_SA_5	5	1	250989	180
12_SA_1	1	1	250989	75
204_SA_3	3	1	250989	80
205_SA_3	3	1	250989	60
352_PR_5	5	2	250989	70
11_SA_1	1	1	250989	120
275_SA_4	4	1	250989	90
276_SA_4	4	1	250989	60
277_SA_4	4	1	250989	120
120_SA_2	2	1	250989	55
279_SA_4	4	1	250989	300
280_NU_4	4	5	250989	60
119_SA_2	2	1	250989	60
124_SA_2	2	1	250989	30
121_LC_2	2	3	250989	45
122_SA_2	2	1	250989	50
351_SA_5	5	1	250989	60
118_SA_2	2	1	250989	120
278_PR_4	4	2	250989	150
116_SA_2	2	1	250989	60
117_SA_2	2	1	250989	140
123_SA_2	2	1	250989	50
15_SA_1	1	1	251623	240
125_SA_2	2	1	251677	60
281_PR_4	4	2	251677	70
282_LC_4	4	3	262263	90
127_PR_2	2	2	264150	80
206_PR_3	3	2	264150	35
126_PR_2	2	2	264150	180
353_SA_5	5	1	264898	5
354_PR_5	5	2	265807	30
16_SA_1	1	1	266106	110
207_SA_3	3	1	266106	50
128_SA_2	2	1	272742	120
17_NU_1	1	5	273836	180
129_NU_2	2	5	273836	120
283_SA_4	4	1	275873	180
355_LC_5	5	3	277535	150
130_SA_2	2	1	277535	90
356_SA_5	5	1	277645	150
131_PR_2	2	2	279733	215
18_SA_1	1	1	283349	90
208_SA_3	3	1	283349	90
209_SA_3	3	1	283349	45
132_SA_2	2	1	283349	20
19_SA_1	1	1	288609	180
210_SA_3	3	1	288609	180
284_SA_4	4	1	288609	240
134_SA_2	2	1	290294	60
133_SA_2	2	1	290294	90
357_SA_5	5	1	290294	60
285_SA_4	4	1	290339	60
135_SA_2	2	1	293970	60
20_SA_1	1	1	293970	60
136_LC_2	2	3	296019	30
286_PR_4	4	2	297884	60
360_LC_5	5	3	297884	10
358_PR_5	5	2	297884	70
137_PR_2	2	2	297884	150
359_LC_5	5	3	297884	10
361_SA_5	5	1	297884	10
21_NU_1	1	5	299483	90
211_NU_3	3	5	299483	40
362_PR_5	5	2	300111	240
22_PR_1	1	2	304128	60
213_LC_3	3	3	304128	90
139_PR_2	2	2	304128	60
140_SA_2	2	1	304128	50
288_SA_4	4	1	304128	60
287_PR_4	4	2	304128	90
212_SA_3	3	1	304128	40
138_VI_2	2	4	304128	90
363_VI_5	5	4	306262	10
214_VI_3	3	4	306262	25
215_PR_3	3	2	306844	45
23_SA_1	1	1	311627	90
24_PR_1	1	2	312174	100
289_LC_4	4	3	313665	110
25_PR_1	1	2	315816	90
141_NU_2	2	5	316274	150
26_NU_1	1	5	316274	420
27_LC_1	1	3	318730	180
216_SA_3	3	1	321696	80
28_SA_1	1	1	321765	30
29_SA_1	1	1	324881	60
364_PR_5	5	2	325079	1
217_SA_3	3	1	333264	150
365_SA_5	5	1	333264	120
290_SA_4	4	1	333264	60
291_SA_4	4	1	335748	150
292_PR_4	4	2	344043	50
293_PR_4	4	2	344043	165
294_SA_4	4	1	345333	90
142_LC_2	2	3	345983	50
218_SA_3	3	1	346629	120
219_SA_3	3	1	346629	90
143_SA_2	2	1	346629	180
144_SA_2	2	1	347793	90
145_LC_2	2	3	349006	60
146_SA_2	2	1	349006	165
147_LC_2	2	3	349006	30
220_PR_3	3	2	349006	60
30_PR_1	1	2	349239	60
295_LC_4	4	3	351245	60
366_SA_5	5	1	352230	20
32_SA_1	1	1	352708	90
31_SA_1	1	1	352708	90
367_PR_5	5	2	352930	15
33_LC_1	1	3	354143	150
221_PR_3	3	2	354480	35
296_SA_4	4	1	355592	90
222_PR_3	3	2	358504	60
223_PR_3	3	2	358541	40
224_PR_3	3	2	358759	50
34_LC_1	1	3	360505	80
148_SA_2	2	1	367463	90
