#cliente	day	place	penalty	service
191_PR_3	3	2	6578	60
101_PR_2	2	2	6578	60
1_PR_1	1	2	7555	90
341_SA_5	5	1	7792	70
102_SA_2	2	1	8518	120
2_SA_1	1	1	8652	90
103_SA_2	2	1	9129	120
104_LC_2	2	3	9183	120
271_PR_4	4	2	9275	60
105_LC_2	2	3	9353	200
342_PR_5	5	2	9702	60
192_PR_3	3	2	9733	130
193_LC_3	3	3	10024	70
272_LC_4	4	3	10066	130
273_LC_4	4	3	10085	90
343_LC_5	5	3	10094	45
274_SA_4	4	1	10515	60
3_SA_1	1	1	10548	75
106_NU_2	2	5	10721	75
107_PR_2	2	2	10800	30
344_LC_5	5	3	11077	120
108_LC_2	2	3	11077	10
345_SA_5	5	1	11257	150
194_PR_3	3	2	11438	20
4_LC_1	1	3	11766	120
195_SA_3	3	1	11804	150
5_SA_1	1	1	11909	90
197_SA_3	3	1	11909	120
346_LC_5	5	3	11909	70
199_SA_3	3	1	11909	80
196_PR_3	3	2	11909	45
198_SA_3	3	1	11909	60
6_SA_1	1	1	11984	30
200_SA_3	3	1	11984	60
201_LC_3	3	3	11984	270
347_SA_5	5	1	12117	20
7_SA_1	1	1	12240	290
202_SA_3	3	1	12240	180
8_SA_1	1	1	12240	60
110_SA_2	2	1	12240	120
111_SA_2	2	1	12240	120
112_SA_2	2	1	12240	60
109_SA_2	2	1	12240	110
114_SA_2	2	1	12240	60
113_SA_2	2	1	12240	60
203_SA_3	3	1	12240	45
115_PR_2	2	2	12461	90
348_SA_5	5	1	12517	60
349_SA_5	5	1	12517	15
9_SA_1	1	1	12570	360
10_SA_1	1	1	12570	60
13_SA_1	1	1	12570	60
14_SA_1	1	1	12570	90
350_SA_5	5	1	12570	180
12_SA_1	1	1	12570	75
204_SA_3	3	1	12570	80
205_SA_3	3	1	12570	60
352_PR_5	5	2	12570	70
11_SA_1	1	1	12570	120
275_SA_4	4	1	12570	90
276_SA_4	4	1	12570	60
277_SA_4	4	1	12570	120
120_SA_2	2	1	12570	55
279_SA_4	4	1	12570	300
280_NU_4	4	5	12570	60
119_SA_2	2	1	12570	60
124_SA_2	2	1	12570	30
121_LC_2	2	3	12570	45
122_SA_2	2	1	12570	50
351_SA_5	5	1	12570	60
118_SA_2	2	1	12570	120
278_PR_4	4	2	12570	150
116_SA_2	2	1	12570	60
117_SA_2	2	1	12570	140
123_SA_2	2	1	12570	50
15_SA_1	1	1	12601	240
125_SA_2	2	1	12604	60
281_PR_4	4	2	12604	70
282_LC_4	4	3	13134	90
127_PR_2	2	2	13229	80
206_PR_3	3	2	13229	35
126_PR_2	2	2	13229	180
353_SA_5	5	1	13266	5
354_PR_5	5	2	13312	30
16_SA_1	1	1	13327	110
207_SA_3	3	1	13327	50
128_SA_2	2	1	13659	120
17_NU_1	1	5	13714	180
129_NU_2	2	5	13714	120
283_SA_4	4	1	13816	180
355_LC_5	5	3	13899	150
130_SA_2	2	1	13899	90
356_SA_5	5	1	13904	150
131_PR_2	2	2	14009	215
18_SA_1	1	1	14190	90
208_SA_3	3	1	14190	90
209_SA_3	3	1	14190	45
132_SA_2	2	1	14190	20
19_SA_1	1	1	14454	180
210_SA_3	3	1	14454	180
284_SA_4	4	1	14454	240
134_SA_2	2	1	14538	60
133_SA_2	2	1	14538	90
357_SA_5	5	1	14538	60
285_SA_4	4	1	14540	60
135_SA_2	2	1	14722	60
20_SA_1	1	1	14722	60
136_LC_2	2	3	14825	30
286_PR_4	4	2	14918	60
360_LC_5	5	3	14918	10
358_PR_5	5	2	14918	70
137_PR_2	2	2	14918	150
359_LC_5	5	3	14918	10
361_SA_5	5	1	14918	10
21_NU_1	1	5	14998	90
211_NU_3	3	5	14998	40
362_PR_5	5	2	15030	240
22_PR_1	1	2	15231	60
213_LC_3	3	3	15231	90
139_PR_2	2	2	15231	60
140_SA_2	2	1	15231	50
288_SA_4	4	1	15231	60
287_PR_4	4	2	15231	90
212_SA_3	3	1	15231	40
138_VI_2	2	4	15231	90
363_VI_5	5	4	15338	10
214_VI_3	3	4	15338	25
215_PR_3	3	2	15367	45
23_SA_1	1	1	15606	90
24_PR_1	1	2	15634	100
289_LC_4	4	3	15708	110
25_PR_1	1	2	15816	90
141_NU_2	2	5	15839	150
26_NU_1	1	5	15839	420
27_LC_1	1	3	15962	180
216_SA_3	3	1	16111	80
28_SA_1	1	1	16114	30
29_SA_1	1	1	16270	60
364_PR_5	5	2	16280	1
217_SA_3	3	1	16690	150
365_SA_5	5	1	16690	120
290_SA_4	4	1	16690	60
291_SA_4	4	1	16814	150
292_PR_4	4	2	17230	50
293_PR_4	4	2	17230	165
294_SA_4	4	1	17294	90
142_LC_2	2	3	17327	50
218_SA_3	3	1	17359	120
219_SA_3	3	1	17359	90
143_SA_2	2	1	17359	180
144_SA_2	2	1	17417	90
145_LC_2	2	3	17478	60
146_SA_2	2	1	17478	165
147_LC_2	2	3	17478	30
220_PR_3	3	2	17478	60
30_PR_1	1	2	17490	60
295_LC_4	4	3	17590	60
366_SA_5	5	1	17640	20
32_SA_1	1	1	17664	90
31_SA_1	1	1	17664	90
367_PR_5	5	2	17675	15
33_LC_1	1	3	17735	150
221_PR_3	3	2	17752	35
296_SA_4	4	1	17808	90
222_PR_3	3	2	17954	60
223_PR_3	3	2	17956	40
224_PR_3	3	2	17967	50
34_LC_1	1	3	18054	80
148_SA_2	2	1	18403	90
368_PR_5	5	2	18424	5
369_SA_5	5	1	18463	120
370_SA_5	5	1	18463	140
225_SA_3	3	1	18569	80
35_SA_1	1	1	18569	105
297_SA_4	4	1	18694	100
36_LC_1	1	3	18848	60
298_PR_4	4	2	18888	120
150_SA_2	2	1	18936	120
149_SA_2	2	1	18936	235
151_SA_2	2	1	19065	120
38_PR_1	1	2	19218	80
371_PR_5	5	2	19218	30
37_PR_1	1	2	19218	60
39_LC_1	1	3	19393	90
226_PR_3	3	2	19445	65
372_LC_5	5	3	19520	60
227_LC_3	3	3	19615	120
40_SA_1	1	1	19633	60
228_SA_3	3	1	19661	100
152_LC_2	2	3	19742	1
41_LC_1	1	3	19776	120
42_PR_1	1	2	19776	60
299_LC_4	4	3	19849	60
43_SA_1	1	1	19972	207
300_SA_4	4	1	20033	105
301_SA_4	4	1	20084	75
44_PR_1	1	2	20103	25
153_PR_2	2	2	20120	230
302_SA_4	4	1	20184	90
373_SA_5	5	1	20275	60
154_PR_2	2	2	20309	170
374_PR_5	5	2	20309	105
155_SA_2	2	1	20425	240
375_PR_5	5	2	20586	170
229_SA_3	3	1	20724	60
156_PR_2	2	2	20867	80
45_VI_1	1	4	20903	75
46_SA_1	1	1	21249	90
47_SA_1	1	1	21249	90
230_PR_3	3	2	21293	30
303_LC_4	4	3	21297	60
376_PR_5	5	2	21406	75
304_VI_4	4	4	21450	120
231_SA_3	3	1	21450	80
49_SA_1	1	1	21450	60
306_SA_4	4	1	21450	270
305_PR_4	4	2	21450	25
377_PR_5	5	2	21450	30
157_SA_2	2	1	21450	150
48_SA_1	1	1	21450	60
232_PR_3	3	2	21450	120
307_SA_4	4	1	21479	120
233_SA_3	3	1	21530	40
378_PR_5	5	2	21710	30
234_LC_3	3	3	21751	60
235_LC_3	3	3	21959	120
379_LC_5	5	3	22033	60
50_LC_1	1	3	22155	80
158_PR_2	2	2	22407	85
236_VI_3	3	4	22424	90
308_PR_4	4	2	22445	30
237_PR_3	3	2	22445	70
159_SA_2	2	1	22491	55
51_SA_1	1	1	22491	90
160_PR_2	2	2	22491	60
309_PR_4	4	2	22493	60
310_PR_4	4	2	22493	120
161_LC_2	2	3	22503	180
238_SA_3	3	1	22611	60
162_SA_2	2	1	22681	1
239_SA_3	3	1	22921	180
52_PR_1	1	2	22924	30
240_PR_3	3	2	22924	60
53_NU_1	1	5	22952	90
311_PR_4	4	2	23021	60
241_SA_3	3	1	23192	20
55_LC_1	1	3	23441	60
54_LC_1	1	3	23441	60
312_PR_4	4	2	23656	50
56_LC_1	1	3	23657	150
313_PR_4	4	2	23754	50
163_PR_2	2	2	23754	120
164_NU_2	2	5	23952	90
314_SA_4	4	1	24061	20
380_LC_5	5	3	24279	234
59_SA_1	1	1	24363	60
57_SA_1	1	1	24363	60
58_SA_1	1	1	24363	60
165_SA_2	2	1	24479	120
60_LC_1	1	3	24497	90
167_SA_2	2	1	24603	60
64_SA_1	1	1	24603	10
62_SA_1	1	1	24603	150
61_SA_1	1	1	24603	30
166_SA_2	2	1	24603	40
65_SA_1	1	1	24603	30
63_SA_1	1	1	24603	75
381_SA_5	5	1	24603	60
242_LC_3	3	3	24685	40
315_SA_4	4	1	24763	180
316_NU_4	4	5	24774	60
66_PR_1	1	2	24788	75
168_SA_2	2	1	24925	60
67_SA_1	1	1	24939	60
317_LC_4	4	3	24977	45
243_SA_3	3	1	25037	120
318_SA_4	4	1	25037	240
68_SA_1	1	1	25430	120
69_VI_1	1	4	25707	60
382_PR_5	5	2	25873	30
319_PR_4	4	2	25930	90
71_PR_1	1	2	26045	520
70_SA_1	1	1	26045	180
170_SA_2	2	1	26045	120
244_SA_3	3	1	26045	80
169_LC_2	2	3	26045	135
171_PR_2	2	2	26062	65
172_NU_2	2	5	26115	60
321_SA_4	4	1	26181	240
383_SA_5	5	1	26181	240
73_PR_1	1	2	26181	120
72_SA_1	1	1	26181	195
320_SA_4	4	1	26181	120
322_SA_4	4	1	26181	90
245_SA_3	3	1	26236	160
384_SA_5	5	1	26236	240
323_SA_4	4	1	26236	120
246_LC_3	3	3	26243	100
247_SA_3	3	1	26571	90
74_SA_1	1	1	26797	60
75_SA_1	1	1	27120	75
174_SA_2	2	1	27120	360
173_SA_2	2	1	27120	55
175_SA_2	2	1	27120	90
385_SA_5	5	1	27120	60
248_SA_3	3	1	27279	60
176_SA_2	2	1	27324	90
177_PR_2	2	2	27473	50
249_SA_3	3	1	27625	75
76_SA_1	1	1	27799	100
250_SA_3	3	1	28181	60
77_SA_1	1	1	28181	120
178_NU_2	2	5	28314	20
324_SA_4	4	1	28482	130
325_PR_4	4	2	28502	180
386_SA_5	5	1	28504	90
179_PR_2	2	2	28748	100
251_PR_3	3	2	29063	60
180_LC_2	2	3	29135	60
326_SA_4	4	1	29272	1
78_SA_1	1	1	29272	60
79_SA_1	1	1	29272	100
181_LC_2	2	3	29272	120
252_SA_3	3	1	29272	55
387_SA_5	5	1	29636	90
80_SA_1	1	1	29765	90
81_SA_1	1	1	30080	60
388_SA_5	5	1	30347	60
389_SA_5	5	1	30858	90
253_SA_3	3	1	30858	60
82_VI_1	1	4	30881	30
390_LC_5	5	3	31226	180
255_PR_3	3	2	31602	150
254_PR_3	3	2	31602	60
256_PR_3	3	2	31652	90
257_SA_3	3	1	31697	5
258_SA_3	3	1	31753	120
83_SA_1	1	1	31753	240
327_SA_4	4	1	31914	120
84_LC_1	1	3	31937	15
85_PR_1	1	2	32210	70
86_PR_1	1	2	32405	90
259_SA_3	3	1	32655	110
260_SA_3	3	1	32719	120
261_SA_3	3	1	32877	90
87_SA_1	1	1	33432	60
262_SA_3	3	1	33432	120
88_LC_1	1	3	33923	120
328_LC_4	4	3	34063	120
329_LC_4	4	3	34063	90
182_LC_2	2	3	34248	60
183_NU_2	2	5	34302	20
263_SA_3	3	1	34518	60
184_SA_2	2	1	34518	15
185_SA_2	2	1	34696	35
331_SA_4	4	1	34696	160
330_SA_4	4	1	34696	120
264_SA_3	3	1	34968	65
186_PR_2	2	2	34996	120
187_SA_2	2	1	35006	210
89_PR_1	1	2	35219	70
90_SA_1	1	1	35387	90
391_LC_5	5	3	36263	75
393_PR_5	5	2	36310	150
91_PR_1	1	2	36310	120
392_PR_5	5	2	36310	35
188_VI_2	2	4	36507	100
332_PR_4	4	2	36547	120
265_PR_3	3	2	36759	100
92_SA_1	1	1	36925	60
333_VI_4	4	4	36971	90
394_PR_5	5	2	37748	75
93_SA_1	1	1	38088	90
94_NU_1	1	5	39081	160
95_SA_1	1	1	39212	140
334_SA_4	4	1	40726	30
96_VI_1	1	4	41144	50
98_PR_1	1	2	41313	10
97_PR_1	1	2	41313	20
335_SA_4	4	1	41589	30
266_SA_3	3	1	41831	80
99_SA_1	1	1	42090	75
267_NU_3	3	5	42768	50
336_VI_4	4	4	43074	240
337_PR_4	4	2	45349	1
395_SA_5	5	1	46184	90
338_SA_4	4	1	46184	60
396_SA_5	5	1	46676	60
397_SA_5	5	1	46676	10
268_SA_3	3	1	48445	90
398_NU_5	5	5	49037	150
340_SA_4	4	1	49037	60
339_SA_4	4	1	49037	140
189_PR_2	2	2	49037	80
399_SA_5	5	1	50325	60
