param: place penalty service :=
1 2 21861 90
2 1 23002 90
3 1 24688 75
4 4 25058 120
5 1 25136 90
6 1 25268 30
7 1 25391 290
8 1 25391 60
9 1 25461 360
10 1 25461 60
11 1 25461 60
12 1 25461 90
13 1 25461 75
14 1 25461 120
15 1 25474 240
16 1 25807 110
17 5 25893 180
18 1 26158 90
19 1 26224 180
20 1 26283 60
21 5 26595 90
22 2 26707 60
23 1 26762 90
24 2 26807 100
25 2 26957 90
26 5 26965 420
27 4 26982 180
28 1 27071 30
29 1 27075 60
30 2 27561 60
31 1 27671 90
32 1 27671 90
33 4 27692 150
34 4 27854 80
35 1 27894 105
36 4 27950 60
37 2 28144 80
38 2 28144 60
39 4 28148 90
40 1 28362 60
41 4 28386 120
42 2 28386 60
43 1 28419 207
44 2 28549 25
45 4 28792 75
46 1 28796 90
47 1 28796 90
48 1 28852 60
49 1 28852 60
50 4 28920 80
51 1 29000 90
52 2 29170 30
53 5 29177 90
54 4 29277 60
55 4 29277 60
56 4 29416 150
57 1 29481 60
58 1 29481 60
59 1 29481 60
60 4 29496 90
61 1 29559 10
62 1 29559 150
63 1 29559 30
64 1 29559 30
65 1 29559 75
66 2 29713 75
67 1 29731 60
68 1 29851 120
69 4 29857 60
70 2 29945 520
71 1 29945 180
72 2 30003 120
73 1 30003 195
74 1 30103 60
75 1 30146 75
76 1 30285 100
77 1 30300 120
78 1 30680 60
79 1 30680 100
80 1 30792 90
81 1 30836 60
82 4 30895 30
83 1 31240 240
84 4 31265 15
85 2 31285 70
86 2 31309 90
87 1 31448 60
88 4 31457 120
89 2 32042 70
90 1 32059 90
91 2 32125 120
92 1 32411 60
93 1 32759 90
94 5 32950 160
95 1 32973 140
96 4 33159 50
97 2 33270 10
98 2 33270 20
99 1 33670 75
100 2 35618 60
101 6 0 0
102 6 0 0
103 6 0 0
;
