param: place penalty service :=
1 2 1569 60
2 1 2593 120
3 1 50503 120
4 3 323 120
5 3 49150 200
6 5 56913 75
7 2 68738 30
8 3 63985 10
9 1 51389 120
10 1 56534 120
11 1 57658 60
12 1 47202 110
13 1 46780 60
14 1 57740 60
15 2 44269 90
16 1 602 55
17 1 871 60
18 1 509 30
19 3 967 45
20 1 504 50
21 1 763 120
22 1 955 60
23 1 711 140
24 1 665 50
25 1 53237 60
26 2 126218 80
27 2 94346 180
28 1 215 120
29 5 978 120
30 1 1403 90
31 2 56487 215
32 1 1107 20
33 1 58446 60
34 1 43221 90
35 1 68035 60
36 3 447 30
37 2 54672 150
38 2 62930 60
39 1 49195 50
40 4 36165 90
41 5 444 150
42 3 4872 50
43 1 3564 180
44 1 482 90
45 3 250 60
46 1 170 165
47 3 217 30
48 1 13666 90
49 1 1780 120
50 1 1845 235
51 1 97487 120
52 3 1569 1
53 2 59486 230
54 2 44597 170
55 1 54556 240
56 2 36124 80
57 1 1782 150
58 2 2242 85
59 1 2814 55
60 2 41086 60
61 3 63737 180
62 1 4857 1
63 2 1365 120
64 5 2319 90
65 1 60117 120
66 1 35922 60
67 1 43106 40
68 1 1019 60
69 1 19710 120
70 3 16758 135
71 2 9378 65
72 5 66108 60
73 1 44318 360
74 1 53502 55
75 1 52194 90
76 1 1231 90
77 2 145 50
78 5 235 20
79 2 38452 100
80 3 44717 60
81 3 937 120
82 3 72377 60
83 5 413 20
84 1 48959 15
85 1 56534 35
86 2 107 120
87 1 44748 210
88 4 97 100
89 2 6400 80
90 1 35112 30
91 2 938 90
92 3 4908 120
93 1 5202 30
94 1 1550 360
95 1 1442 60
96 1 1406 60
97 1 1414 90
98 1 1320 75
99 1 1188 120
100 1 686 110
101 5 2058 180
102 5 828 420
103 1 566 30
104 1 772 105
105 3 5798 120
106 2 2652 25
107 1 224 90
108 3 1922 60
109 3 156 150
110 2 706 75
111 1 364 60
112 1 382 120
113 1 560 60
114 1 420 100
115 1 1914 60
116 1 2220 100
117 1 3910 240
118 2 218 70
119 1 2556 60
120 1 150 90
121 1 918 140
122 1 92 75
123 2 11766 60
124 6 0 0
125 6 0 0
126 6 0 0
;
