param: place penalty service :=
1 2 2709 60
2 2 3418 130
3 3 1307 70
4 2 75112 20
5 1 3635 150
6 1 45343 120
7 1 38129 80
8 2 54551 45
9 1 55468 60
10 1 4425 60
11 3 2814 270
12 1 50820 180
13 1 29738 45
14 1 821 80
15 1 625 60
16 2 140421 35
17 1 240 50
18 1 1451 90
19 1 1476 45
20 1 91115 180
21 5 24137 40
22 3 46486 90
23 1 48793 40
24 4 3234 25
25 2 36843 45
26 1 20491 80
27 1 737 150
28 1 3012 120
29 1 5087 90
30 2 209 60
31 2 53071 35
32 2 29016 60
33 2 50627 40
34 2 2097 50
35 1 454 80
36 2 54347 65
37 3 2376 120
38 1 60663 100
39 1 528 60
40 2 32206 30
41 1 1139 80
42 2 1116 120
43 1 54691 40
44 3 2611 60
45 3 420 120
46 4 114 90
47 2 56895 70
48 1 7413 60
49 1 54288 180
50 2 4729 60
51 1 51988 20
52 3 47758 40
53 1 1329 120
54 1 21826 80
55 1 250 160
56 3 5770 100
57 1 46566 90
58 1 1627 60
59 1 44827 75
60 1 44999 60
61 2 4139 60
62 1 1120 55
63 1 48361 60
64 2 58126 150
65 2 48961 60
66 2 998 90
67 1 1974 5
68 1 2092 120
69 1 157 110
70 1 203 120
71 1 5993 90
72 1 2131 120
73 1 29674 60
74 1 57232 65
75 2 56126 100
76 1 4863 80
77 5 5253 50
78 1 1091 90
79 1 263490 40
80 2 17655 75
81 2 3138 60
82 1 1018 30
83 1 1526 120
84 1 1910 60
85 1 1422 140
86 1 1330 50
87 1 430 120
88 5 1956 120
89 3 894 30
90 1 964 90
91 3 500 60
92 1 340 165
93 3 434 30
94 1 3560 120
95 1 3690 235
96 3 3138 1
97 1 3564 150
98 2 290 50
99 3 1874 120
100 2 214 120
101 4 194 100
102 6 0 0
103 6 0 0
104 6 0 0
;
