#cliente	day	place	penalty	service
191_PR_3	3	2	810	60
101_PR_2	2	2	810	60
1_PR_1	1	2	861	90
341_SA_5	5	1	867	70
102_SA_2	2	1	886	120
2_SA_1	1	1	887	90
103_SA_2	2	1	893	120
104_LC_2	2	3	903	120
271_PR_4	4	2	910	60
105_LC_2	2	3	916	200
342_PR_5	5	2	918	60
192_PR_3	3	2	921	130
193_LC_3	3	3	928	70
272_LC_4	4	3	929	130
273_LC_4	4	3	929	90
343_LC_5	5	3	932	45
274_SA_4	4	1	934	60
3_SA_1	1	1	934	75
106_NU_2	2	5	938	75
107_PR_2	2	2	942	30
344_LC_5	5	3	943	120
108_LC_2	2	3	943	10
345_SA_5	5	1	943	150
194_PR_3	3	2	951	20
4_LC_1	1	3	952	120
195_SA_3	3	1	954	150
5_SA_1	1	1	954	90
197_SA_3	3	1	954	120
346_LC_5	5	3	954	70
199_SA_3	3	1	954	80
196_PR_3	3	2	954	45
198_SA_3	3	1	954	60
6_SA_1	1	1	956	30
200_SA_3	3	1	956	60
201_LC_3	3	3	956	270
347_SA_5	5	1	957	20
7_SA_1	1	1	959	290
202_SA_3	3	1	959	180
8_SA_1	1	1	959	60
110_SA_2	2	1	959	120
111_SA_2	2	1	959	120
112_SA_2	2	1	959	60
109_SA_2	2	1	959	110
114_SA_2	2	1	959	60
113_SA_2	2	1	959	60
203_SA_3	3	1	959	45
115_PR_2	2	2	961	90
348_SA_5	5	1	964	60
349_SA_5	5	1	964	15
9_SA_1	1	1	966	360
10_SA_1	1	1	966	60
13_SA_1	1	1	966	60
14_SA_1	1	1	966	90
350_SA_5	5	1	966	180
12_SA_1	1	1	966	75
204_SA_3	3	1	966	80
205_SA_3	3	1	966	60
352_PR_5	5	2	966	70
11_SA_1	1	1	966	120
275_SA_4	4	1	966	90
276_SA_4	4	1	966	60
277_SA_4	4	1	966	120
120_SA_2	2	1	966	55
279_SA_4	4	1	966	300
280_NU_4	4	5	966	60
119_SA_2	2	1	966	60
124_SA_2	2	1	966	30
121_LC_2	2	3	966	45
122_SA_2	2	1	966	50
351_SA_5	5	1	966	60
118_SA_2	2	1	966	120
278_PR_4	4	2	966	150
116_SA_2	2	1	966	60
117_SA_2	2	1	966	140
123_SA_2	2	1	966	50
15_SA_1	1	1	968	240
125_SA_2	2	1	971	60
281_PR_4	4	2	971	70
282_LC_4	4	3	974	90
127_PR_2	2	2	974	80
206_PR_3	3	2	974	35
126_PR_2	2	2	974	180
353_SA_5	5	1	977	5
354_PR_5	5	2	980	30
16_SA_1	1	1	985	110
207_SA_3	3	1	985	50
128_SA_2	2	1	986	120
17_NU_1	1	5	986	180
129_NU_2	2	5	986	120
283_SA_4	4	1	988	180
355_LC_5	5	3	991	150
130_SA_2	2	1	991	90
356_SA_5	5	1	995	150
131_PR_2	2	2	997	215
18_SA_1	1	1	1002	90
208_SA_3	3	1	1002	90
209_SA_3	3	1	1002	45
132_SA_2	2	1	1002	20
19_SA_1	1	1	1003	180
210_SA_3	3	1	1003	180
284_SA_4	4	1	1003	240
134_SA_2	2	1	1004	60
133_SA_2	2	1	1004	90
357_SA_5	5	1	1004	60
285_SA_4	4	1	1005	60
135_SA_2	2	1	1008	60
20_SA_1	1	1	1008	60
136_LC_2	2	3	1008	30
286_PR_4	4	2	1010	60
360_LC_5	5	3	1010	10
358_PR_5	5	2	1010	70
137_PR_2	2	2	1010	150
359_LC_5	5	3	1010	10
361_SA_5	5	1	1010	10
21_NU_1	1	5	1010	90
211_NU_3	3	5	1010	40
362_PR_5	5	2	1013	240
22_PR_1	1	2	1013	60
213_LC_3	3	3	1013	90
139_PR_2	2	2	1013	60
140_SA_2	2	1	1013	50
288_SA_4	4	1	1013	60
287_PR_4	4	2	1013	90
212_SA_3	3	1	1013	40
138_VI_2	2	4	1013	90
363_VI_5	5	4	1014	10
214_VI_3	3	4	1014	25
215_PR_3	3	2	1015	45
23_SA_1	1	1	1015	90
24_PR_1	1	2	1016	100
289_LC_4	4	3	1016	110
25_PR_1	1	2	1017	90
141_NU_2	2	5	1017	150
26_NU_1	1	5	1017	420
27_LC_1	1	3	1017	180
216_SA_3	3	1	1017	80
28_SA_1	1	1	1018	30
29_SA_1	1	1	1020	60
364_PR_5	5	2	1020	1
217_SA_3	3	1	1021	150
365_SA_5	5	1	1021	120
290_SA_4	4	1	1021	60
291_SA_4	4	1	1022	150
292_PR_4	4	2	1024	50
293_PR_4	4	2	1024	165
294_SA_4	4	1	1025	90
142_LC_2	2	3	1026	50
218_SA_3	3	1	1028	120
219_SA_3	3	1	1028	90
143_SA_2	2	1	1028	180
144_SA_2	2	1	1031	90
145_LC_2	2	3	1032	60
146_SA_2	2	1	1032	165
147_LC_2	2	3	1032	30
220_PR_3	3	2	1032	60
30_PR_1	1	2	1033	60
295_LC_4	4	3	1033	60
366_SA_5	5	1	1035	20
32_SA_1	1	1	1036	90
31_SA_1	1	1	1036	90
367_PR_5	5	2	1038	15
33_LC_1	1	3	1039	150
221_PR_3	3	2	1040	35
296_SA_4	4	1	1040	90
222_PR_3	3	2	1041	60
223_PR_3	3	2	1043	40
224_PR_3	3	2	1045	50
34_LC_1	1	3	1046	80
148_SA_2	2	1	1046	90
368_PR_5	5	2	1047	5
369_SA_5	5	1	1047	120
370_SA_5	5	1	1047	140
225_SA_3	3	1	1048	80
35_SA_1	1	1	1048	105
297_SA_4	4	1	1048	100
36_LC_1	1	3	1049	60
298_PR_4	4	2	1049	120
150_SA_2	2	1	1049	120
149_SA_2	2	1	1049	235
151_SA_2	2	1	1050	120
38_PR_1	1	2	1052	80
371_PR_5	5	2	1052	30
37_PR_1	1	2	1052	60
39_LC_1	1	3	1054	90
226_PR_3	3	2	1054	65
372_LC_5	5	3	1055	60
227_LC_3	3	3	1056	120
40_SA_1	1	1	1059	60
228_SA_3	3	1	1060	100
152_LC_2	2	3	1062	1
41_LC_1	1	3	1063	120
42_PR_1	1	2	1063	60
299_LC_4	4	3	1063	60
43_SA_1	1	1	1064	207
300_SA_4	4	1	1064	105
301_SA_4	4	1	1064	75
44_PR_1	1	2	1065	25
153_PR_2	2	2	1065	230
302_SA_4	4	1	1066	90
373_SA_5	5	1	1067	60
154_PR_2	2	2	1067	170
374_PR_5	5	2	1067	105
155_SA_2	2	1	1070	240
375_PR_5	5	2	1071	170
229_SA_3	3	1	1071	60
156_PR_2	2	2	1071	80
45_VI_1	1	4	1073	75
46_SA_1	1	1	1074	90
47_SA_1	1	1	1074	90
230_PR_3	3	2	1075	30
303_LC_4	4	3	1075	60
376_PR_5	5	2	1076	75
304_VI_4	4	4	1076	120
231_SA_3	3	1	1076	80
49_SA_1	1	1	1076	60
306_SA_4	4	1	1076	270
305_PR_4	4	2	1076	25
377_PR_5	5	2	1076	30
157_SA_2	2	1	1076	150
48_SA_1	1	1	1076	60
232_PR_3	3	2	1076	120
307_SA_4	4	1	1076	120
233_SA_3	3	1	1077	40
378_PR_5	5	2	1077	30
234_LC_3	3	3	1077	60
235_LC_3	3	3	1078	120
379_LC_5	5	3	1078	60
50_LC_1	1	3	1080	80
158_PR_2	2	2	1080	85
236_VI_3	3	4	1080	90
308_PR_4	4	2	1081	30
237_PR_3	3	2	1081	70
159_SA_2	2	1	1082	55
51_SA_1	1	1	1082	90
160_PR_2	2	2	1082	60
309_PR_4	4	2	1084	60
310_PR_4	4	2	1084	120
161_LC_2	2	3	1085	180
238_SA_3	3	1	1086	60
162_SA_2	2	1	1088	1
239_SA_3	3	1	1090	180
52_PR_1	1	2	1090	30
240_PR_3	3	2	1090	60
53_NU_1	1	5	1093	90
311_PR_4	4	2	1098	60
241_SA_3	3	1	1099	20
55_LC_1	1	3	1102	60
54_LC_1	1	3	1102	60
312_PR_4	4	2	1102	50
56_LC_1	1	3	1103	150
313_PR_4	4	2	1104	50
163_PR_2	2	2	1104	120
164_NU_2	2	5	1106	90
314_SA_4	4	1	1106	20
380_LC_5	5	3	1111	234
59_SA_1	1	1	1111	60
57_SA_1	1	1	1111	60
58_SA_1	1	1	1111	60
165_SA_2	2	1	1114	120
60_LC_1	1	3	1115	90
167_SA_2	2	1	1118	60
64_SA_1	1	1	1118	10
62_SA_1	1	1	1118	150
61_SA_1	1	1	1118	30
166_SA_2	2	1	1118	40
65_SA_1	1	1	1118	30
