param: place penalty service :=
1 1 18674 70
2 2 20767 60
3 4 22125 45
4 4 23128 120
5 1 23255 150
6 4 23899 70
7 1 24187 20
8 1 24409 60
9 1 24409 15
10 1 24546 180
11 2 24546 70
12 1 24546 60
13 1 24840 5
14 2 24943 30
15 4 25281 150
16 1 25290 150
17 1 25544 60
18 4 25678 10
19 2 25678 70
20 4 25678 10
21 1 25678 10
22 2 25702 240
23 4 25856 10
24 2 26274 1
25 1 26281 120
26 1 26665 20
27 2 26826 15
28 2 27141 5
29 1 27170 120
30 1 27170 140
31 2 27502 30
32 4 27605 60
33 1 27950 60
34 2 27985 105
35 2 28200 170
36 2 28546 75
37 2 28589 30
38 2 28625 30
39 4 28932 60
40 4 29999 234
41 1 30219 60
42 2 30752 30
43 1 30865 240
44 1 30916 240
45 1 31094 60
46 1 31567 90
47 1 31986 90
48 1 32031 60
49 1 32126 90
50 4 32257 180
51 4 33703 75
52 2 33728 150
53 2 33728 35
54 2 34079 75
55 1 36972 90
56 1 37277 60
57 1 37277 10
58 5 38838 150
59 1 38928 60
60 2 40578 45
61 1 49092 120
62 2 52614 50
63 6 0 0
64 6 0 0
65 6 0 0
;
