#cliente	day	place	penalty	service
191_PR_3	3	2	329	60
101_PR_2	2	2	329	60
1_PR_1	1	2	378	90
341_SA_5	5	1	390	70
102_SA_2	2	1	427	120
2_SA_1	1	1	433	90
103_SA_2	2	1	457	120
104_LC_2	2	3	460	120
271_PR_4	4	2	465	60
105_LC_2	2	3	468	200
342_PR_5	5	2	486	60
192_PR_3	3	2	487	130
193_LC_3	3	3	502	70
272_LC_4	4	3	504	130
273_LC_4	4	3	505	90
343_LC_5	5	3	506	45
274_SA_4	4	1	527	60
3_SA_1	1	1	528	75
106_NU_2	2	5	537	75
107_PR_2	2	2	541	30
344_LC_5	5	3	555	120
108_LC_2	2	3	555	10
345_SA_5	5	1	564	150
194_PR_3	3	2	573	20
4_LC_1	1	3	589	120
195_SA_3	3	1	591	150
5_SA_1	1	1	596	90
197_SA_3	3	1	596	120
346_LC_5	5	3	596	70
199_SA_3	3	1	596	80
196_PR_3	3	2	596	45
198_SA_3	3	1	596	60
6_SA_1	1	1	600	30
200_SA_3	3	1	600	60
201_LC_3	3	3	600	270
347_SA_5	5	1	607	20
7_SA_1	1	1	613	290
202_SA_3	3	1	613	180
8_SA_1	1	1	613	60
110_SA_2	2	1	613	120
111_SA_2	2	1	613	120
112_SA_2	2	1	613	60
109_SA_2	2	1	613	110
114_SA_2	2	1	613	60
113_SA_2	2	1	613	60
203_SA_3	3	1	613	45
115_PR_2	2	2	624	90
348_SA_5	5	1	627	60
349_SA_5	5	1	627	15
9_SA_1	1	1	629	360
10_SA_1	1	1	629	60
13_SA_1	1	1	629	60
14_SA_1	1	1	629	90
350_SA_5	5	1	629	180
12_SA_1	1	1	629	75
204_SA_3	3	1	629	80
205_SA_3	3	1	629	60
352_PR_5	5	2	629	70
11_SA_1	1	1	629	120
275_SA_4	4	1	629	90
276_SA_4	4	1	629	60
277_SA_4	4	1	629	120
120_SA_2	2	1	629	55
279_SA_4	4	1	629	300
280_NU_4	4	5	629	60
119_SA_2	2	1	629	60
124_SA_2	2	1	629	30
121_LC_2	2	3	629	45
122_SA_2	2	1	629	50
351_SA_5	5	1	629	60
118_SA_2	2	1	629	120
278_PR_4	4	2	629	150
116_SA_2	2	1	629	60
117_SA_2	2	1	629	140
123_SA_2	2	1	629	50
15_SA_1	1	1	631	240
125_SA_2	2	1	631	60
281_PR_4	4	2	631	70
282_LC_4	4	3	658	90
127_PR_2	2	2	662	80
206_PR_3	3	2	662	35
126_PR_2	2	2	662	180
353_SA_5	5	1	664	5
354_PR_5	5	2	667	30
16_SA_1	1	1	667	110
