#cliente	day	place	penalty	service
191_PR_3	3	2	3385	60
101_PR_2	2	2	2329	60
1_PR_1	1	2	548	90
341_SA_5	5	1	1465	70
102_SA_2	2	1	2443	120
2_SA_1	1	1	56399	90
103_SA_2	2	1	51926	120
104_LC_2	2	3	407	120
271_PR_4	4	2	20242	60
105_LC_2	2	3	58352	200
342_PR_5	5	2	529	60
192_PR_3	3	2	2479	130
193_LC_3	3	3	2523	70
272_LC_4	4	3	66534	130
273_LC_4	4	3	2381	90
343_LC_5	5	3	50060	45
274_SA_4	4	1	50028	60
3_SA_1	1	1	61348	75
106_NU_2	2	5	51120	75
107_PR_2	2	2	59374	30
344_LC_5	5	3	38116	120
108_LC_2	2	3	32876	10
345_SA_5	5	1	341	150
194_PR_3	3	2	53584	20
4_LC_1	1	3	1052	120
195_SA_3	3	1	4430	150
5_SA_1	1	1	77089	90
197_SA_3	3	1	54911	120
346_LC_5	5	3	59276	70
199_SA_3	3	1	50317	80
196_PR_3	3	2	12360	45
198_SA_3	3	1	44200	60
6_SA_1	1	1	4055	30
200_SA_3	3	1	5620	60
201_LC_3	3	3	7397	270
347_SA_5	5	1	56927	20
7_SA_1	1	1	59345	290
202_SA_3	3	1	50392	180
8_SA_1	1	1	73243	60
110_SA_2	2	1	52599	120
111_SA_2	2	1	67637	120
112_SA_2	2	1	51921	60
109_SA_2	2	1	48508	110
114_SA_2	2	1	38723	60
113_SA_2	2	1	26233	60
203_SA_3	3	1	49704	45
115_PR_2	2	2	33576	90
348_SA_5	5	1	8769	60
349_SA_5	5	1	6828	15
9_SA_1	1	1	426	360
10_SA_1	1	1	647	60
13_SA_1	1	1	743	60
14_SA_1	1	1	753	90
350_SA_5	5	1	833	180
12_SA_1	1	1	569	75
204_SA_3	3	1	661	80
205_SA_3	3	1	547	60
352_PR_5	5	2	377	70
11_SA_1	1	1	1031	120
275_SA_4	4	1	684	90
276_SA_4	4	1	613	60
277_SA_4	4	1	700	120
120_SA_2	2	1	314	55
279_SA_4	4	1	594	300
280_NU_4	4	5	894	60
119_SA_2	2	1	625	60
124_SA_2	2	1	386	30
121_LC_2	2	3	754	45
122_SA_2	2	1	677	50
351_SA_5	5	1	1012	60
118_SA_2	2	1	813	120
278_PR_4	4	2	509	150
116_SA_2	2	1	592	60
117_SA_2	2	1	736	140
123_SA_2	2	1	385	50
15_SA_1	1	1	68038	240
125_SA_2	2	1	49407	60
281_PR_4	4	2	49022	70
282_LC_4	4	3	49467	90
127_PR_2	2	2	27544	80
206_PR_3	3	2	102396	35
126_PR_2	2	2	111886	180
353_SA_5	5	1	135	5
354_PR_5	5	2	60461	30
16_SA_1	1	1	432	110
207_SA_3	3	1	378	50
128_SA_2	2	1	144	120
17_NU_1	1	5	693	180
129_NU_2	2	5	1355	120
283_SA_4	4	1	1952	180
355_LC_5	5	3	1364	150
130_SA_2	2	1	1172	90
356_SA_5	5	1	170	150
131_PR_2	2	2	49448	215
18_SA_1	1	1	1149	90
208_SA_3	3	1	673	90
209_SA_3	3	1	1726	45
132_SA_2	2	1	677	20
19_SA_1	1	1	125916	180
210_SA_3	3	1	124090	180
284_SA_4	4	1	76800	240
134_SA_2	2	1	35415	60
133_SA_2	2	1	46674	90
357_SA_5	5	1	-415	60
285_SA_4	4	1	54076	60
135_SA_2	2	1	62444	60
20_SA_1	1	1	81351	60
136_LC_2	2	3	182	30
286_PR_4	4	2	45137	60
360_LC_5	5	3	45106	10
358_PR_5	5	2	39219	70
137_PR_2	2	2	52051	150
359_LC_5	5	3	64043	10
361_SA_5	5	1	50026	10
21_NU_1	1	5	25229	90
211_NU_3	3	5	17147	40
362_PR_5	5	2	46681	240
22_PR_1	1	2	50258	60
213_LC_3	3	3	40504	90
139_PR_2	2	2	28231	60
140_SA_2	2	1	45847	50
288_SA_4	4	1	32840	60
287_PR_4	4	2	36277	90
212_SA_3	3	1	61702	40
138_VI_2	2	4	49546	90
363_VI_5	5	4	3438	10
214_VI_3	3	4	3003	25
215_PR_3	3	2	48597	45
23_SA_1	1	1	61067	90
24_PR_1	1	2	4325	100
289_LC_4	4	3	33035	110
25_PR_1	1	2	5912	90
141_NU_2	2	5	395	150
26_NU_1	1	5	313	420
27_LC_1	1	3	3338	180
216_SA_3	3	1	13839	80
28_SA_1	1	1	412	30
29_SA_1	1	1	31993	60
364_PR_5	5	2	2387	1
217_SA_3	3	1	910	150
365_SA_5	5	1	521	120
290_SA_4	4	1	1021	60
291_SA_4	4	1	3443	150
292_PR_4	4	2	1387	50
293_PR_4	4	2	2440	165
294_SA_4	4	1	22318	90
142_LC_2	2	3	5369	50
218_SA_3	3	1	4076	120
219_SA_3	3	1	3942	90
143_SA_2	2	1	3353	180
144_SA_2	2	1	424	90
145_LC_2	2	3	279	60
146_SA_2	2	1	243	165
147_LC_2	2	3	230	30
220_PR_3	3	2	158	60
30_PR_1	1	2	9772	60
295_LC_4	4	3	137	60
366_SA_5	5	1	7582	20
32_SA_1	1	1	11440	90
31_SA_1	1	1	16915	90
367_PR_5	5	2	70398	15
33_LC_1	1	3	4539	150
221_PR_3	3	2	57276	35
296_SA_4	4	1	36338	90
222_PR_3	3	2	44661	60
223_PR_3	3	2	64732	40
224_PR_3	3	2	1689	50
34_LC_1	1	3	49776	80
148_SA_2	2	1	12685	90
368_PR_5	5	2	25217	5
369_SA_5	5	1	45913	120
370_SA_5	5	1	28154	140
225_SA_3	3	1	387	80
35_SA_1	1	1	521	105
297_SA_4	4	1	1237	100
36_LC_1	1	3	35999	60
298_PR_4	4	2	295	120
150_SA_2	2	1	1899	120
149_SA_2	2	1	2026	235
151_SA_2	2	1	144230	120
38_PR_1	1	2	61321	80
371_PR_5	5	2	41634	30
37_PR_1	1	2	37856	60
39_LC_1	1	3	4544	90
226_PR_3	3	2	71477	65
372_LC_5	5	3	43293	60
227_LC_3	3	3	2915	120
40_SA_1	1	1	1929	60
228_SA_3	3	1	71709	100
152_LC_2	2	3	1877	1
41_LC_1	1	3	3257	120
42_PR_1	1	2	4154	60
299_LC_4	4	3	322	60
43_SA_1	1	1	3756	207
300_SA_4	4	1	33596	105
301_SA_4	4	1	528	75
44_PR_1	1	2	1252	25
153_PR_2	2	2	43606	230
302_SA_4	4	1	66113	90
373_SA_5	5	1	1164	60
154_PR_2	2	2	55500	170
374_PR_5	5	2	49786	105
155_SA_2	2	1	62581	240
375_PR_5	5	2	48583	170
229_SA_3	3	1	383	60
156_PR_2	2	2	39318	80
45_VI_1	1	4	8332	75
46_SA_1	1	1	58	90
47_SA_1	1	1	103	90
230_PR_3	3	2	25824	30
303_LC_4	4	3	55050	60
376_PR_5	5	2	39149	75
304_VI_4	4	4	1719	120
231_SA_3	3	1	1634	80
49_SA_1	1	1	980	60
306_SA_4	4	1	1625	270
305_PR_4	4	2	1670	25
377_PR_5	5	2	1205	30
157_SA_2	2	1	1883	150
48_SA_1	1	1	1353	60
232_PR_3	3	2	2143	120
307_SA_4	4	1	58421	120
233_SA_3	3	1	33736	40
378_PR_5	5	2	60840	30
234_LC_3	3	3	2370	60
235_LC_3	3	3	351	120
379_LC_5	5	3	65334	60
50_LC_1	1	3	90851	80
158_PR_2	2	2	1639	85
236_VI_3	3	4	113	90
308_PR_4	4	2	41747	30
237_PR_3	3	2	59431	70
159_SA_2	2	1	2748	55
51_SA_1	1	1	1713	90
160_PR_2	2	2	53407	60
309_PR_4	4	2	35996	60
310_PR_4	4	2	33127	120
161_LC_2	2	3	30825	180
238_SA_3	3	1	6142	60
162_SA_2	2	1	7041	1
239_SA_3	3	1	33152	180
52_PR_1	1	2	3858	30
240_PR_3	3	2	3848	60
53_NU_1	1	5	47645	90
311_PR_4	4	2	19974	60
241_SA_3	3	1	35813	20
55_LC_1	1	3	200	60
54_LC_1	1	3	1150	60
312_PR_4	4	2	224132	50
56_LC_1	1	3	114	150
313_PR_4	4	2	1233	50
163_PR_2	2	2	635	120
164_NU_2	2	5	1861	90
314_SA_4	4	1	1932	20
380_LC_5	5	3	5261	234
59_SA_1	1	1	6743	60
57_SA_1	1	1	4174	60
58_SA_1	1	1	4605	60
165_SA_2	2	1	59828	120
60_LC_1	1	3	4784	90
167_SA_2	2	1	56666	60
64_SA_1	1	1	56836	10
62_SA_1	1	1	43489	150
61_SA_1	1	1	71664	30
166_SA_2	2	1	51694	40
65_SA_1	1	1	34862	30
63_SA_1	1	1	43451	75
381_SA_5	5	1	30435	60
242_LC_3	3	3	16874	40
315_SA_4	4	1	2679	180
316_NU_4	4	5	6615	60
66_PR_1	1	2	368	75
168_SA_2	2	1	1223	60
67_SA_1	1	1	201	60
317_LC_4	4	3	68983	45
243_SA_3	3	1	584	120
318_SA_4	4	1	1164	240
68_SA_1	1	1	208	120
69_VI_1	1	4	21636	60
382_PR_5	5	2	1645	30
319_PR_4	4	2	1611	90
71_PR_1	1	2	22132	520
70_SA_1	1	1	20508	180
170_SA_2	2	1	15764	120
244_SA_3	3	1	19363	80
169_LC_2	2	3	18287	135
171_PR_2	2	2	11758	65
172_NU_2	2	5	57251	60
321_SA_4	4	1	45994	240
383_SA_5	5	1	22926	240
73_PR_1	1	2	72178	120
72_SA_1	1	1	51627	195
320_SA_4	4	1	48902	120
322_SA_4	4	1	55391	90
245_SA_3	3	1	439	160
384_SA_5	5	1	367	240
323_SA_4	4	1	404	120
246_LC_3	3	3	3168	100
247_SA_3	3	1	52962	90
74_SA_1	1	1	306	60
75_SA_1	1	1	55453	75
174_SA_2	2	1	59796	360
173_SA_2	2	1	81149	55
175_SA_2	2	1	47870	90
385_SA_5	5	1	43367	60
248_SA_3	3	1	942	60
176_SA_2	2	1	684	90
177_PR_2	2	2	119	50
249_SA_3	3	1	48357	75
76_SA_1	1	1	181	100
250_SA_3	3	1	50488	60
77_SA_1	1	1	59031	120
178_NU_2	2	5	296	20
324_SA_4	4	1	68916	130
325_PR_4	4	2	5154	180
386_SA_5	5	1	56668	90
179_PR_2	2	2	74529	100
251_PR_3	3	2	3724	60
180_LC_2	2	3	42667	60
326_SA_4	4	1	681	1
78_SA_1	1	1	1159	60
79_SA_1	1	1	1055	100
181_LC_2	2	3	717	120
252_SA_3	3	1	835	55
387_SA_5	5	1	71100	90
80_SA_1	1	1	36279	90
81_SA_1	1	1	12928	60
388_SA_5	5	1	1813	60
389_SA_5	5	1	45597	90
253_SA_3	3	1	30611	60
82_VI_1	1	4	8165	30
390_LC_5	5	3	3918	180
255_PR_3	3	2	76801	150
254_PR_3	3	2	80237	60
256_PR_3	3	2	574	90
257_SA_3	3	1	1653	5
258_SA_3	3	1	2557	120
83_SA_1	1	1	2920	240
327_SA_4	4	1	17594	120
84_LC_1	1	3	39988	15
85_PR_1	1	2	92	70
86_PR_1	1	2	48978	90
259_SA_3	3	1	176	110
260_SA_3	3	1	250	120
261_SA_3	3	1	7065	90
87_SA_1	1	1	1836	60
262_SA_3	3	1	1392	120
88_LC_1	1	3	55113	120
328_LC_4	4	3	59670	120
329_LC_4	4	3	36669	90
182_LC_2	2	3	42197	60
183_NU_2	2	5	464	20
263_SA_3	3	1	37145	60
184_SA_2	2	1	59459	15
185_SA_2	2	1	77266	35
331_SA_4	4	1	58907	160
330_SA_4	4	1	47386	120
264_SA_3	3	1	76476	65
186_PR_2	2	2	263	120
187_SA_2	2	1	54113	210
89_PR_1	1	2	67622	70
90_SA_1	1	1	87	90
391_LC_5	5	3	62833	75
393_PR_5	5	2	89696	150
91_PR_1	1	2	38815	120
392_PR_5	5	2	55279	35
188_VI_2	2	4	94	100
332_PR_4	4	2	1330	120
265_PR_3	3	2	67063	100
92_SA_1	1	1	44842	60
333_VI_4	4	4	79645	90
394_PR_5	5	2	53658	75
93_SA_1	1	1	2138	90
94_NU_1	1	5	37535	160
95_SA_1	1	1	358	140
334_SA_4	4	1	614	30
96_VI_1	1	4	52640	50
98_PR_1	1	2	38993	10
97_PR_1	1	2	57623	20
335_SA_4	4	1	8436	30
266_SA_3	3	1	6733	80
99_SA_1	1	1	54	75
267_NU_3	3	5	9762	50
336_VI_4	4	4	248	240
337_PR_4	4	2	834	1
395_SA_5	5	1	174	90
338_SA_4	4	1	128	60
396_SA_5	5	1	68064	60
397_SA_5	5	1	35255	10
268_SA_3	3	1	1287	90
398_NU_5	5	5	8073	150
340_SA_4	4	1	8822	60
339_SA_4	4	1	8686	140
189_PR_2	2	2	9489	80
399_SA_5	5	1	12113	60
190_SA_2	2	1	51646	30
100_PR_1	1	2	3751	60
269_SA_3	3	1	139610	40
400_PR_5	5	2	54467	45
270_PR_3	3	2	17928	75
