param: place penalty service :=
1 1 575 70
2 2 4773 60
3 4 5622 45
4 4 6768 120
5 1 7091 150
6 4 8184 70
7 1 8721 20
8 1 11049 60
9 1 11049 15
10 1 11122 180
11 2 11122 70
12 1 11122 60
13 1 12656 5
14 2 12848 30
15 4 14170 150
16 1 14431 150
17 1 14922 60
18 4 15548 10
19 2 15548 70
20 4 15548 10
21 1 15548 10
22 2 15708 240
23 4 16271 10
24 2 18376 1
25 1 18555 120
26 1 21331 20
27 2 21466 15
28 2 22513 5
29 1 22623 120
30 1 22623 140
31 2 23820 30
32 4 25180 60
33 1 27201 60
34 2 27379 105
35 2 27898 170
36 2 28899 75
37 2 28926 30
38 2 29399 30
39 4 30214 60
40 4 32529 234
41 1 32785 60
42 2 34570 30
43 1 35449 240
44 1 35729 240
45 1 35966 60
46 1 38133 90
47 1 38650 90
48 1 39073 60
49 1 39111 90
50 4 39382 180
51 4 44891 75
52 2 44980 150
53 2 44980 35
54 2 46621 75
55 1 54660 90
56 1 54948 60
57 1 54948 10
58 5 57792 150
59 1 61400 60
60 2 65925 45
61 1 22244 300
62 6 0 0
63 6 0 0
64 6 0 0
;
