param n_cols := 463;
param col_ini : 1 2 3 4 5 :=
1	9	18	37	31	56
2	23	55	73	39	66
3	53	90	89	7	20
4	1	19	38	72	59
5	63	66	75	52	35
6	23	79	42	20	10
7	65	27	29	54	44
8	5	70	21	39	12
9	56	61	58	29	27
10	50	19	59	72	12
11	21	80	57	90	38
12	1	19	59	78	20
13	89	48	68	72	42
14	14	34	18	45	25
15	8	20	21	80	4
16	14	42	67	55	29
17	6	90	7	39	48
18	6	9	30	33	64
19	24	75	27	47	26
20	25	68	66	53	70
21	80	27	69	25	15
22	28	79	39	42	89
23	33	20	51	3	45
24	44	75	56	28	19
25	69	29	35	7	17
26	1	13	27	59	54
27	35	20	79	18	48
28	1	53	23	72	70
29	37	2	90	40	10
30	1	22	51	12	25
31	23	28	59	75	68
32	59	60	23	20	36
33	10	19	59	6	12
34	1	19	59	62	49
35	72	20	67	57	49
36	10	29	2	15	47
37	27	15	67	72	41
38	43	14	12	24	74
39	54	68	69	1	65
40	35	53	69	30	18
41	45	74	90	10	60
42	31	44	42	70	26
43	44	66	40	29	45
44	4	14	26	80	37
45	47	88	18	33	80
46	8	90	28	26	9
47	7	9	38	28	63
48	34	80	72	78	29
49	73	59	30	57	20
50	20	47	50	80	90
51	4	7	26	80	45
52	14	70	69	1	71
53	67	70	69	64	18
54	53	41	69	1	30
55	18	24	60	7	12
56	16	28	53	51	64
57	38	69	63	36	75
58	78	74	54	64	15
59	12	48	66	31	36
60	30	19	59	17	49
61	88	54	51	6	18
62	35	53	69	32	44
63	1	19	68	59	70
64	14	90	38	1	57
65	43	68	23	78	28
66	71	55	1	25	44
67	60	14	64	8	46
68	54	63	57	9	49
69	35	53	10	69	57
70	30	35	23	53	28
71	1	13	70	28	10
72	15	3	22	37	28
73	3	24	25	49	59
74	90	39	89	88	66
75	89	51	2	26	30
76	32	21	37	89	22
77	3	90	61	49	7
78	53	47	88	23	66
79	52	37	70	6	33
80	55	48	89	43	22
81	55	48	88	51	45
82	90	60	68	23	42
83	5	7	35	33	19
84	65	59	75	56	38
85	2	4	45	36	73
86	18	33	60	13	20
87	5	14	41	30	75
88	80	16	72	9	37
89	26	88	69	36	75
90	5	26	35	65	73
91	14	13	35	78	88
92	8	20	14	23	18
93	16	89	66	52	64
94	7	5	4	28	61
95	18	70	62	68	4
96	62	70	57	6	19
97	23	89	65	68	79
98	2	4	37	48	59
99	18	38	61	42	29
100	3	24	8	49	41
101	80	27	46	21	25
102	37	28	51	61	59
103	2	4	42	36	15
104	61	2	45	40	9
105	1	67	38	89	6
106	48	66	27	15	47
107	64	1	80	15	3
108	28	10	14	7	60
109	50	6	13	42	52
110	60	28	4	88	59
111	69	73	78	43	89
112	7	18	57	15	47
113	26	27	73	31	90
114	3	24	23	29	12
115	3	24	25	49	38
116	28	19	53	33	3
117	88	67	9	43	20
118	3	24	25	55	89
119	64	4	42	34	26
120	40	10	47	16	11
121	2	4	45	36	65
122	45	22	65	31	66
123	34	49	73	51	30
124	3	24	25	18	49
125	33	52	45	36	2
126	3	80	61	23	64
127	74	19	89	9	46
128	63	76	32	42	18
129	63	41	8	47	27
130	52	46	25	29	37
131	65	47	50	56	42
132	3	24	25	12	18
133	49	29	9	51	58
134	2	4	6	36	44
135	2	4	70	79	68
136	69	73	19	5	25
137	50	37	32	54	14
138	59	4	79	18	20
139	72	15	76	47	41
140	39	68	18	38	23
141	89	36	64	52	44
142	2	4	45	80	59
143	41	75	30	77	68
144	3	24	25	49	57
145	41	75	89	79	1
146	59	43	75	90	61
147	2	8	44	90	37
148	44	37	25	28	58
149	2	4	45	30	59
150	2	4	45	36	66
151	2	4	37	36	90
152	1	32	16	66	20
153	61	58	74	59	28
154	3	24	8	12	41
155	41	51	90	89	42
156	23	26	16	38	45
