param n_cols := 479;
param col_ini : 1 2 3 4 5 :=
1	1	2	11	49	71
2	3	10	51	8	37
3	95	37	86	21	92
4	92	32	72	40	17
5	57	43	66	44	69
6	24	68	63	62	85
7	42	92	76	22	4
8	63	88	13	89	72
9	11	43	66	44	68
10	64	33	97	27	36
11	67	71	92	90	21
12	68	42	59	16	22
13	6	81	43	76	5
14	79	52	53	99	90
15	13	86	29	82	39
16	25	49	68	77	85
17	13	35	53	66	98
18	11	2	75	71	5
19	33	90	64	37	44
20	8	18	37	53	82
21	54	86	24	1	85
22	59	5	80	22	37
23	40	48	3	68	71
24	34	28	91	4	71
25	74	92	78	60	56
26	71	13	49	80	42
27	8	57	45	4	63
28	86	11	51	72	6
29	54	19	59	49	20
30	21	71	52	97	7
31	3	39	90	29	75
32	21	71	42	22	97
33	25	73	52	1	49
34	29	63	1	77	58
35	3	25	34	69	47
36	90	39	45	53	92
37	51	39	45	24	67
38	79	40	95	74	96
39	51	54	45	90	92
40	63	29	56	48	18
41	97	17	94	42	76
42	29	63	1	19	58
43	5	23	13	42	24
44	51	24	63	72	85
45	21	1	10	90	77
46	10	81	11	35	56
47	4	52	27	8	57
48	47	12	6	65	33
49	84	68	11	20	91
50	29	52	31	86	94
51	25	11	63	77	5
52	90	99	12	47	32
53	41	52	27	10	87
54	4	72	80	92	84
55	53	71	52	30	66
56	4	52	27	10	31
57	41	93	99	76	84
58	41	90	13	75	84
59	95	37	25	21	63
60	8	5	2	58	91
61	13	37	1	66	18
62	11	17	18	78	5
63	75	90	52	60	81
64	85	13	3	35	56
65	27	11	49	47	101
66	27	92	87	51	78
67	29	71	87	23	43
68	63	82	78	73	19
69	11	71	34	45	44
70	35	12	68	53	52
71	99	71	28	67	96
72	5	38	49	71	96
73	72	71	52	30	98
74	76	44	74	40	72
75	24	18	68	90	16
76	10	25	20	14	27
77	24	49	68	77	97
78	61	67	52	15	21
79	41	31	63	77	84
80	41	90	65	76	32
81	60	4	50	58	31
82	90	49	72	5	45
83	37	1	33	89	57
84	29	24	25	21	23
85	41	52	27	10	90
86	94	76	44	29	65
87	93	80	35	22	36
88	47	20	72	91	45
89	41	32	3	76	84
90	24	68	11	77	78
91	3	25	50	69	80
