param: place penalty service :=
1 2 994 60
2 2 4032 130
3 3 4072 70
4 2 7450 20
5 1 7663 150
6 1 7692 120
7 1 7692 80
8 2 7692 45
9 1 7692 60
10 1 7847 60
11 3 7847 270
12 1 8072 180
13 1 8072 45
14 1 8525 80
15 1 8525 60
16 2 9044 35
17 1 10017 50
18 1 10630 90
19 1 10630 45
20 1 10934 180
21 5 11594 40
22 3 12001 90
23 1 12001 40
24 4 12138 25
25 2 12371 45
26 1 13319 80
27 1 14206 150
28 1 14506 120
29 1 14506 90
30 2 14556 60
31 2 16034 35
32 2 16259 60
33 2 16325 40
34 2 16584 50
35 1 17417 80
36 2 18688 65
37 3 18992 120
38 1 19040 100
39 1 20878 60
40 2 21290 30
41 1 21515 80
42 2 21515 120
43 1 21581 40
44 3 21755 60
45 3 21768 120
46 4 21832 90
47 2 21929 70
48 1 22129 60
49 1 22311 180
50 2 22407 60
51 1 22640 20
52 3 23881 40
53 1 24694 120
54 1 25003 80
55 1 26494 160
56 3 26708 100
57 1 26736 90
58 1 26988 60
59 1 27289 75
60 1 27430 60
61 2 28220 60
62 1 28486 55
63 1 29285 60
64 2 30292 150
65 2 30292 60
66 2 30460 90
67 1 30488 5
68 1 30535 120
69 1 31360 110
70 1 31438 120
71 1 31463 90
72 1 31589 120
73 1 32723 60
74 1 33014 65
75 2 35861 100
76 1 38374 80
77 5 38777 50
78 1 41030 90
79 1 47449 40
80 2 54618 75
81 2 1988 60
82 1 4576 120
83 3 6002 120
84 3 7334 200
85 1 16144 110
86 1 16144 60
87 1 16144 60
88 1 17050 55
89 1 17050 60
90 2 18088 80
91 2 21038 215
92 4 24002 90
93 6 0 0
94 6 0 0
95 6 0 0
;
