param: place penalty service :=
1 1 2959 70
2 2 902 60
3 3 37934 45
4 3 42263 120
5 1 258 150
6 3 21937 70
7 1 54833 20
8 1 3210 60
9 1 4951 15
10 1 716 180
11 2 631 70
12 1 666 60
13 1 185 5
14 2 32552 30
15 3 975 150
16 1 419 150
17 1 50378 60
18 3 74548 10
19 2 47580 70
20 3 41581 10
21 1 44320 10
22 2 17224 240
23 4 2474 10
24 2 1734 1
25 1 723 120
26 1 13367 20
27 2 45214 15
28 2 12483 5
29 1 41358 120
30 1 54357 140
31 2 64546 30
32 3 50347 60
33 1 1332 60
34 2 30056 105
35 2 36803 170
36 2 86086 75
37 2 1503 30
38 2 33630 30
39 3 27465 60
40 3 3560 234
41 1 65629 60
42 2 2679 30
43 1 54136 240
44 1 476 240
45 1 44096 60
46 1 76327 90
47 1 82276 90
48 1 1108 60
49 1 47602 90
50 3 3934 180
51 3 46355 75
52 2 24868 150
53 2 33337 35
54 2 57983 75
55 1 91 90
56 1 26126 60
57 1 23276 10
58 5 3537 150
59 1 33731 60
60 2 40305 45
61 1 1852 90
62 1 1756 60
63 1 630 120
64 1 1570 300
65 5 722 60
66 2 1040 150
67 3 74 60
68 2 544 120
69 3 314 60
70 1 928 75
71 4 3836 120
72 1 3460 270
73 2 1344 50
74 1 2200 240
75 1 808 120
76 2 2774 120
77 1 1830 30
78 1 250 60
79 6 0 0
80 6 0 0
81 6 0 0
;
