#cliente	day	place	penalty	service
191_PR_3	3	2	24866	60
101_PR_2	2	2	24866	60
1_PR_1	1	2	24990	90
341_SA_5	5	1	25194	70
102_SA_2	2	1	25452	120
2_SA_1	1	1	25645	90
103_SA_2	2	1	25668	120
104_LC_2	2	4	25703	120
271_PR_4	4	2	25896	60
105_LC_2	2	4	25933	200
342_PR_5	5	2	25989	60
192_PR_3	3	2	26037	130
193_LC_3	3	4	26039	70
272_LC_4	4	4	26067	130
273_LC_4	4	4	26109	90
343_LC_5	5	4	26320	45
274_SA_4	4	1	26378	60
3_SA_1	1	1	26385	75
106_NU_2	2	5	26448	75
107_PR_2	2	2	26534	30
344_LC_5	5	4	26571	120
108_LC_2	2	4	26571	10
345_SA_5	5	1	26578	150
194_PR_3	3	2	26610	20
4_LC_1	1	4	26636	120
195_SA_3	3	1	26641	150
5_SA_1	1	1	26646	90
197_SA_3	3	1	26646	120
346_LC_5	5	4	26646	70
199_SA_3	3	1	26646	80
196_PR_3	3	2	26646	45
198_SA_3	3	1	26646	60
6_SA_1	1	1	26773	30
200_SA_3	3	1	26773	60
201_LC_3	3	4	26773	270
347_SA_5	5	1	26819	20
7_SA_1	1	1	26889	290
202_SA_3	3	1	26889	180
8_SA_1	1	1	26889	60
110_SA_2	2	1	26889	120
111_SA_2	2	1	26889	120
112_SA_2	2	1	26889	60
109_SA_2	2	1	26889	110
114_SA_2	2	1	26889	60
113_SA_2	2	1	26889	60
203_SA_3	3	1	26889	45
115_PR_2	2	2	26990	90
348_SA_5	5	1	27001	60
349_SA_5	5	1	27001	15
9_SA_1	1	1	27010	360
10_SA_1	1	1	27010	60
13_SA_1	1	1	27010	60
14_SA_1	1	1	27010	90
350_SA_5	5	1	27010	180
12_SA_1	1	1	27010	75
204_SA_3	3	1	27010	80
205_SA_3	3	1	27010	60
352_PR_5	5	2	27010	70
11_SA_1	1	1	27010	120
275_SA_4	4	1	27010	90
276_SA_4	4	1	27010	60
277_SA_4	4	1	27010	120
120_SA_2	2	1	27010	55
279_SA_4	4	1	27010	300
280_NU_4	4	5	27010	60
119_SA_2	2	1	27010	60
124_SA_2	2	1	27010	30
121_LC_2	2	4	27010	45
122_SA_2	2	1	27010	50
351_SA_5	5	1	27010	60
118_SA_2	2	1	27010	120
278_PR_4	4	2	27010	150
116_SA_2	2	1	27010	60
117_SA_2	2	1	27010	140
123_SA_2	2	1	27010	50
15_SA_1	1	1	27077	240
125_SA_2	2	1	27106	60
281_PR_4	4	2	27106	70
282_LC_4	4	4	27108	90
127_PR_2	2	2	27109	80
206_PR_3	3	2	27109	35
126_PR_2	2	2	27109	180
353_SA_5	5	1	27109	5
354_PR_5	5	2	27126	30
16_SA_1	1	1	27135	110
207_SA_3	3	1	27135	50
128_SA_2	2	1	27143	120
17_NU_1	1	5	27208	180
129_NU_2	2	5	27208	120
283_SA_4	4	1	27213	180
355_LC_5	5	4	27217	150
130_SA_2	2	1	27217	90
356_SA_5	5	1	27294	150
131_PR_2	2	2	27328	215
18_SA_1	1	1	27336	90
208_SA_3	3	1	27336	90
209_SA_3	3	1	27336	45
132_SA_2	2	1	27336	20
19_SA_1	1	1	27364	180
210_SA_3	3	1	27364	180
284_SA_4	4	1	27364	240
134_SA_2	2	1	27380	60
133_SA_2	2	1	27380	90
357_SA_5	5	1	27380	60
285_SA_4	4	1	27386	60
135_SA_2	2	1	27398	60
20_SA_1	1	1	27398	60
136_LC_2	2	4	27404	30
286_PR_4	4	2	27414	60
360_LC_5	5	4	27414	10
358_PR_5	5	2	27414	70
137_PR_2	2	2	27414	150
359_LC_5	5	4	27414	10
361_SA_5	5	1	27414	10
21_NU_1	1	5	27447	90
211_NU_3	3	5	27447	40
362_PR_5	5	2	27526	240
22_PR_1	1	2	27536	60
213_LC_3	3	4	27536	90
139_PR_2	2	2	27536	60
140_SA_2	2	1	27536	50
288_SA_4	4	1	27536	60
287_PR_4	4	2	27536	90
212_SA_3	3	1	27536	40
