#cliente	day	place	penalty	service
191_PR_3	3	2	21664	60
101_PR_2	2	2	21664	60
1_PR_1	1	2	21861	90
341_SA_5	5	1	22816	70
102_SA_2	2	1	22822	120
2_SA_1	1	1	23002	90
103_SA_2	2	1	23331	120
104_LC_2	2	4	23481	120
271_PR_4	4	2	23511	60
105_LC_2	2	4	23669	200
342_PR_5	5	2	23863	60
192_PR_3	3	2	23932	130
193_LC_3	3	4	24237	70
272_LC_4	4	4	24403	130
273_LC_4	4	4	24412	90
343_LC_5	5	4	24588	45
274_SA_4	4	1	24618	60
3_SA_1	1	1	24688	75
106_NU_2	2	5	24817	75
107_PR_2	2	2	24949	30
344_LC_5	5	4	24962	120
108_LC_2	2	4	24962	10
345_SA_5	5	1	25027	150
194_PR_3	3	2	25031	20
4_LC_1	1	4	25058	120
195_SA_3	3	1	25124	150
5_SA_1	1	1	25136	90
197_SA_3	3	1	25136	120
346_LC_5	5	4	25136	70
199_SA_3	3	1	25136	80
196_PR_3	3	2	25136	45
198_SA_3	3	1	25136	60
6_SA_1	1	1	25268	30
200_SA_3	3	1	25268	60
201_LC_3	3	4	25268	270
347_SA_5	5	1	25344	20
7_SA_1	1	1	25391	290
202_SA_3	3	1	25391	180
8_SA_1	1	1	25391	60
110_SA_2	2	1	25391	120
111_SA_2	2	1	25391	120
112_SA_2	2	1	25391	60
109_SA_2	2	1	25391	110
114_SA_2	2	1	25391	60
113_SA_2	2	1	25391	60
203_SA_3	3	1	25391	45
115_PR_2	2	2	25437	90
348_SA_5	5	1	25440	60
349_SA_5	5	1	25440	15
9_SA_1	1	1	25461	360
10_SA_1	1	1	25461	60
13_SA_1	1	1	25461	60
14_SA_1	1	1	25461	90
350_SA_5	5	1	25461	180
12_SA_1	1	1	25461	75
204_SA_3	3	1	25461	80
205_SA_3	3	1	25461	60
352_PR_5	5	2	25461	70
11_SA_1	1	1	25461	120
275_SA_4	4	1	25461	90
276_SA_4	4	1	25461	60
277_SA_4	4	1	25461	120
120_SA_2	2	1	25461	55
279_SA_4	4	1	25461	300
280_NU_4	4	5	25461	60
119_SA_2	2	1	25461	60
124_SA_2	2	1	25461	30
121_LC_2	2	4	25461	45
122_SA_2	2	1	25461	50
351_SA_5	5	1	25461	60
118_SA_2	2	1	25461	120
278_PR_4	4	2	25461	150
116_SA_2	2	1	25461	60
117_SA_2	2	1	25461	140
123_SA_2	2	1	25461	50
15_SA_1	1	1	25474	240
125_SA_2	2	1	25477	60
281_PR_4	4	2	25477	70
282_LC_4	4	4	25488	90
127_PR_2	2	2	25495	80
206_PR_3	3	2	25495	35
126_PR_2	2	2	25495	180
353_SA_5	5	1	25539	5
354_PR_5	5	2	25762	30
16_SA_1	1	1	25807	110
207_SA_3	3	1	25807	50
128_SA_2	2	1	25892	120
17_NU_1	1	5	25893	180
129_NU_2	2	5	25893	120
283_SA_4	4	1	25986	180
355_LC_5	5	4	26055	150
130_SA_2	2	1	26055	90
356_SA_5	5	1	26082	150
131_PR_2	2	2	26127	215
18_SA_1	1	1	26158	90
208_SA_3	3	1	26158	90
209_SA_3	3	1	26158	45
132_SA_2	2	1	26158	20
19_SA_1	1	1	26224	180
210_SA_3	3	1	26224	180
284_SA_4	4	1	26224	240
134_SA_2	2	1	26256	60
133_SA_2	2	1	26256	90
357_SA_5	5	1	26256	60
285_SA_4	4	1	26258	60
135_SA_2	2	1	26283	60
20_SA_1	1	1	26283	60
136_LC_2	2	4	26496	30
286_PR_4	4	2	26504	60
360_LC_5	5	4	26504	10
358_PR_5	5	2	26504	70
137_PR_2	2	2	26504	150
359_LC_5	5	4	26504	10
361_SA_5	5	1	26504	10
21_NU_1	1	5	26595	90
211_NU_3	3	5	26595	40
362_PR_5	5	2	26619	240
22_PR_1	1	2	26707	60
213_LC_3	3	4	26707	90
139_PR_2	2	2	26707	60
140_SA_2	2	1	26707	50
288_SA_4	4	1	26707	60
287_PR_4	4	2	26707	90
212_SA_3	3	1	26707	40
138_VI_2	2	4	26707	90
363_VI_5	5	4	26711	10
214_VI_3	3	4	26711	25
215_PR_3	3	2	26749	45
23_SA_1	1	1	26762	90
24_PR_1	1	2	26807	100
289_LC_4	4	4	26829	110
25_PR_1	1	2	26957	90
141_NU_2	2	5	26965	150
26_NU_1	1	5	26965	420
27_LC_1	1	4	26982	180
216_SA_3	3	1	26983	80
28_SA_1	1	1	27071	30
29_SA_1	1	1	27075	60
364_PR_5	5	2	27099	1
217_SA_3	3	1	27125	150
365_SA_5	5	1	27125	120
290_SA_4	4	1	27125	60
291_SA_4	4	1	27185	150
292_PR_4	4	2	27387	50
293_PR_4	4	2	27387	165
294_SA_4	4	1	27394	90
142_LC_2	2	4	27400	50
218_SA_3	3	1	27407	120
219_SA_3	3	1	27407	90
143_SA_2	2	1	27407	180
144_SA_2	2	1	27437	90
145_LC_2	2	4	27457	60
146_SA_2	2	1	27457	165
147_LC_2	2	4	27457	30
220_PR_3	3	2	27457	60
30_PR_1	1	2	27561	60
295_LC_4	4	4	27572	60
366_SA_5	5	1	27600	20
32_SA_1	1	1	27671	90
31_SA_1	1	1	27671	90
367_PR_5	5	2	27682	15
33_LC_1	1	4	27692	150
221_PR_3	3	2	27696	35
296_SA_4	4	1	27728	90
222_PR_3	3	2	27773	60
223_PR_3	3	2	27774	40
224_PR_3	3	2	27817	50
34_LC_1	1	4	27854	80
148_SA_2	2	1	27879	90
368_PR_5	5	2	27881	5
369_SA_5	5	1	27892	120
370_SA_5	5	1	27892	140
225_SA_3	3	1	27894	80
35_SA_1	1	1	27894	105
297_SA_4	4	1	27896	100
36_LC_1	1	4	27950	60
298_PR_4	4	2	28054	120
150_SA_2	2	1	28096	120
149_SA_2	2	1	28096	235
151_SA_2	2	1	28108	120
38_PR_1	1	2	28144	80
371_PR_5	5	2	28144	30
37_PR_1	1	2	28144	60
39_LC_1	1	4	28148	90
226_PR_3	3	2	28309	65
372_LC_5	5	4	28313	60
227_LC_3	3	4	28360	120
40_SA_1	1	1	28362	60
228_SA_3	3	1	28364	100
152_LC_2	2	4	28379	1
41_LC_1	1	4	28386	120
42_PR_1	1	2	28386	60
299_LC_4	4	4	28403	60
43_SA_1	1	1	28419	207
300_SA_4	4	1	28514	105
301_SA_4	4	1	28528	75
44_PR_1	1	2	28549	25
153_PR_2	2	2	28551	230
302_SA_4	4	1	28580	90
373_SA_5	5	1	28630	60
154_PR_2	2	2	28674	170
374_PR_5	5	2	28674	105
155_SA_2	2	1	28679	240
375_PR_5	5	2	28730	170
229_SA_3	3	1	28734	60
156_PR_2	2	2	28741	80
45_VI_1	1	4	28792	75
46_SA_1	1	1	28796	90
47_SA_1	1	1	28796	90
230_PR_3	3	2	28835	30
303_LC_4	4	4	28843	60
376_PR_5	5	2	28848	75
304_VI_4	4	4	28852	120
231_SA_3	3	1	28852	80
49_SA_1	1	1	28852	60
306_SA_4	4	1	28852	270
305_PR_4	4	2	28852	25
377_PR_5	5	2	28852	30
157_SA_2	2	1	28852	150
48_SA_1	1	1	28852	60
232_PR_3	3	2	28852	120
307_SA_4	4	1	28863	120
233_SA_3	3	1	28872	40
378_PR_5	5	2	28875	30
234_LC_3	3	4	28883	60
235_LC_3	3	4	28895	120
379_LC_5	5	4	28908	60
50_LC_1	1	4	28920	80
158_PR_2	2	2	28955	85
236_VI_3	3	4	28964	90
308_PR_4	4	2	28976	30
237_PR_3	3	2	28976	70
159_SA_2	2	1	29000	55
51_SA_1	1	1	29000	90
160_PR_2	2	2	29026	60
309_PR_4	4	2	29031	60
310_PR_4	4	2	29031	120
161_LC_2	2	4	29069	180
238_SA_3	3	1	29102	60
162_SA_2	2	1	29107	1
239_SA_3	3	1	29114	180
52_PR_1	1	2	29170	30
240_PR_3	3	2	29170	60
53_NU_1	1	5	29177	90
311_PR_4	4	2	29204	60
241_SA_3	3	1	29219	20
55_LC_1	1	4	29277	60
54_LC_1	1	4	29277	60
312_PR_4	4	2	29359	50
56_LC_1	1	4	29416	150
313_PR_4	4	2	29424	50
163_PR_2	2	2	29424	120
164_NU_2	2	5	29454	90
314_SA_4	4	1	29459	20
380_LC_5	5	4	29471	234
59_SA_1	1	1	29481	60
57_SA_1	1	1	29481	60
58_SA_1	1	1	29481	60
165_SA_2	2	1	29484	120
60_LC_1	1	4	29496	90
167_SA_2	2	1	29559	60
64_SA_1	1	1	29559	10
62_SA_1	1	1	29559	150
61_SA_1	1	1	29559	30
166_SA_2	2	1	29559	40
65_SA_1	1	1	29559	30
63_SA_1	1	1	29559	75
381_SA_5	5	1	29559	60
242_LC_3	3	4	29609	40
315_SA_4	4	1	29613	180
316_NU_4	4	5	29641	60
66_PR_1	1	2	29713	75
168_SA_2	2	1	29716	60
67_SA_1	1	1	29731	60
317_LC_4	4	4	29749	45
243_SA_3	3	1	29848	120
318_SA_4	4	1	29848	240
68_SA_1	1	1	29851	120
69_VI_1	1	4	29857	60
382_PR_5	5	2	29860	30
319_PR_4	4	2	29921	90
71_PR_1	1	2	29945	520
70_SA_1	1	1	29945	180
170_SA_2	2	1	29945	120
244_SA_3	3	1	29945	80
169_LC_2	2	4	29945	135
171_PR_2	2	2	29949	65
172_NU_2	2	5	29953	60
321_SA_4	4	1	30003	240
383_SA_5	5	1	30003	240
73_PR_1	1	2	30003	120
72_SA_1	1	1	30003	195
320_SA_4	4	1	30003	120
322_SA_4	4	1	30003	90
245_SA_3	3	1	30027	160
384_SA_5	5	1	30027	240
323_SA_4	4	1	30027	120
246_LC_3	3	4	30055	100
247_SA_3	3	1	30083	90
74_SA_1	1	1	30103	60
75_SA_1	1	1	30146	75
174_SA_2	2	1	30146	360
173_SA_2	2	1	30146	55
175_SA_2	2	1	30146	90
385_SA_5	5	1	30146	60
248_SA_3	3	1	30167	60
176_SA_2	2	1	30195	90
177_PR_2	2	2	30212	50
249_SA_3	3	1	30259	75
76_SA_1	1	1	30285	100
250_SA_3	3	1	30300	60
77_SA_1	1	1	30300	120
178_NU_2	2	5	30391	20
324_SA_4	4	1	30403	130
325_PR_4	4	2	30507	180
386_SA_5	5	1	30526	90
179_PR_2	2	2	30586	100
251_PR_3	3	2	30594	60
180_LC_2	2	4	30624	60
326_SA_4	4	1	30680	1
78_SA_1	1	1	30680	60
79_SA_1	1	1	30680	100
181_LC_2	2	4	30680	120
252_SA_3	3	1	30680	55
387_SA_5	5	1	30682	90
80_SA_1	1	1	30792	90
81_SA_1	1	1	30836	60
388_SA_5	5	1	30866	60
389_SA_5	5	1	30886	90
253_SA_3	3	1	30886	60
82_VI_1	1	4	30895	30
390_LC_5	5	4	30925	180
255_PR_3	3	2	30970	150
254_PR_3	3	2	30970	60
256_PR_3	3	2	30973	90
257_SA_3	3	1	31063	5
258_SA_3	3	1	31240	120
83_SA_1	1	1	31240	240
327_SA_4	4	1	31243	120
84_LC_1	1	4	31265	15
85_PR_1	1	2	31285	70
86_PR_1	1	2	31309	90
259_SA_3	3	1	31326	110
260_SA_3	3	1	31404	120
261_SA_3	3	1	31445	90
87_SA_1	1	1	31448	60
262_SA_3	3	1	31448	120
88_LC_1	1	4	31457	120
328_LC_4	4	4	31515	120
329_LC_4	4	4	31515	90
182_LC_2	2	4	31567	60
183_NU_2	2	5	31570	20
263_SA_3	3	1	31620	60
184_SA_2	2	1	31620	15
185_SA_2	2	1	31629	35
331_SA_4	4	1	31629	160
330_SA_4	4	1	31629	120
264_SA_3	3	1	31735	65
186_PR_2	2	2	31739	120
187_SA_2	2	1	31848	210
89_PR_1	1	2	32042	70
90_SA_1	1	1	32059	90
391_LC_5	5	4	32113	75
393_PR_5	5	2	32125	150
91_PR_1	1	2	32125	120
392_PR_5	5	2	32125	35
188_VI_2	2	4	32144	100
332_PR_4	4	2	32250	120
265_PR_3	3	2	32306	100
92_SA_1	1	1	32411	60
333_VI_4	4	4	32465	90
394_PR_5	5	2	32628	75
93_SA_1	1	1	32759	90
94_NU_1	1	5	32950	160
95_SA_1	1	1	32973	140
334_SA_4	4	1	33023	30
96_VI_1	1	4	33159	50
98_PR_1	1	2	33270	10
97_PR_1	1	2	33270	20
335_SA_4	4	1	33497	30
266_SA_3	3	1	33515	80
99_SA_1	1	1	33670	75
267_NU_3	3	5	33823	50
336_VI_4	4	4	33925	240
337_PR_4	4	2	34163	1
395_SA_5	5	1	34434	90
338_SA_4	4	1	34434	60
396_SA_5	5	1	34477	60
397_SA_5	5	1	34477	10
268_SA_3	3	1	34972	90
398_NU_5	5	5	35465	150
340_SA_4	4	1	35465	60
339_SA_4	4	1	35465	140
