#cliente	day	place	penalty	service
191_PR_3	3	2	398	60
101_PR_2	2	2	398	60
1_PR_1	1	2	429	90
341_SA_5	5	1	575	70
102_SA_2	2	1	1908	120
2_SA_1	1	1	2094	90
103_SA_2	2	1	2244	120
104_LC_2	2	4	3959	120
271_PR_4	4	2	4428	60
105_LC_2	2	4	4668	200
342_PR_5	5	2	4773	60
192_PR_3	3	2	5007	130
193_LC_3	3	4	5196	70
272_LC_4	4	4	5225	130
273_LC_4	4	4	5315	90
343_LC_5	5	4	5622	45
274_SA_4	4	1	5942	60
3_SA_1	1	1	6563	75
106_NU_2	2	5	6590	75
107_PR_2	2	2	6762	30
344_LC_5	5	4	6768	120
108_LC_2	2	4	6768	10
345_SA_5	5	1	7091	150
194_PR_3	3	2	7551	20
4_LC_1	1	4	7604	120
195_SA_3	3	1	7678	150
5_SA_1	1	1	8184	90
197_SA_3	3	1	8184	120
346_LC_5	5	4	8184	70
199_SA_3	3	1	8184	80
196_PR_3	3	2	8184	45
198_SA_3	3	1	8184	60
6_SA_1	1	1	8267	30
200_SA_3	3	1	8267	60
201_LC_3	3	4	8267	270
347_SA_5	5	1	8721	20
7_SA_1	1	1	9627	290
202_SA_3	3	1	9627	180
8_SA_1	1	1	9627	60
110_SA_2	2	1	9627	120
111_SA_2	2	1	9627	120
112_SA_2	2	1	9627	60
109_SA_2	2	1	9627	110
114_SA_2	2	1	9627	60
113_SA_2	2	1	9627	60
203_SA_3	3	1	9627	45
115_PR_2	2	2	10884	90
348_SA_5	5	1	11049	60
349_SA_5	5	1	11049	15
9_SA_1	1	1	11122	360
10_SA_1	1	1	11122	60
13_SA_1	1	1	11122	60
14_SA_1	1	1	11122	90
350_SA_5	5	1	11122	180
12_SA_1	1	1	11122	75
204_SA_3	3	1	11122	80
205_SA_3	3	1	11122	60
352_PR_5	5	2	11122	70
11_SA_1	1	1	11122	120
275_SA_4	4	1	11122	90
276_SA_4	4	1	11122	60
277_SA_4	4	1	11122	120
120_SA_2	2	1	11122	55
279_SA_4	4	1	11122	300
280_NU_4	4	5	11122	60
119_SA_2	2	1	11122	60
124_SA_2	2	1	11122	30
121_LC_2	2	4	11122	45
122_SA_2	2	1	11122	50
351_SA_5	5	1	11122	60
118_SA_2	2	1	11122	120
278_PR_4	4	2	11122	150
116_SA_2	2	1	11122	60
117_SA_2	2	1	11122	140
123_SA_2	2	1	11122	50
15_SA_1	1	1	11263	240
125_SA_2	2	1	12409	60
281_PR_4	4	2	12409	70
282_LC_4	4	4	12416	90
127_PR_2	2	2	12542	80
206_PR_3	3	2	12542	35
126_PR_2	2	2	12542	180
353_SA_5	5	1	12656	5
354_PR_5	5	2	12848	30
16_SA_1	1	1	13530	110
207_SA_3	3	1	13530	50
128_SA_2	2	1	13763	120
17_NU_1	1	5	13799	180
129_NU_2	2	5	13799	120
283_SA_4	4	1	14148	180
355_LC_5	5	4	14170	150
130_SA_2	2	1	14170	90
356_SA_5	5	1	14431	150
131_PR_2	2	2	14501	215
18_SA_1	1	1	14584	90
208_SA_3	3	1	14584	90
209_SA_3	3	1	14584	45
132_SA_2	2	1	14584	20
19_SA_1	1	1	14759	180
210_SA_3	3	1	14759	180
284_SA_4	4	1	14759	240
134_SA_2	2	1	14922	60
133_SA_2	2	1	14922	90
357_SA_5	5	1	14922	60
285_SA_4	4	1	15046	60
135_SA_2	2	1	15181	60
20_SA_1	1	1	15181	60
136_LC_2	2	4	15432	30
286_PR_4	4	2	15548	60
360_LC_5	5	4	15548	10
358_PR_5	5	2	15548	70
137_PR_2	2	2	15548	150
359_LC_5	5	4	15548	10
361_SA_5	5	1	15548	10
21_NU_1	1	5	15664	90
211_NU_3	3	5	15664	40
362_PR_5	5	2	15708	240
22_PR_1	1	2	15797	60
213_LC_3	3	4	15797	90
139_PR_2	2	2	15797	60
140_SA_2	2	1	15797	50
288_SA_4	4	1	15797	60
287_PR_4	4	2	15797	90
212_SA_3	3	1	15797	40
138_VI_2	2	4	15797	90
363_VI_5	5	4	16271	10
214_VI_3	3	4	16271	25
215_PR_3	3	2	16886	45
23_SA_1	1	1	16918	90
24_PR_1	1	2	16975	100
289_LC_4	4	4	17404	110
25_PR_1	1	2	17472	90
141_NU_2	2	5	17708	150
26_NU_1	1	5	17708	420
27_LC_1	1	4	17834	180
216_SA_3	3	1	17900	80
28_SA_1	1	1	18144	30
29_SA_1	1	1	18372	60
364_PR_5	5	2	18376	1
217_SA_3	3	1	18555	150
365_SA_5	5	1	18555	120
290_SA_4	4	1	18555	60
291_SA_4	4	1	18555	150
292_PR_4	4	2	19018	50
293_PR_4	4	2	19018	165
294_SA_4	4	1	19038	90
142_LC_2	2	4	19118	50
218_SA_3	3	1	19705	120
219_SA_3	3	1	19705	90
143_SA_2	2	1	19705	180
144_SA_2	2	1	20140	90
145_LC_2	2	4	20990	60
146_SA_2	2	1	20990	165
147_LC_2	2	4	20990	30
220_PR_3	3	2	20990	60
30_PR_1	1	2	21137	60
295_LC_4	4	4	21331	60
366_SA_5	5	1	21331	20
32_SA_1	1	1	21421	90
31_SA_1	1	1	21421	90
367_PR_5	5	2	21466	15
33_LC_1	1	4	21614	150
221_PR_3	3	2	21653	35
296_SA_4	4	1	21723	90
222_PR_3	3	2	21804	60
223_PR_3	3	2	21873	40
224_PR_3	3	2	21958	50
34_LC_1	1	4	22287	80
148_SA_2	2	1	22406	90
368_PR_5	5	2	22513	5
369_SA_5	5	1	22623	120
370_SA_5	5	1	22623	140
225_SA_3	3	1	22676	80
35_SA_1	1	1	22676	105
297_SA_4	4	1	22880	100
36_LC_1	1	4	22901	60
298_PR_4	4	2	23050	120
150_SA_2	2	1	23058	120
149_SA_2	2	1	23058	235
151_SA_2	2	1	23764	120
38_PR_1	1	2	23820	80
371_PR_5	5	2	23820	30
37_PR_1	1	2	23820	60
39_LC_1	1	4	24453	90
226_PR_3	3	2	24547	65
372_LC_5	5	4	25180	60
227_LC_3	3	4	25283	120
40_SA_1	1	1	25721	60
228_SA_3	3	1	25785	100
152_LC_2	2	4	25997	1
41_LC_1	1	4	26260	120
42_PR_1	1	2	26260	60
