#cliente	day	place	penalty	service
191_PR_3	3	2	18121	60
101_PR_2	2	2	18121	60
1_PR_1	1	2	18230	90
341_SA_5	5	1	18674	70
102_SA_2	2	1	18905	120
2_SA_1	1	1	19209	90
103_SA_2	2	1	19277	120
104_LC_2	2	4	19294	120
271_PR_4	4	2	20406	60
105_LC_2	2	4	20465	200
342_PR_5	5	2	20767	60
192_PR_3	3	2	21267	130
193_LC_3	3	4	21450	70
272_LC_4	4	4	21564	130
273_LC_4	4	4	21893	90
343_LC_5	5	4	22125	45
274_SA_4	4	1	22487	60
3_SA_1	1	1	22880	75
106_NU_2	2	5	23012	75
107_PR_2	2	2	23079	30
344_LC_5	5	4	23128	120
108_LC_2	2	4	23128	10
345_SA_5	5	1	23255	150
194_PR_3	3	2	23334	20
4_LC_1	1	4	23384	120
195_SA_3	3	1	23885	150
5_SA_1	1	1	23899	90
197_SA_3	3	1	23899	120
346_LC_5	5	4	23899	70
199_SA_3	3	1	23899	80
196_PR_3	3	2	23899	45
198_SA_3	3	1	23899	60
6_SA_1	1	1	24182	30
200_SA_3	3	1	24182	60
201_LC_3	3	4	24182	270
347_SA_5	5	1	24187	20
7_SA_1	1	1	24268	290
202_SA_3	3	1	24268	180
8_SA_1	1	1	24268	60
110_SA_2	2	1	24268	120
111_SA_2	2	1	24268	120
112_SA_2	2	1	24268	60
109_SA_2	2	1	24268	110
114_SA_2	2	1	24268	60
113_SA_2	2	1	24268	60
203_SA_3	3	1	24268	45
115_PR_2	2	2	24395	90
348_SA_5	5	1	24409	60
349_SA_5	5	1	24409	15
9_SA_1	1	1	24546	360
10_SA_1	1	1	24546	60
13_SA_1	1	1	24546	60
14_SA_1	1	1	24546	90
350_SA_5	5	1	24546	180
12_SA_1	1	1	24546	75
204_SA_3	3	1	24546	80
205_SA_3	3	1	24546	60
352_PR_5	5	2	24546	70
11_SA_1	1	1	24546	120
275_SA_4	4	1	24546	90
276_SA_4	4	1	24546	60
277_SA_4	4	1	24546	120
120_SA_2	2	1	24546	55
279_SA_4	4	1	24546	300
280_NU_4	4	5	24546	60
119_SA_2	2	1	24546	60
124_SA_2	2	1	24546	30
121_LC_2	2	4	24546	45
122_SA_2	2	1	24546	50
351_SA_5	5	1	24546	60
118_SA_2	2	1	24546	120
278_PR_4	4	2	24546	150
116_SA_2	2	1	24546	60
117_SA_2	2	1	24546	140
123_SA_2	2	1	24546	50
15_SA_1	1	1	24553	240
125_SA_2	2	1	24559	60
281_PR_4	4	2	24559	70
282_LC_4	4	4	24571	90
127_PR_2	2	2	24731	80
206_PR_3	3	2	24731	35
126_PR_2	2	2	24731	180
353_SA_5	5	1	24840	5
354_PR_5	5	2	24943	30
16_SA_1	1	1	25058	110
207_SA_3	3	1	25058	50
128_SA_2	2	1	25077	120
17_NU_1	1	5	25115	180
129_NU_2	2	5	25115	120
283_SA_4	4	1	25160	180
355_LC_5	5	4	25281	150
130_SA_2	2	1	25281	90
356_SA_5	5	1	25290	150
131_PR_2	2	2	25392	215
18_SA_1	1	1	25433	90
208_SA_3	3	1	25433	90
209_SA_3	3	1	25433	45
132_SA_2	2	1	25433	20
19_SA_1	1	1	25464	180
210_SA_3	3	1	25464	180
284_SA_4	4	1	25464	240
134_SA_2	2	1	25544	60
133_SA_2	2	1	25544	90
357_SA_5	5	1	25544	60
285_SA_4	4	1	25608	60
135_SA_2	2	1	25638	60
20_SA_1	1	1	25638	60
136_LC_2	2	4	25677	30
286_PR_4	4	2	25678	60
360_LC_5	5	4	25678	10
358_PR_5	5	2	25678	70
137_PR_2	2	2	25678	150
359_LC_5	5	4	25678	10
361_SA_5	5	1	25678	10
21_NU_1	1	5	25685	90
211_NU_3	3	5	25685	40
362_PR_5	5	2	25702	240
22_PR_1	1	2	25844	60
213_LC_3	3	4	25844	90
139_PR_2	2	2	25844	60
140_SA_2	2	1	25844	50
288_SA_4	4	1	25844	60
