#cliente	day	place	penalty	service
191_PR_3	3	2	1733	60
101_PR_2	2	2	1754	60
1_PR_1	1	2	369	90
341_SA_5	5	1	2641	70
102_SA_2	2	1	4042	120
2_SA_1	1	1	70836	90
103_SA_2	2	1	29807	120
104_LC_2	2	3	465	120
271_PR_4	4	2	28836	60
105_LC_2	2	3	84931	200
342_PR_5	5	2	854	60
192_PR_3	3	2	2944	130
193_LC_3	3	3	1028	70
272_LC_4	4	3	70893	130
273_LC_4	4	3	2653	90
343_LC_5	5	3	24785	45
274_SA_4	4	1	39771	60
3_SA_1	1	1	66536	75
106_NU_2	2	5	51150	75
107_PR_2	2	2	91378	30
344_LC_5	5	3	68718	120
108_LC_2	2	3	48126	10
345_SA_5	5	1	234	150
194_PR_3	3	2	47834	20
4_LC_1	1	3	2656	120
195_SA_3	3	1	4910	150
5_SA_1	1	1	70048	90
197_SA_3	3	1	44449	120
346_LC_5	5	3	71350	70
199_SA_3	3	1	29055	80
196_PR_3	3	2	79085	45
198_SA_3	3	1	42351	60
6_SA_1	1	1	5718	30
200_SA_3	3	1	5519	60
201_LC_3	3	3	4886	270
347_SA_5	5	1	54881	20
7_SA_1	1	1	58319	290
202_SA_3	3	1	51986	180
8_SA_1	1	1	37531	60
110_SA_2	2	1	40796	120
111_SA_2	2	1	82405	120
112_SA_2	2	1	34710	60
109_SA_2	2	1	36515	110
114_SA_2	2	1	70466	60
113_SA_2	2	1	52857	60
203_SA_3	3	1	51203	45
115_PR_2	2	2	76482	90
348_SA_5	5	1	2995	60
349_SA_5	5	1	3549	15
9_SA_1	1	1	594	360
10_SA_1	1	1	790	60
13_SA_1	1	1	736	60
14_SA_1	1	1	780	90
350_SA_5	5	1	473	180
12_SA_1	1	1	819	75
204_SA_3	3	1	521	80
205_SA_3	3	1	616	60
352_PR_5	5	2	645	70
11_SA_1	1	1	568	120
275_SA_4	4	1	958	90
276_SA_4	4	1	464	60
277_SA_4	4	1	528	120
120_SA_2	2	1	978	55
279_SA_4	4	1	521	300
280_NU_4	4	5	887	60
119_SA_2	2	1	858	60
124_SA_2	2	1	728	30
121_LC_2	2	3	709	45
122_SA_2	2	1	738	50
351_SA_5	5	1	636	60
118_SA_2	2	1	595	120
278_PR_4	4	2	819	150
116_SA_2	2	1	937	60
117_SA_2	2	1	723	140
123_SA_2	2	1	1210	50
15_SA_1	1	1	33983	240
125_SA_2	2	1	68943	60
281_PR_4	4	2	46996	70
282_LC_4	4	3	44025	90
127_PR_2	2	2	121465	80
206_PR_3	3	2	78621	35
126_PR_2	2	2	82304	180
353_SA_5	5	1	168	5
354_PR_5	5	2	93218	30
16_SA_1	1	1	590	110
207_SA_3	3	1	291	50
128_SA_2	2	1	234	120
17_NU_1	1	5	1161	180
129_NU_2	2	5	461	120
283_SA_4	4	1	1638	180
355_LC_5	5	3	1482	150
130_SA_2	2	1	1554	90
356_SA_5	5	1	289	150
131_PR_2	2	2	74958	215
18_SA_1	1	1	1533	90
208_SA_3	3	1	1199	90
209_SA_3	3	1	1218	45
132_SA_2	2	1	1476	20
19_SA_1	1	1	83469	180
210_SA_3	3	1	71559	180
284_SA_4	4	1	35531	240
134_SA_2	2	1	53395	60
133_SA_2	2	1	44641	90
357_SA_5	5	1	48391	60
285_SA_4	4	1	40558	60
135_SA_2	2	1	35111	60
20_SA_1	1	1	69525	60
136_LC_2	2	3	254	30
286_PR_4	4	2	65846	60
360_LC_5	5	3	37918	10
358_PR_5	5	2	39897	70
137_PR_2	2	2	58008	150
359_LC_5	5	3	41326	10
361_SA_5	5	1	22460	10
21_NU_1	1	5	18949	90
211_NU_3	3	5	20892	40
362_PR_5	5	2	27525	240
22_PR_1	1	2	58767	60
213_LC_3	3	3	45138	90
139_PR_2	2	2	63709	60
140_SA_2	2	1	40880	50
288_SA_4	4	1	65040	60
287_PR_4	4	2	59917	90
212_SA_3	3	1	36179	40
138_VI_2	2	4	59373	90
363_VI_5	5	4	2886	10
214_VI_3	3	4	1301	25
215_PR_3	3	2	45754	45
23_SA_1	1	1	29030	90
24_PR_1	1	2	6835	100
289_LC_4	4	3	52680	110
25_PR_1	1	2	4224	90
141_NU_2	2	5	163	150
26_NU_1	1	5	396	420
27_LC_1	1	3	3936	180
216_SA_3	3	1	10996	80
28_SA_1	1	1	372	30
29_SA_1	1	1	36847	60
364_PR_5	5	2	1939	1
217_SA_3	3	1	1253	150
365_SA_5	5	1	1094	120
290_SA_4	4	1	1043	60
291_SA_4	4	1	4052	150
292_PR_4	4	2	1798	50
293_PR_4	4	2	1798	165
294_SA_4	4	1	31599	90
142_LC_2	2	3	4794	50
218_SA_3	3	1	3565	120
219_SA_3	3	1	4284	90
143_SA_2	2	1	2776	180
144_SA_2	2	1	321	90
145_LC_2	2	3	75	60
146_SA_2	2	1	212	165
147_LC_2	2	3	171	30
220_PR_3	3	2	50	60
30_PR_1	1	2	7608	60
295_LC_4	4	3	130	60
366_SA_5	5	1	11308	20
32_SA_1	1	1	23637	90
31_SA_1	1	1	13823	90
367_PR_5	5	2	44815	15
33_LC_1	1	3	4474	150
221_PR_3	3	2	63309	35
296_SA_4	4	1	49531	90
222_PR_3	3	2	23662	60
223_PR_3	3	2	59382	40
224_PR_3	3	2	1366	50
34_LC_1	1	3	70002	80
148_SA_2	2	1	8774	90
368_PR_5	5	2	25142	5
369_SA_5	5	1	34593	120
370_SA_5	5	1	78151	140
225_SA_3	3	1	307	80
35_SA_1	1	1	450	105
297_SA_4	4	1	2352	100
36_LC_1	1	3	38601	60
298_PR_4	4	2	246	120
150_SA_2	2	1	2209	120
149_SA_2	2	1	2050	235
151_SA_2	2	1	63569	120
38_PR_1	1	2	51206	80
371_PR_5	5	2	39803	30
37_PR_1	1	2	53480	60
39_LC_1	1	3	3922	90
226_PR_3	3	2	44129	65
372_LC_5	5	3	47083	60
227_LC_3	3	3	3081	120
40_SA_1	1	1	3769	60
