#cliente	day	place	penalty	service
191_PR_3	3	2	18337	60
101_PR_2	2	2	18337	60
1_PR_1	1	2	18948	90
341_SA_5	5	1	19212	70
102_SA_2	2	1	19383	120
2_SA_1	1	1	19530	90
103_SA_2	2	1	19540	120
104_LC_2	2	3	19564	120
271_PR_4	4	2	19693	60
105_LC_2	2	3	19725	200
342_PR_5	5	2	19731	60
192_PR_3	3	2	19734	130
193_LC_3	3	3	19885	70
272_LC_4	4	3	19886	130
273_LC_4	4	3	19890	90
343_LC_5	5	3	19905	45
274_SA_4	4	1	19908	60
3_SA_1	1	1	19988	75
106_NU_2	2	5	19988	75
107_PR_2	2	2	19996	30
344_LC_5	5	3	20045	120
108_LC_2	2	3	20045	10
345_SA_5	5	1	20073	150
194_PR_3	3	2	20148	20
4_LC_1	1	3	20177	120
195_SA_3	3	1	20181	150
5_SA_1	1	1	20191	90
197_SA_3	3	1	20191	120
346_LC_5	5	3	20191	70
199_SA_3	3	1	20191	80
196_PR_3	3	2	20191	45
198_SA_3	3	1	20191	60
6_SA_1	1	1	20240	30
200_SA_3	3	1	20240	60
201_LC_3	3	3	20240	270
347_SA_5	5	1	20303	20
7_SA_1	1	1	20347	290
202_SA_3	3	1	20347	180
8_SA_1	1	1	20347	60
110_SA_2	2	1	20347	120
111_SA_2	2	1	20347	120
112_SA_2	2	1	20347	60
109_SA_2	2	1	20347	110
114_SA_2	2	1	20347	60
113_SA_2	2	1	20347	60
203_SA_3	3	1	20347	45
115_PR_2	2	2	20352	90
348_SA_5	5	1	20374	60
349_SA_5	5	1	20374	15
9_SA_1	1	1	20384	360
10_SA_1	1	1	20384	60
13_SA_1	1	1	20384	60
14_SA_1	1	1	20384	90
350_SA_5	5	1	20384	180
12_SA_1	1	1	20384	75
204_SA_3	3	1	20384	80
205_SA_3	3	1	20384	60
352_PR_5	5	2	20384	70
11_SA_1	1	1	20384	120
275_SA_4	4	1	20384	90
276_SA_4	4	1	20384	60
277_SA_4	4	1	20384	120
120_SA_2	2	1	20384	55
279_SA_4	4	1	20384	300
280_NU_4	4	5	20384	60
119_SA_2	2	1	20384	60
124_SA_2	2	1	20384	30
121_LC_2	2	3	20384	45
122_SA_2	2	1	20384	50
351_SA_5	5	1	20384	60
118_SA_2	2	1	20384	120
278_PR_4	4	2	20384	150
116_SA_2	2	1	20384	60
117_SA_2	2	1	20384	140
123_SA_2	2	1	20384	50
15_SA_1	1	1	20395	240
125_SA_2	2	1	20413	60
281_PR_4	4	2	20413	70
282_LC_4	4	3	20439	90
127_PR_2	2	2	20442	80
206_PR_3	3	2	20442	35
126_PR_2	2	2	20442	180
353_SA_5	5	1	20461	5
354_PR_5	5	2	20475	30
16_SA_1	1	1	20498	110
207_SA_3	3	1	20498	50
128_SA_2	2	1	20518	120
17_NU_1	1	5	20559	180
129_NU_2	2	5	20559	120
283_SA_4	4	1	20572	180
355_LC_5	5	3	20587	150
130_SA_2	2	1	20587	90
356_SA_5	5	1	20613	150
131_PR_2	2	2	20635	215
18_SA_1	1	1	20643	90
208_SA_3	3	1	20643	90
