#cliente	day	place	penalty	service
191_PR_3	3	2	490	60
101_PR_2	2	2	490	60
1_PR_1	1	2	554	90
341_SA_5	5	1	591	70
102_SA_2	2	1	648	120
2_SA_1	1	1	893	90
103_SA_2	2	1	1280	120
104_LC_2	2	3	1533	120
271_PR_4	4	2	1744	60
105_LC_2	2	3	2303	200
342_PR_5	5	2	2374	60
192_PR_3	3	2	2705	130
193_LC_3	3	3	2983	70
272_LC_4	4	3	3179	130
273_LC_4	4	3	3401	90
343_LC_5	5	3	3456	45
274_SA_4	4	1	3672	60
3_SA_1	1	1	3981	75
106_NU_2	2	5	4123	75
107_PR_2	2	2	4480	30
344_LC_5	5	3	4515	120
108_LC_2	2	3	4515	10
345_SA_5	5	1	4926	150
194_PR_3	3	2	5283	20
4_LC_1	1	3	5806	120
195_SA_3	3	1	6011	150
5_SA_1	1	1	6095	90
197_SA_3	3	1	6095	120
346_LC_5	5	3	6095	70
199_SA_3	3	1	6095	80
196_PR_3	3	2	6095	45
198_SA_3	3	1	6095	60
6_SA_1	1	1	6387	30
200_SA_3	3	1	6387	60
201_LC_3	3	3	6387	270
347_SA_5	5	1	6682	20
7_SA_1	1	1	6782	290
202_SA_3	3	1	6782	180
8_SA_1	1	1	6782	60
110_SA_2	2	1	6782	120
111_SA_2	2	1	6782	120
112_SA_2	2	1	6782	60
109_SA_2	2	1	6782	110
114_SA_2	2	1	6782	60
113_SA_2	2	1	6782	60
203_SA_3	3	1	6782	45
115_PR_2	2	2	7353	90
348_SA_5	5	1	7408	60
349_SA_5	5	1	7408	15
9_SA_1	1	1	7807	360
10_SA_1	1	1	7807	60
13_SA_1	1	1	7807	60
14_SA_1	1	1	7807	90
350_SA_5	5	1	7807	180
12_SA_1	1	1	7807	75
204_SA_3	3	1	7807	80
205_SA_3	3	1	7807	60
352_PR_5	5	2	7807	70
11_SA_1	1	1	7807	120
275_SA_4	4	1	7807	90
276_SA_4	4	1	7807	60
277_SA_4	4	1	7807	120
120_SA_2	2	1	7807	55
279_SA_4	4	1	7807	300
280_NU_4	4	5	7807	60
119_SA_2	2	1	7807	60
124_SA_2	2	1	7807	30
121_LC_2	2	3	7807	45
122_SA_2	2	1	7807	50
351_SA_5	5	1	7807	60
118_SA_2	2	1	7807	120
278_PR_4	4	2	7807	150
116_SA_2	2	1	7807	60
117_SA_2	2	1	7807	140
123_SA_2	2	1	7807	50
15_SA_1	1	1	7880	240
125_SA_2	2	1	8073	60
281_PR_4	4	2	8073	70
282_LC_4	4	3	8075	90
127_PR_2	2	2	8343	80
206_PR_3	3	2	8343	35
126_PR_2	2	2	8343	180
353_SA_5	5	1	8468	5
354_PR_5	5	2	8998	30
16_SA_1	1	1	9554	110
207_SA_3	3	1	9554	50
128_SA_2	2	1	9640	120
17_NU_1	1	5	9816	180
129_NU_2	2	5	9816	120
283_SA_4	4	1	10684	180
355_LC_5	5	3	11018	150
130_SA_2	2	1	11018	90
356_SA_5	5	1	11169	150
131_PR_2	2	2	11223	215
18_SA_1	1	1	11702	90
208_SA_3	3	1	11702	90
209_SA_3	3	1	11702	45
132_SA_2	2	1	11702	20
19_SA_1	1	1	11774	180
210_SA_3	3	1	11774	180
284_SA_4	4	1	11774	240
134_SA_2	2	1	11920	60
133_SA_2	2	1	11920	90
357_SA_5	5	1	11920	60
285_SA_4	4	1	12009	60
135_SA_2	2	1	12041	60
20_SA_1	1	1	12041	60
136_LC_2	2	3	12159	30
286_PR_4	4	2	12195	60
360_LC_5	5	3	12195	10
358_PR_5	5	2	12195	70
137_PR_2	2	2	12195	150
359_LC_5	5	3	12195	10
361_SA_5	5	1	12195	10
21_NU_1	1	5	12438	90
211_NU_3	3	5	12438	40
362_PR_5	5	2	12528	240
22_PR_1	1	2	12540	60
213_LC_3	3	3	12540	90
139_PR_2	2	2	12540	60
140_SA_2	2	1	12540	50
288_SA_4	4	1	12540	60
287_PR_4	4	2	12540	90
212_SA_3	3	1	12540	40
138_VI_2	2	4	12540	90
363_VI_5	5	4	12739	10
214_VI_3	3	4	12739	25
215_PR_3	3	2	12912	45
23_SA_1	1	1	13014	90
24_PR_1	1	2	13106	100
289_LC_4	4	3	13219	110
25_PR_1	1	2	13439	90
141_NU_2	2	5	13506	150
26_NU_1	1	5	13506	420
27_LC_1	1	3	13667	180
216_SA_3	3	1	13677	80
28_SA_1	1	1	13863	30
29_SA_1	1	1	13925	60
364_PR_5	5	2	14002	1
217_SA_3	3	1	14174	150
365_SA_5	5	1	14174	120
290_SA_4	4	1	14174	60
291_SA_4	4	1	14245	150
292_PR_4	4	2	14271	50
293_PR_4	4	2	14271	165
294_SA_4	4	1	14331	90
142_LC_2	2	3	14987	50
218_SA_3	3	1	15040	120
219_SA_3	3	1	15040	90
143_SA_2	2	1	15040	180
144_SA_2	2	1	15106	90
145_LC_2	2	3	15339	60
146_SA_2	2	1	15339	165
147_LC_2	2	3	15339	30
220_PR_3	3	2	15339	60
30_PR_1	1	2	15353	60
295_LC_4	4	3	15542	60
366_SA_5	5	1	15806	20
32_SA_1	1	1	15874	90
31_SA_1	1	1	15874	90
367_PR_5	5	2	15881	15
33_LC_1	1	3	16009	150
221_PR_3	3	2	16062	35
296_SA_4	4	1	16066	90
222_PR_3	3	2	16177	60
223_PR_3	3	2	16379	40
224_PR_3	3	2	16489	50
34_LC_1	1	3	16533	80
148_SA_2	2	1	16637	90
368_PR_5	5	2	16642	5
369_SA_5	5	1	16931	120
370_SA_5	5	1	16931	140
225_SA_3	3	1	16942	80
35_SA_1	1	1	16942	105
297_SA_4	4	1	17084	100
36_LC_1	1	3	17111	60
298_PR_4	4	2	17234	120
150_SA_2	2	1	17256	120
149_SA_2	2	1	17256	235
151_SA_2	2	1	17262	120
38_PR_1	1	2	17274	80
371_PR_5	5	2	17274	30
37_PR_1	1	2	17274	60
39_LC_1	1	3	17387	90
226_PR_3	3	2	17436	65
372_LC_5	5	3	17492	60
227_LC_3	3	3	17570	120
40_SA_1	1	1	17781	60
228_SA_3	3	1	17800	100
152_LC_2	2	3	17840	1
41_LC_1	1	3	17951	120
42_PR_1	1	2	17951	60
299_LC_4	4	3	18162	60
43_SA_1	1	1	18238	207
300_SA_4	4	1	18240	105
301_SA_4	4	1	18246	75
44_PR_1	1	2	18546	25
153_PR_2	2	2	18686	230
302_SA_4	4	1	18690	90
373_SA_5	5	1	18904	60
154_PR_2	2	2	19020	170
374_PR_5	5	2	19020	105
155_SA_2	2	1	19318	240
375_PR_5	5	2	19355	170
229_SA_3	3	1	19474	60
156_PR_2	2	2	19482	80
45_VI_1	1	4	19561	75
46_SA_1	1	1	20430	90
47_SA_1	1	1	20430	90
230_PR_3	3	2	20459	30
303_LC_4	4	3	20619	60
376_PR_5	5	2	20947	75
304_VI_4	4	4	20982	120
231_SA_3	3	1	20982	80
49_SA_1	1	1	20982	60
306_SA_4	4	1	20982	270
305_PR_4	4	2	20982	25
377_PR_5	5	2	20982	30
157_SA_2	2	1	20982	150
48_SA_1	1	1	20982	60
232_PR_3	3	2	20982	120
307_SA_4	4	1	21025	120
233_SA_3	3	1	21161	40
378_PR_5	5	2	21291	30
234_LC_3	3	3	21414	60
235_LC_3	3	3	21475	120
379_LC_5	5	3	21479	60
50_LC_1	1	3	21593	80
158_PR_2	2	2	21615	85
236_VI_3	3	4	21783	90
308_PR_4	4	2	21845	30
237_PR_3	3	2	21845	70
159_SA_2	2	1	21851	55
51_SA_1	1	1	21851	90
160_PR_2	2	2	22162	60
309_PR_4	4	2	22178	60
310_PR_4	4	2	22178	120
161_LC_2	2	3	22234	180
238_SA_3	3	1	22304	60
162_SA_2	2	1	22465	1
239_SA_3	3	1	22503	180
52_PR_1	1	2	22541	30
240_PR_3	3	2	22541	60
53_NU_1	1	5	22640	90
311_PR_4	4	2	22642	60
241_SA_3	3	1	22773	20
55_LC_1	1	3	22811	60
54_LC_1	1	3	22811	60
312_PR_4	4	2	22905	50
56_LC_1	1	3	22990	150
313_PR_4	4	2	23244	50
163_PR_2	2	2	23244	120
164_NU_2	2	5	23253	90
314_SA_4	4	1	23258	20
380_LC_5	5	3	23421	234
59_SA_1	1	1	23718	60
57_SA_1	1	1	23718	60
58_SA_1	1	1	23718	60
165_SA_2	2	1	23799	120
60_LC_1	1	3	23896	90
167_SA_2	2	1	24386	60
64_SA_1	1	1	24386	10
62_SA_1	1	1	24386	150
61_SA_1	1	1	24386	30
166_SA_2	2	1	24386	40
65_SA_1	1	1	24386	30
63_SA_1	1	1	24386	75
381_SA_5	5	1	24386	60
242_LC_3	3	3	24424	40
315_SA_4	4	1	24512	180
316_NU_4	4	5	24742	60
66_PR_1	1	2	24853	75
168_SA_2	2	1	24883	60
67_SA_1	1	1	24947	60
317_LC_4	4	3	24969	45
243_SA_3	3	1	25161	120
318_SA_4	4	1	25161	240
68_SA_1	1	1	25285	120
69_VI_1	1	4	25332	60
382_PR_5	5	2	25456	30
319_PR_4	4	2	25531	90
71_PR_1	1	2	25545	520
70_SA_1	1	1	25545	180
170_SA_2	2	1	25545	120
244_SA_3	3	1	25545	80
169_LC_2	2	3	25545	135
171_PR_2	2	2	25603	65
172_NU_2	2	5	25617	60
321_SA_4	4	1	25763	240
383_SA_5	5	1	25763	240
73_PR_1	1	2	25763	120
72_SA_1	1	1	25763	195
320_SA_4	4	1	25763	120
322_SA_4	4	1	25763	90
245_SA_3	3	1	25878	160
384_SA_5	5	1	25878	240
323_SA_4	4	1	25878	120
246_LC_3	3	3	26098	100
247_SA_3	3	1	26104	90
74_SA_1	1	1	26281	60
