#cliente	day	place	penalty	service
191_PR_3	3	2	10752	60
101_PR_2	2	2	10752	60
1_PR_1	1	2	14257	90
341_SA_5	5	1	15167	70
102_SA_2	2	1	15289	120
2_SA_1	1	1	15367	90
103_SA_2	2	1	15695	120
104_LC_2	2	3	15877	120
271_PR_4	4	2	15927	60
105_LC_2	2	3	15948	200
342_PR_5	5	2	16197	60
192_PR_3	3	2	16483	130
193_LC_3	3	3	16743	70
272_LC_4	4	3	16755	130
273_LC_4	4	3	16809	90
343_LC_5	5	3	16864	45
274_SA_4	4	1	16866	60
3_SA_1	1	1	16950	75
106_NU_2	2	5	17031	75
107_PR_2	2	2	17078	30
344_LC_5	5	3	17106	120
108_LC_2	2	3	17106	10
345_SA_5	5	1	17109	150
194_PR_3	3	2	17155	20
4_LC_1	1	3	17188	120
195_SA_3	3	1	17288	150
5_SA_1	1	1	17476	90
197_SA_3	3	1	17476	120
346_LC_5	5	3	17476	70
199_SA_3	3	1	17476	80
196_PR_3	3	2	17476	45
198_SA_3	3	1	17476	60
6_SA_1	1	1	17555	30
200_SA_3	3	1	17555	60
201_LC_3	3	3	17555	270
347_SA_5	5	1	17624	20
7_SA_1	1	1	17625	290
202_SA_3	3	1	17625	180
8_SA_1	1	1	17625	60
110_SA_2	2	1	17625	120
111_SA_2	2	1	17625	120
112_SA_2	2	1	17625	60
109_SA_2	2	1	17625	110
114_SA_2	2	1	17625	60
113_SA_2	2	1	17625	60
203_SA_3	3	1	17625	45
115_PR_2	2	2	17681	90
348_SA_5	5	1	17732	60
349_SA_5	5	1	17732	15
9_SA_1	1	1	17769	360
10_SA_1	1	1	17769	60
13_SA_1	1	1	17769	60
14_SA_1	1	1	17769	90
350_SA_5	5	1	17769	180
12_SA_1	1	1	17769	75
204_SA_3	3	1	17769	80
205_SA_3	3	1	17769	60
352_PR_5	5	2	17769	70
11_SA_1	1	1	17769	120
275_SA_4	4	1	17769	90
276_SA_4	4	1	17769	60
277_SA_4	4	1	17769	120
120_SA_2	2	1	17769	55
279_SA_4	4	1	17769	300
280_NU_4	4	5	17769	60
119_SA_2	2	1	17769	60
124_SA_2	2	1	17769	30
121_LC_2	2	3	17769	45
122_SA_2	2	1	17769	50
351_SA_5	5	1	17769	60
118_SA_2	2	1	17769	120
278_PR_4	4	2	17769	150
116_SA_2	2	1	17769	60
117_SA_2	2	1	17769	140
123_SA_2	2	1	17769	50
15_SA_1	1	1	18025	240
125_SA_2	2	1	18278	60
281_PR_4	4	2	18278	70
282_LC_4	4	3	18477	90
127_PR_2	2	2	18480	80
206_PR_3	3	2	18480	35
126_PR_2	2	2	18480	180
353_SA_5	5	1	18646	5
354_PR_5	5	2	18871	30
16_SA_1	1	1	18909	110
207_SA_3	3	1	18909	50
128_SA_2	2	1	18965	120
17_NU_1	1	5	18976	180
129_NU_2	2	5	18976	120
283_SA_4	4	1	18979	180
355_LC_5	5	3	19038	150
130_SA_2	2	1	19038	90
356_SA_5	5	1	19149	150
131_PR_2	2	2	19188	215
18_SA_1	1	1	19194	90
208_SA_3	3	1	19194	90
209_SA_3	3	1	19194	45
132_SA_2	2	1	19194	20
19_SA_1	1	1	19220	180
210_SA_3	3	1	19220	180
284_SA_4	4	1	19220	240
134_SA_2	2	1	19229	60
133_SA_2	2	1	19229	90
357_SA_5	5	1	19229	60
285_SA_4	4	1	19229	60
135_SA_2	2	1	19238	60
20_SA_1	1	1	19238	60
