#cliente	day	place	penalty	service
191_PR_3	3	2	13706	60
101_PR_2	2	2	13706	60
1_PR_1	1	2	14703	90
341_SA_5	5	1	16078	70
102_SA_2	2	1	16340	120
2_SA_1	1	1	16413	90
103_SA_2	2	1	16788	120
104_LC_2	2	3	17324	120
271_PR_4	4	2	17377	60
105_LC_2	2	3	17458	200
342_PR_5	5	2	17516	60
192_PR_3	3	2	17589	130
193_LC_3	3	3	17686	70
272_LC_4	4	3	17706	130
273_LC_4	4	3	17777	90
343_LC_5	5	3	17826	45
274_SA_4	4	1	17906	60
3_SA_1	1	1	17914	75
106_NU_2	2	5	17999	75
107_PR_2	2	2	18024	30
344_LC_5	5	3	18034	120
108_LC_2	2	3	18034	10
345_SA_5	5	1	18051	150
194_PR_3	3	2	18093	20
4_LC_1	1	3	18174	120
195_SA_3	3	1	18443	150
5_SA_1	1	1	18498	90
197_SA_3	3	1	18498	120
346_LC_5	5	3	18498	70
199_SA_3	3	1	18498	80
196_PR_3	3	2	18498	45
198_SA_3	3	1	18498	60
6_SA_1	1	1	18582	30
200_SA_3	3	1	18582	60
201_LC_3	3	3	18582	270
347_SA_5	5	1	18585	20
7_SA_1	1	1	18642	290
202_SA_3	3	1	18642	180
8_SA_1	1	1	18642	60
110_SA_2	2	1	18642	120
111_SA_2	2	1	18642	120
112_SA_2	2	1	18642	60
109_SA_2	2	1	18642	110
114_SA_2	2	1	18642	60
113_SA_2	2	1	18642	60
203_SA_3	3	1	18642	45
115_PR_2	2	2	18650	90
348_SA_5	5	1	18663	60
349_SA_5	5	1	18663	15
9_SA_1	1	1	18679	360
10_SA_1	1	1	18679	60
13_SA_1	1	1	18679	60
14_SA_1	1	1	18679	90
350_SA_5	5	1	18679	180
12_SA_1	1	1	18679	75
204_SA_3	3	1	18679	80
205_SA_3	3	1	18679	60
352_PR_5	5	2	18679	70
11_SA_1	1	1	18679	120
275_SA_4	4	1	18679	90
276_SA_4	4	1	18679	60
277_SA_4	4	1	18679	120
120_SA_2	2	1	18679	55
279_SA_4	4	1	18679	300
280_NU_4	4	5	18679	60
119_SA_2	2	1	18679	60
124_SA_2	2	1	18679	30
121_LC_2	2	3	18679	45
122_SA_2	2	1	18679	50
351_SA_5	5	1	18679	60
118_SA_2	2	1	18679	120
278_PR_4	4	2	18679	150
116_SA_2	2	1	18679	60
117_SA_2	2	1	18679	140
123_SA_2	2	1	18679	50
15_SA_1	1	1	18773	240
125_SA_2	2	1	18856	60
281_PR_4	4	2	18856	70
282_LC_4	4	3	18926	90
127_PR_2	2	2	18930	80
206_PR_3	3	2	18930	35
126_PR_2	2	2	18930	180
353_SA_5	5	1	18968	5
354_PR_5	5	2	19022	30
16_SA_1	1	1	19061	110
207_SA_3	3	1	19061	50
128_SA_2	2	1	19119	120
17_NU_1	1	5	19120	180
129_NU_2	2	5	19120	120
283_SA_4	4	1	19183	180
355_LC_5	5	3	19236	150
130_SA_2	2	1	19236	90
356_SA_5	5	1	19245	150
131_PR_2	2	2	19316	215
18_SA_1	1	1	19327	90
208_SA_3	3	1	19327	90
209_SA_3	3	1	19327	45
132_SA_2	2	1	19327	20
19_SA_1	1	1	19357	180
210_SA_3	3	1	19357	180
284_SA_4	4	1	19357	240
134_SA_2	2	1	19363	60
133_SA_2	2	1	19363	90
357_SA_5	5	1	19363	60
285_SA_4	4	1	19372	60
135_SA_2	2	1	19461	60
20_SA_1	1	1	19461	60
136_LC_2	2	3	19527	30
286_PR_4	4	2	19534	60
360_LC_5	5	3	19534	10
358_PR_5	5	2	19534	70
137_PR_2	2	2	19534	150
359_LC_5	5	3	19534	10
361_SA_5	5	1	19534	10
21_NU_1	1	5	19557	90
211_NU_3	3	5	19557	40
362_PR_5	5	2	19565	240
22_PR_1	1	2	19572	60
213_LC_3	3	3	19572	90
139_PR_2	2	2	19572	60
140_SA_2	2	1	19572	50
288_SA_4	4	1	19572	60
287_PR_4	4	2	19572	90
212_SA_3	3	1	19572	40
138_VI_2	2	4	19572	90
363_VI_5	5	4	19586	10
214_VI_3	3	4	19586	25
215_PR_3	3	2	19601	45
23_SA_1	1	1	19621	90
24_PR_1	1	2	19637	100
289_LC_4	4	3	19642	110
25_PR_1	1	2	19691	90
141_NU_2	2	5	19737	150
26_NU_1	1	5	19737	420
27_LC_1	1	3	19754	180
216_SA_3	3	1	19766	80
28_SA_1	1	1	19877	30
29_SA_1	1	1	19892	60
364_PR_5	5	2	19918	1
217_SA_3	3	1	19920	150
365_SA_5	5	1	19920	120
290_SA_4	4	1	19920	60
291_SA_4	4	1	20002	150
292_PR_4	4	2	20016	50
293_PR_4	4	2	20016	165
294_SA_4	4	1	20081	90
142_LC_2	2	3	20149	50
218_SA_3	3	1	20179	120
219_SA_3	3	1	20179	90
143_SA_2	2	1	20179	180
144_SA_2	2	1	20198	90
145_LC_2	2	3	20231	60
146_SA_2	2	1	20231	165
147_LC_2	2	3	20231	30
220_PR_3	3	2	20231	60
30_PR_1	1	2	20241	60
295_LC_4	4	3	20255	60
366_SA_5	5	1	20301	20
32_SA_1	1	1	20310	90
31_SA_1	1	1	20310	90
367_PR_5	5	2	20345	15
33_LC_1	1	3	20404	150
221_PR_3	3	2	20422	35
296_SA_4	4	1	20426	90
222_PR_3	3	2	20445	60
223_PR_3	3	2	20447	40
224_PR_3	3	2	20547	50
34_LC_1	1	3	20553	80
148_SA_2	2	1	20596	90
368_PR_5	5	2	20623	5
369_SA_5	5	1	20656	120
370_SA_5	5	1	20656	140
225_SA_3	3	1	20698	80
