#cliente	day	place	penalty	service
191_PR_3	3	2	10352	60
101_PR_2	2	2	10352	60
1_PR_1	1	2	10699	90
341_SA_5	5	1	10723	70
102_SA_2	2	1	10838	120
2_SA_1	1	1	11344	90
103_SA_2	2	1	12568	120
104_LC_2	2	3	13509	120
271_PR_4	4	2	14013	60
105_LC_2	2	3	14071	200
342_PR_5	5	2	14276	60
192_PR_3	3	2	14339	130
193_LC_3	3	3	14354	70
272_LC_4	4	3	14458	130
273_LC_4	4	3	14461	90
343_LC_5	5	3	14465	45
274_SA_4	4	1	15024	60
3_SA_1	1	1	15345	75
106_NU_2	2	5	15405	75
107_PR_2	2	2	15552	30
344_LC_5	5	3	15554	120
108_LC_2	2	3	15554	10
345_SA_5	5	1	15577	150
194_PR_3	3	2	15844	20
4_LC_1	1	3	15991	120
195_SA_3	3	1	16082	150
5_SA_1	1	1	16150	90
197_SA_3	3	1	16150	120
346_LC_5	5	3	16150	70
199_SA_3	3	1	16150	80
196_PR_3	3	2	16150	45
198_SA_3	3	1	16150	60
6_SA_1	1	1	16303	30
200_SA_3	3	1	16303	60
201_LC_3	3	3	16303	270
347_SA_5	5	1	16491	20
7_SA_1	1	1	16509	290
202_SA_3	3	1	16509	180
8_SA_1	1	1	16509	60
110_SA_2	2	1	16509	120
111_SA_2	2	1	16509	120
112_SA_2	2	1	16509	60
109_SA_2	2	1	16509	110
114_SA_2	2	1	16509	60
113_SA_2	2	1	16509	60
203_SA_3	3	1	16509	45
115_PR_2	2	2	16607	90
348_SA_5	5	1	16675	60
349_SA_5	5	1	16675	15
9_SA_1	1	1	16678	360
10_SA_1	1	1	16678	60
13_SA_1	1	1	16678	60
14_SA_1	1	1	16678	90
350_SA_5	5	1	16678	180
12_SA_1	1	1	16678	75
204_SA_3	3	1	16678	80
205_SA_3	3	1	16678	60
352_PR_5	5	2	16678	70
11_SA_1	1	1	16678	120
275_SA_4	4	1	16678	90
276_SA_4	4	1	16678	60
277_SA_4	4	1	16678	120
120_SA_2	2	1	16678	55
279_SA_4	4	1	16678	300
280_NU_4	4	5	16678	60
119_SA_2	2	1	16678	60
124_SA_2	2	1	16678	30
121_LC_2	2	3	16678	45
122_SA_2	2	1	16678	50
351_SA_5	5	1	16678	60
118_SA_2	2	1	16678	120
278_PR_4	4	2	16678	150
116_SA_2	2	1	16678	60
117_SA_2	2	1	16678	140
123_SA_2	2	1	16678	50
15_SA_1	1	1	16885	240
125_SA_2	2	1	17001	60
281_PR_4	4	2	17001	70
282_LC_4	4	3	17024	90
127_PR_2	2	2	17281	80
206_PR_3	3	2	17281	35
126_PR_2	2	2	17281	180
353_SA_5	5	1	17329	5
354_PR_5	5	2	17517	30
16_SA_1	1	1	17601	110
207_SA_3	3	1	17601	50
128_SA_2	2	1	17667	120
17_NU_1	1	5	17721	180
129_NU_2	2	5	17721	120
283_SA_4	4	1	17736	180
355_LC_5	5	3	17741	150
130_SA_2	2	1	17741	90
356_SA_5	5	1	17772	150
131_PR_2	2	2	17838	215
18_SA_1	1	1	17892	90
208_SA_3	3	1	17892	90
209_SA_3	3	1	17892	45
132_SA_2	2	1	17892	20
19_SA_1	1	1	18041	180
210_SA_3	3	1	18041	180
284_SA_4	4	1	18041	240
134_SA_2	2	1	18200	60
133_SA_2	2	1	18200	90
357_SA_5	5	1	18200	60
285_SA_4	4	1	18317	60
135_SA_2	2	1	18340	60
20_SA_1	1	1	18340	60
136_LC_2	2	3	18408	30
286_PR_4	4	2	18437	60
360_LC_5	5	3	18437	10
358_PR_5	5	2	18437	70
137_PR_2	2	2	18437	150
359_LC_5	5	3	18437	10
361_SA_5	5	1	18437	10
21_NU_1	1	5	18493	90
211_NU_3	3	5	18493	40
362_PR_5	5	2	18547	240
22_PR_1	1	2	18572	60
213_LC_3	3	3	18572	90
139_PR_2	2	2	18572	60
140_SA_2	2	1	18572	50
288_SA_4	4	1	18572	60
287_PR_4	4	2	18572	90
212_SA_3	3	1	18572	40
138_VI_2	2	4	18572	90
363_VI_5	5	4	18590	10
214_VI_3	3	4	18590	25
215_PR_3	3	2	18609	45
23_SA_1	1	1	18653	90
24_PR_1	1	2	18673	100
289_LC_4	4	3	18704	110
25_PR_1	1	2	18798	90
141_NU_2	2	5	18813	150
26_NU_1	1	5	18813	420
27_LC_1	1	3	19046	180
216_SA_3	3	1	19061	80
28_SA_1	1	1	19128	30
29_SA_1	1	1	19151	60
364_PR_5	5	2	19323	1
217_SA_3	3	1	19345	150
365_SA_5	5	1	19345	120
290_SA_4	4	1	19345	60
291_SA_4	4	1	19366	150
292_PR_4	4	2	19511	50
293_PR_4	4	2	19511	165
294_SA_4	4	1	19533	90
142_LC_2	2	3	19582	50
218_SA_3	3	1	19593	120
219_SA_3	3	1	19593	90
143_SA_2	2	1	19593	180
144_SA_2	2	1	19643	90
145_LC_2	2	3	19739	60
146_SA_2	2	1	19739	165
147_LC_2	2	3	19739	30
220_PR_3	3	2	19739	60
30_PR_1	1	2	19765	60
295_LC_4	4	3	19808	60
366_SA_5	5	1	19910	20
32_SA_1	1	1	19951	90
31_SA_1	1	1	19951	90
367_PR_5	5	2	20042	15
33_LC_1	1	3	20106	150
221_PR_3	3	2	20262	35
296_SA_4	4	1	20277	90
222_PR_3	3	2	20392	60
223_PR_3	3	2	20392	40
224_PR_3	3	2	20421	50
34_LC_1	1	3	20432	80
148_SA_2	2	1	20459	90
368_PR_5	5	2	20459	5
369_SA_5	5	1	20493	120
370_SA_5	5	1	20493	140
225_SA_3	3	1	20512	80
35_SA_1	1	1	20512	105
297_SA_4	4	1	20654	100
36_LC_1	1	3	20663	60
298_PR_4	4	2	20801	120
150_SA_2	2	1	20817	120
149_SA_2	2	1	20817	235
151_SA_2	2	1	20850	120
38_PR_1	1	2	20893	80
371_PR_5	5	2	20893	30
37_PR_1	1	2	20893	60
39_LC_1	1	3	20962	90
226_PR_3	3	2	21061	65
372_LC_5	5	3	21061	60
227_LC_3	3	3	21072	120
40_SA_1	1	1	21096	60
228_SA_3	3	1	21135	100
152_LC_2	2	3	21146	1
41_LC_1	1	3	21156	120
42_PR_1	1	2	21156	60
299_LC_4	4	3	21178	60
43_SA_1	1	1	21221	207
300_SA_4	4	1	21228	105
301_SA_4	4	1	21323	75
44_PR_1	1	2	21417	25
153_PR_2	2	2	21497	230
302_SA_4	4	1	21607	90
373_SA_5	5	1	21681	60
154_PR_2	2	2	21704	170
374_PR_5	5	2	21704	105
155_SA_2	2	1	21752	240
375_PR_5	5	2	21798	170
229_SA_3	3	1	21865	60
156_PR_2	2	2	21952	80
45_VI_1	1	4	21969	75
46_SA_1	1	1	21987	90
47_SA_1	1	1	21987	90
230_PR_3	3	2	22024	30
303_LC_4	4	3	22084	60
376_PR_5	5	2	22196	75
304_VI_4	4	4	22197	120
231_SA_3	3	1	22197	80
49_SA_1	1	1	22197	60
306_SA_4	4	1	22197	270
305_PR_4	4	2	22197	25
377_PR_5	5	2	22197	30
157_SA_2	2	1	22197	150
48_SA_1	1	1	22197	60
232_PR_3	3	2	22197	120
307_SA_4	4	1	22219	120
233_SA_3	3	1	22237	40
378_PR_5	5	2	22243	30
234_LC_3	3	3	22249	60
235_LC_3	3	3	22337	120
379_LC_5	5	3	22387	60
50_LC_1	1	3	22417	80
158_PR_2	2	2	22419	85
236_VI_3	3	4	22429	90
308_PR_4	4	2	22431	30
237_PR_3	3	2	22431	70
159_SA_2	2	1	22503	55
51_SA_1	1	1	22503	90
160_PR_2	2	2	22536	60
309_PR_4	4	2	22557	60
310_PR_4	4	2	22557	120
161_LC_2	2	3	22563	180
238_SA_3	3	1	22586	60
162_SA_2	2	1	22803	1
239_SA_3	3	1	22882	180
52_PR_1	1	2	22909	30
240_PR_3	3	2	22909	60
53_NU_1	1	5	22991	90
311_PR_4	4	2	22998	60
241_SA_3	3	1	23032	20
55_LC_1	1	3	23074	60
54_LC_1	1	3	23074	60
312_PR_4	4	2	23216	50
56_LC_1	1	3	23231	150
313_PR_4	4	2	23346	50
163_PR_2	2	2	23346	120
164_NU_2	2	5	23425	90
314_SA_4	4	1	23443	20
380_LC_5	5	3	23451	234
59_SA_1	1	1	23457	60
57_SA_1	1	1	23457	60
58_SA_1	1	1	23457	60
165_SA_2	2	1	23460	120
60_LC_1	1	3	23467	90
167_SA_2	2	1	23535	60
64_SA_1	1	1	23535	10
62_SA_1	1	1	23535	150
61_SA_1	1	1	23535	30
166_SA_2	2	1	23535	40
65_SA_1	1	1	23535	30
63_SA_1	1	1	23535	75
381_SA_5	5	1	23535	60
242_LC_3	3	3	23566	40
315_SA_4	4	1	23582	180
316_NU_4	4	5	23607	60
66_PR_1	1	2	23629	75
168_SA_2	2	1	23717	60
67_SA_1	1	1	23744	60
317_LC_4	4	3	23744	45
243_SA_3	3	1	23744	120
318_SA_4	4	1	23744	240
68_SA_1	1	1	23752	120
69_VI_1	1	4	23755	60
382_PR_5	5	2	23755	30
319_PR_4	4	2	23759	90
71_PR_1	1	2	23822	520
70_SA_1	1	1	23822	180
170_SA_2	2	1	23822	120
244_SA_3	3	1	23822	80
169_LC_2	2	3	23822	135
171_PR_2	2	2	23911	65
172_NU_2	2	5	23919	60
321_SA_4	4	1	23925	240
383_SA_5	5	1	23925	240
73_PR_1	1	2	23925	120
72_SA_1	1	1	23925	195
320_SA_4	4	1	23925	120
322_SA_4	4	1	23925	90
245_SA_3	3	1	23959	160
384_SA_5	5	1	23959	240
323_SA_4	4	1	23959	120
246_LC_3	3	3	23960	100
247_SA_3	3	1	24034	90
74_SA_1	1	1	24252	60
75_SA_1	1	1	24265	75
174_SA_2	2	1	24265	360
173_SA_2	2	1	24265	55
175_SA_2	2	1	24265	90
385_SA_5	5	1	24265	60
248_SA_3	3	1	24306	60
176_SA_2	2	1	24429	90
177_PR_2	2	2	24451	50
249_SA_3	3	1	24453	75
76_SA_1	1	1	24576	100
250_SA_3	3	1	24602	60
77_SA_1	1	1	24602	120
178_NU_2	2	5	24620	20
324_SA_4	4	1	24644	130
325_PR_4	4	2	24684	180
386_SA_5	5	1	24700	90
179_PR_2	2	2	24705	100
251_PR_3	3	2	24735	60
180_LC_2	2	3	24742	60
326_SA_4	4	1	24802	1
78_SA_1	1	1	24802	60
79_SA_1	1	1	24802	100
181_LC_2	2	3	24802	120
252_SA_3	3	1	24802	55
387_SA_5	5	1	24845	90
80_SA_1	1	1	24859	90
81_SA_1	1	1	24896	60
388_SA_5	5	1	24898	60
389_SA_5	5	1	24954	90
253_SA_3	3	1	24954	60
82_VI_1	1	4	24963	30
390_LC_5	5	3	25102	180
255_PR_3	3	2	25205	150
254_PR_3	3	2	25205	60
256_PR_3	3	2	25217	90
257_SA_3	3	1	25270	5
258_SA_3	3	1	25282	120
83_SA_1	1	1	25282	240
327_SA_4	4	1	25331	120
84_LC_1	1	3	25408	15
85_PR_1	1	2	25408	70
86_PR_1	1	2	25442	90
259_SA_3	3	1	25626	110
260_SA_3	3	1	25653	120
261_SA_3	3	1	25925	90
87_SA_1	1	1	26076	60
262_SA_3	3	1	26076	120
88_LC_1	1	3	26116	120
328_LC_4	4	3	26332	120
329_LC_4	4	3	26332	90
182_LC_2	2	3	26359	60
183_NU_2	2	5	26433	20
263_SA_3	3	1	26454	60
184_SA_2	2	1	26454	15
185_SA_2	2	1	26482	35
331_SA_4	4	1	26482	160
330_SA_4	4	1	26482	120
264_SA_3	3	1	26546	65
186_PR_2	2	2	26788	120
187_SA_2	2	1	26797	210
89_PR_1	1	2	26840	70
90_SA_1	1	1	26861	90
391_LC_5	5	3	26961	75
393_PR_5	5	2	27041	150
91_PR_1	1	2	27041	120
392_PR_5	5	2	27041	35
188_VI_2	2	4	27079	100
332_PR_4	4	2	27086	120
265_PR_3	3	2	27094	100
92_SA_1	1	1	27136	60
333_VI_4	4	4	27148	90
394_PR_5	5	2	27153	75
93_SA_1	1	1	27539	90
94_NU_1	1	5	27883	160
95_SA_1	1	1	28035	140
334_SA_4	4	1	28149	30
96_VI_1	1	4	28379	50
98_PR_1	1	2	28489	10
97_PR_1	1	2	28489	20
335_SA_4	4	1	28601	30
266_SA_3	3	1	28633	80
99_SA_1	1	1	28727	75
267_NU_3	3	5	28787	50
336_VI_4	4	4	28859	240
337_PR_4	4	2	29316	1
395_SA_5	5	1	29569	90
338_SA_4	4	1	29569	60
396_SA_5	5	1	29695	60
397_SA_5	5	1	29695	10
268_SA_3	3	1	29783	90
398_NU_5	5	5	29811	150
340_SA_4	4	1	29811	60
339_SA_4	4	1	29811	140
189_PR_2	2	2	29811	80
399_SA_5	5	1	29935	60
190_SA_2	2	1	29935	30
100_PR_1	1	2	30511	60
269_SA_3	3	1	30851	40
400_PR_5	5	2	30860	45
270_PR_3	3	2	30860	75
