#cliente	day	place	penalty	service
191_PR_3	3	2	6918	60
101_PR_2	2	2	6918	60
1_PR_1	1	2	8118	90
341_SA_5	5	1	10591	70
102_SA_2	2	1	10916	120
2_SA_1	1	1	11553	90
103_SA_2	2	1	11726	120
104_LC_2	2	3	12320	120
271_PR_4	4	2	12441	60
105_LC_2	2	3	12625	200
342_PR_5	5	2	12923	60
192_PR_3	3	2	13075	130
193_LC_3	3	3	13207	70
272_LC_4	4	3	13486	130
273_LC_4	4	3	13519	90
343_LC_5	5	3	13645	45
274_SA_4	4	1	13675	60
3_SA_1	1	1	13684	75
106_NU_2	2	5	13746	75
107_PR_2	2	2	13759	30
344_LC_5	5	3	13952	120
108_LC_2	2	3	13952	10
345_SA_5	5	1	14093	150
194_PR_3	3	2	14161	20
4_LC_1	1	3	14165	120
195_SA_3	3	1	14177	150
5_SA_1	1	1	14336	90
197_SA_3	3	1	14336	120
346_LC_5	5	3	14336	70
199_SA_3	3	1	14336	80
196_PR_3	3	2	14336	45
198_SA_3	3	1	14336	60
6_SA_1	1	1	14374	30
200_SA_3	3	1	14374	60
201_LC_3	3	3	14374	270
347_SA_5	5	1	14629	20
7_SA_1	1	1	14630	290
202_SA_3	3	1	14630	180
8_SA_1	1	1	14630	60
110_SA_2	2	1	14630	120
111_SA_2	2	1	14630	120
112_SA_2	2	1	14630	60
109_SA_2	2	1	14630	110
114_SA_2	2	1	14630	60
113_SA_2	2	1	14630	60
203_SA_3	3	1	14630	45
115_PR_2	2	2	14702	90
348_SA_5	5	1	14833	60
349_SA_5	5	1	14833	15
9_SA_1	1	1	14907	360
10_SA_1	1	1	14907	60
13_SA_1	1	1	14907	60
14_SA_1	1	1	14907	90
350_SA_5	5	1	14907	180
12_SA_1	1	1	14907	75
204_SA_3	3	1	14907	80
205_SA_3	3	1	14907	60
352_PR_5	5	2	14907	70
11_SA_1	1	1	14907	120
275_SA_4	4	1	14907	90
276_SA_4	4	1	14907	60
277_SA_4	4	1	14907	120
120_SA_2	2	1	14907	55
279_SA_4	4	1	14907	300
280_NU_4	4	5	14907	60
119_SA_2	2	1	14907	60
124_SA_2	2	1	14907	30
121_LC_2	2	3	14907	45
122_SA_2	2	1	14907	50
351_SA_5	5	1	14907	60
118_SA_2	2	1	14907	120
278_PR_4	4	2	14907	150
116_SA_2	2	1	14907	60
117_SA_2	2	1	14907	140
123_SA_2	2	1	14907	50
15_SA_1	1	1	15009	240
125_SA_2	2	1	15013	60
281_PR_4	4	2	15013	70
282_LC_4	4	3	15256	90
127_PR_2	2	2	15340	80
206_PR_3	3	2	15340	35
126_PR_2	2	2	15340	180
353_SA_5	5	1	15437	5
354_PR_5	5	2	15555	30
16_SA_1	1	1	15607	110
207_SA_3	3	1	15607	50
128_SA_2	2	1	15618	120
17_NU_1	1	5	15640	180
129_NU_2	2	5	15640	120
283_SA_4	4	1	15682	180
355_LC_5	5	3	15773	150
130_SA_2	2	1	15773	90
356_SA_5	5	1	15852	150
131_PR_2	2	2	15930	215
18_SA_1	1	1	15970	90
208_SA_3	3	1	15970	90
209_SA_3	3	1	15970	45
132_SA_2	2	1	15970	20
19_SA_1	1	1	16002	180
210_SA_3	3	1	16002	180
284_SA_4	4	1	16002	240
134_SA_2	2	1	16019	60
133_SA_2	2	1	16019	90
357_SA_5	5	1	16019	60
285_SA_4	4	1	16158	60
135_SA_2	2	1	16167	60
20_SA_1	1	1	16167	60
136_LC_2	2	3	16170	30
286_PR_4	4	2	16177	60
360_LC_5	5	3	16177	10
358_PR_5	5	2	16177	70
137_PR_2	2	2	16177	150
359_LC_5	5	3	16177	10
361_SA_5	5	1	16177	10
21_NU_1	1	5	16229	90
211_NU_3	3	5	16229	40
362_PR_5	5	2	16239	240
22_PR_1	1	2	16286	60
213_LC_3	3	3	16286	90
139_PR_2	2	2	16286	60
140_SA_2	2	1	16286	50
288_SA_4	4	1	16286	60
287_PR_4	4	2	16286	90
212_SA_3	3	1	16286	40
138_VI_2	2	4	16286	90
363_VI_5	5	4	16347	10
214_VI_3	3	4	16347	25
215_PR_3	3	2	16513	45
23_SA_1	1	1	16621	90
24_PR_1	1	2	16652	100
289_LC_4	4	3	16795	110
25_PR_1	1	2	16854	90
141_NU_2	2	5	17016	150
26_NU_1	1	5	17016	420
27_LC_1	1	3	17096	180
216_SA_3	3	1	17101	80
28_SA_1	1	1	17154	30
29_SA_1	1	1	17171	60
364_PR_5	5	2	17275	1
217_SA_3	3	1	17324	150
365_SA_5	5	1	17324	120
290_SA_4	4	1	17324	60
291_SA_4	4	1	17537	150
292_PR_4	4	2	17576	50
293_PR_4	4	2	17576	165
294_SA_4	4	1	17626	90
142_LC_2	2	3	17654	50
218_SA_3	3	1	17681	120
219_SA_3	3	1	17681	90
143_SA_2	2	1	17681	180
144_SA_2	2	1	17783	90
145_LC_2	2	3	17785	60
146_SA_2	2	1	17785	165
147_LC_2	2	3	17785	30
220_PR_3	3	2	17785	60
30_PR_1	1	2	17803	60
295_LC_4	4	3	17815	60
366_SA_5	5	1	17910	20
32_SA_1	1	1	17960	90
31_SA_1	1	1	17960	90
367_PR_5	5	2	18074	15
33_LC_1	1	3	18112	150
221_PR_3	3	2	18169	35
296_SA_4	4	1	18492	90
222_PR_3	3	2	18582	60
223_PR_3	3	2	18605	40
224_PR_3	3	2	18681	50
34_LC_1	1	3	18708	80
148_SA_2	2	1	18740	90
368_PR_5	5	2	18754	5
369_SA_5	5	1	18818	120
370_SA_5	5	1	18818	140
225_SA_3	3	1	18857	80
35_SA_1	1	1	18857	105
297_SA_4	4	1	19009	100
36_LC_1	1	3	19100	60
298_PR_4	4	2	19105	120
150_SA_2	2	1	19174	120
149_SA_2	2	1	19174	235
151_SA_2	2	1	19244	120
38_PR_1	1	2	19439	80
371_PR_5	5	2	19439	30
37_PR_1	1	2	19439	60
39_LC_1	1	3	19464	90
226_PR_3	3	2	19552	65
372_LC_5	5	3	19565	60
227_LC_3	3	3	19566	120
40_SA_1	1	1	19619	60
228_SA_3	3	1	19659	100
152_LC_2	2	3	19679	1
41_LC_1	1	3	19752	120
42_PR_1	1	2	19752	60
299_LC_4	4	3	19877	60
43_SA_1	1	1	19882	207
300_SA_4	4	1	20002	105
301_SA_4	4	1	20333	75
44_PR_1	1	2	20369	25
153_PR_2	2	2	20438	230
302_SA_4	4	1	20471	90
373_SA_5	5	1	20491	60
154_PR_2	2	2	20748	170
374_PR_5	5	2	20748	105
155_SA_2	2	1	20778	240
375_PR_5	5	2	20800	170
229_SA_3	3	1	20934	60
156_PR_2	2	2	20967	80
45_VI_1	1	4	21007	75
46_SA_1	1	1	21029	90
47_SA_1	1	1	21029	90
230_PR_3	3	2	21163	30
303_LC_4	4	3	21196	60
376_PR_5	5	2	21210	75
304_VI_4	4	4	21313	120
231_SA_3	3	1	21313	80
49_SA_1	1	1	21313	60
306_SA_4	4	1	21313	270
305_PR_4	4	2	21313	25
377_PR_5	5	2	21313	30
157_SA_2	2	1	21313	150
48_SA_1	1	1	21313	60
232_PR_3	3	2	21313	120
307_SA_4	4	1	21396	120
233_SA_3	3	1	21483	40
378_PR_5	5	2	21524	30
234_LC_3	3	3	21557	60
235_LC_3	3	3	21581	120
379_LC_5	5	3	21884	60
50_LC_1	1	3	22016	80
158_PR_2	2	2	22058	85
236_VI_3	3	4	22069	90
308_PR_4	4	2	22084	30
237_PR_3	3	2	22084	70
159_SA_2	2	1	22099	55
51_SA_1	1	1	22099	90
160_PR_2	2	2	22121	60
309_PR_4	4	2	22159	60
310_PR_4	4	2	22159	120
161_LC_2	2	3	22231	180
238_SA_3	3	1	22317	60
162_SA_2	2	1	22369	1
239_SA_3	3	1	22462	180
52_PR_1	1	2	22549	30
240_PR_3	3	2	22549	60
53_NU_1	1	5	22558	90
311_PR_4	4	2	22623	60
241_SA_3	3	1	22847	20
55_LC_1	1	3	22923	60
54_LC_1	1	3	22923	60
312_PR_4	4	2	22996	50
56_LC_1	1	3	23021	150
313_PR_4	4	2	23109	50
163_PR_2	2	2	23109	120
164_NU_2	2	5	23133	90
314_SA_4	4	1	23372	20
380_LC_5	5	3	23404	234
59_SA_1	1	1	23440	60
57_SA_1	1	1	23440	60
58_SA_1	1	1	23440	60
165_SA_2	2	1	23522	120
60_LC_1	1	3	23524	90
167_SA_2	2	1	23550	60
64_SA_1	1	1	23550	10
62_SA_1	1	1	23550	150
61_SA_1	1	1	23550	30
166_SA_2	2	1	23550	40
65_SA_1	1	1	23550	30
63_SA_1	1	1	23550	75
381_SA_5	5	1	23550	60
242_LC_3	3	3	23592	40
315_SA_4	4	1	23645	180
316_NU_4	4	5	23782	60
66_PR_1	1	2	23785	75
168_SA_2	2	1	24050	60
67_SA_1	1	1	24228	60
317_LC_4	4	3	24240	45
243_SA_3	3	1	24340	120
318_SA_4	4	1	24340	240
68_SA_1	1	1	24388	120
69_VI_1	1	4	24586	60
382_PR_5	5	2	24915	30
319_PR_4	4	2	24956	90
71_PR_1	1	2	25247	520
70_SA_1	1	1	25247	180
170_SA_2	2	1	25247	120
244_SA_3	3	1	25247	80
169_LC_2	2	3	25247	135
171_PR_2	2	2	25279	65
172_NU_2	2	5	25347	60
321_SA_4	4	1	25710	240
383_SA_5	5	1	25710	240
73_PR_1	1	2	25710	120
72_SA_1	1	1	25710	195
320_SA_4	4	1	25710	120
322_SA_4	4	1	25710	90
245_SA_3	3	1	25761	160
384_SA_5	5	1	25761	240
323_SA_4	4	1	25761	120
246_LC_3	3	3	26091	100
247_SA_3	3	1	26425	90
74_SA_1	1	1	26490	60
75_SA_1	1	1	26559	75
174_SA_2	2	1	26559	360
173_SA_2	2	1	26559	55
175_SA_2	2	1	26559	90
385_SA_5	5	1	26559	60
248_SA_3	3	1	26717	60
176_SA_2	2	1	26782	90
177_PR_2	2	2	26875	50
249_SA_3	3	1	26961	75
76_SA_1	1	1	26979	100
250_SA_3	3	1	27281	60
77_SA_1	1	1	27281	120
178_NU_2	2	5	27304	20
324_SA_4	4	1	27566	130
325_PR_4	4	2	27791	180
386_SA_5	5	1	27934	90
179_PR_2	2	2	27956	100
251_PR_3	3	2	28004	60
180_LC_2	2	3	28011	60
326_SA_4	4	1	28166	1
78_SA_1	1	1	28166	60
79_SA_1	1	1	28166	100
181_LC_2	2	3	28166	120
252_SA_3	3	1	28166	55
387_SA_5	5	1	28184	90
80_SA_1	1	1	28347	90
81_SA_1	1	1	28493	60
388_SA_5	5	1	28544	60
389_SA_5	5	1	28912	90
253_SA_3	3	1	28912	60
82_VI_1	1	4	29057	30
390_LC_5	5	3	29265	180
255_PR_3	3	2	29664	150
254_PR_3	3	2	29664	60
256_PR_3	3	2	29819	90
257_SA_3	3	1	29941	5
258_SA_3	3	1	30128	120
83_SA_1	1	1	30128	240
327_SA_4	4	1	30268	120
84_LC_1	1	3	30368	15
85_PR_1	1	2	30428	70
86_PR_1	1	2	30586	90
259_SA_3	3	1	31033	110
260_SA_3	3	1	31259	120
261_SA_3	3	1	31569	90
87_SA_1	1	1	31597	60
262_SA_3	3	1	31597	120
88_LC_1	1	3	31619	120
328_LC_4	4	3	31690	120
329_LC_4	4	3	31690	90
182_LC_2	2	3	31903	60
183_NU_2	2	5	31904	20
263_SA_3	3	1	32016	60
184_SA_2	2	1	32016	15
185_SA_2	2	1	32258	35
331_SA_4	4	1	32258	160
330_SA_4	4	1	32258	120
264_SA_3	3	1	32377	65
186_PR_2	2	2	32710	120
187_SA_2	2	1	33180	210
89_PR_1	1	2	33236	70
90_SA_1	1	1	33838	90
391_LC_5	5	3	33957	75
393_PR_5	5	2	34221	150
91_PR_1	1	2	34221	120
392_PR_5	5	2	34221	35
188_VI_2	2	4	34239	100
332_PR_4	4	2	34388	120
265_PR_3	3	2	34548	100
