#cliente	day	place	penalty	service
191_PR_3	3	2	2103	60
101_PR_2	2	2	2085	60
1_PR_1	1	2	484	90
341_SA_5	5	1	2043	70
102_SA_2	2	1	3647	120
2_SA_1	1	1	63804	90
103_SA_2	2	1	48882	120
104_LC_2	2	3	421	120
271_PR_4	4	2	20283	60
105_LC_2	2	3	34496	200
342_PR_5	5	2	435	60
192_PR_3	3	2	4239	130
193_LC_3	3	3	1490	70
272_LC_4	4	3	53485	130
273_LC_4	4	3	2151	90
343_LC_5	5	3	55696	45
274_SA_4	4	1	66092	60
3_SA_1	1	1	58449	75
106_NU_2	2	5	45199	75
107_PR_2	2	2	51707	30
344_LC_5	5	3	57890	120
108_LC_2	2	3	50422	10
345_SA_5	5	1	192	150
194_PR_3	3	2	43015	20
4_LC_1	1	3	2340	120
195_SA_3	3	1	3729	150
5_SA_1	1	1	51421	90
197_SA_3	3	1	65228	120
346_LC_5	5	3	31857	70
199_SA_3	3	1	52991	80
196_PR_3	3	2	54526	45
198_SA_3	3	1	67360	60
6_SA_1	1	1	6932	30
200_SA_3	3	1	6199	60
201_LC_3	3	3	3890	270
347_SA_5	5	1	51235	20
7_SA_1	1	1	48786	290
202_SA_3	3	1	58291	180
8_SA_1	1	1	46937	60
110_SA_2	2	1	52123	120
111_SA_2	2	1	55544	120
112_SA_2	2	1	58616	60
109_SA_2	2	1	59392	110
114_SA_2	2	1	42314	60
113_SA_2	2	1	40907	60
203_SA_3	3	1	39495	45
115_PR_2	2	2	50432	90
348_SA_5	5	1	5131	60
349_SA_5	5	1	2049	15
9_SA_1	1	1	680	360
10_SA_1	1	1	759	60
13_SA_1	1	1	726	60
14_SA_1	1	1	678	90
350_SA_5	5	1	753	180
12_SA_1	1	1	827	75
204_SA_3	3	1	569	80
205_SA_3	3	1	568	60
352_PR_5	5	2	504	70
11_SA_1	1	1	628	120
275_SA_4	4	1	467	90
276_SA_4	4	1	691	60
277_SA_4	4	1	549	120
120_SA_2	2	1	514	55
279_SA_4	4	1	788	300
280_NU_4	4	5	555	60
119_SA_2	2	1	551	60
124_SA_2	2	1	379	30
121_LC_2	2	3	655	45
122_SA_2	2	1	236	50
351_SA_5	5	1	489	60
118_SA_2	2	1	660	120
278_PR_4	4	2	684	150
116_SA_2	2	1	846	60
117_SA_2	2	1	742	140
123_SA_2	2	1	667	50
15_SA_1	1	1	56322	240
125_SA_2	2	1	36880	60
281_PR_4	4	2	41741	70
282_LC_4	4	3	27786	90
127_PR_2	2	2	130032	80
206_PR_3	3	2	135878	35
126_PR_2	2	2	153221	180
353_SA_5	5	1	93	5
354_PR_5	5	2	39963	30
16_SA_1	1	1	430	110
207_SA_3	3	1	343	50
128_SA_2	2	1	148	120
17_NU_1	1	5	1407	180
129_NU_2	2	5	1271	120
283_SA_4	4	1	2060	180
355_LC_5	5	3	1661	150
130_SA_2	2	1	2034	90
356_SA_5	5	1	323	150
131_PR_2	2	2	56941	215
18_SA_1	1	1	1297	90
208_SA_3	3	1	916	90
209_SA_3	3	1	778	45
132_SA_2	2	1	1218	20
19_SA_1	1	1	81753	180
210_SA_3	3	1	119069	180
284_SA_4	4	1	76616	240
134_SA_2	2	1	40530	60
133_SA_2	2	1	31698	90
357_SA_5	5	1	42934	60
285_SA_4	4	1	56812	60
135_SA_2	2	1	46578	60
20_SA_1	1	1	59471	60
136_LC_2	2	3	349	30
286_PR_4	4	2	31741	60
360_LC_5	5	3	24228	10
358_PR_5	5	2	56010	70
137_PR_2	2	2	68217	150
359_LC_5	5	3	50629	10
361_SA_5	5	1	52772	10
21_NU_1	1	5	15910	90
211_NU_3	3	5	16250	40
362_PR_5	5	2	40487	240
22_PR_1	1	2	35655	60
213_LC_3	3	3	61141	90
139_PR_2	2	2	43253	60
140_SA_2	2	1	37128	50
288_SA_4	4	1	37434	60
287_PR_4	4	2	53126	90
212_SA_3	3	1	55117	40
138_VI_2	2	4	37284	90
