param: place penalty service :=
1 2 2103 60
2 2 4239 130
3 3 1490 70
4 2 43015 20
5 1 3729 150
6 1 65228 120
7 1 52991 80
8 2 54526 45
9 1 67360 60
10 1 6199 60
11 3 3890 270
12 1 58291 180
13 1 39495 45
14 1 569 80
15 1 568 60
16 2 135878 35
17 1 343 50
18 1 916 90
19 1 778 45
20 1 119069 180
21 5 16250 40
22 3 61141 90
23 1 55117 40
24 4 3240 25
25 2 36710 45
26 1 10296 80
27 1 962 150
28 1 2295 120
29 1 3221 90
30 2 208 60
31 2 50431 35
32 2 44749 60
33 2 51587 40
34 2 2706 50
35 1 463 80
36 2 54895 65
37 3 3430 120
38 1 48649 100
39 1 440 60
40 2 35523 30
41 1 1165 80
42 2 1503 120
43 1 47765 40
44 3 2554 60
45 3 328 120
46 4 158 90
47 2 50396 70
48 1 6595 60
49 1 58111 180
50 2 3868 60
51 1 54070 20
52 3 41936 40
53 1 1517 120
54 1 19311 80
55 1 369 160
56 3 3789 100
57 1 47561 90
58 1 1704 60
59 1 42933 75
60 1 47934 60
61 2 4089 60
62 1 1040 55
63 1 46931 60
64 2 42803 150
65 2 56225 60
66 2 964 90
67 1 1310 5
68 1 1487 120
69 1 136 110
70 1 213 120
71 1 8434 90
72 1 1689 120
73 1 51447 60
74 1 54814 65
75 2 65079 100
76 1 3264 80
77 5 7954 50
78 1 1327 90
79 1 257165 40
80 2 14425 75
81 2 4170 60
82 3 842 120
83 1 758 30
84 3 1310 45
85 1 472 50
86 1 1320 120
87 1 1692 60
88 1 1484 140
89 1 296 120
90 5 2542 120
91 1 4068 90
92 3 698 30
93 5 540 150
94 1 6232 180
95 1 562 90
96 1 416 165
97 1 3038 120
98 1 2114 150
99 2 3656 120
100 2 13360 65
101 2 316 50
102 3 2578 120
103 5 946 20
104 4 138 100
105 6 0 0
106 6 0 0
107 6 0 0
;
