param: place penalty service :=
1 2 8608 60
2 1 10640 120
3 1 11300 120
4 3 11650 120
5 3 12187 200
6 5 13870 75
7 2 13896 30
8 3 14058 10
9 1 15105 120
10 1 15105 120
11 1 15105 60
12 1 15105 110
13 1 15105 60
14 1 15105 60
15 2 15235 90
16 1 15295 55
17 1 15295 60
18 1 15295 30
19 3 15295 45
20 1 15295 50
21 1 15295 120
22 1 15295 60
23 1 15295 140
24 1 15295 50
25 1 15526 60
26 2 15568 80
27 2 15568 180
28 1 15944 120
29 5 16010 120
30 1 16088 90
31 2 16409 215
32 1 16627 20
33 1 16663 60
34 1 16663 90
35 1 16788 60
36 3 16837 30
37 2 16863 150
38 2 17200 60
39 1 17200 50
40 4 17200 90
41 5 17449 150
42 3 17846 50
43 1 17857 180
44 1 17886 90
45 3 18097 60
46 1 18097 165
47 3 18097 30
48 1 18946 90
49 1 19866 120
50 1 19866 235
51 1 19892 120
52 3 20306 1
53 2 20925 230
54 2 21018 170
55 1 21064 240
56 2 21136 80
57 1 21540 150
58 2 22262 85
59 1 22335 55
60 2 22382 60
61 3 22435 180
62 1 22550 1
63 2 22915 120
64 5 22922 90
65 1 23134 120
66 1 23306 60
67 1 23306 40
68 1 23476 60
69 1 23992 120
70 3 23992 135
71 2 24058 65
72 5 24143 60
73 1 24324 360
74 1 24324 55
75 1 24324 90
76 1 24353 90
77 2 24353 50
78 5 24677 20
79 2 24897 100
80 3 24924 60
81 3 24955 120
82 3 26253 60
83 5 26362 20
84 1 26372 15
85 1 26463 35
86 2 26589 120
87 1 26720 210
88 4 27333 100
89 2 30434 80
90 1 30566 30
91 1 27192 75
92 1 30210 290
93 1 30590 60
94 5 32020 180
95 5 33802 90
96 5 34898 420
97 2 47984 520
98 6 0 0
99 6 0 0
100 6 0 0
;
