param: place penalty service :=
1 2 8219 60
2 1 13601 120
3 1 14180 120
4 3 14761 120
5 3 14830 200
6 5 15991 75
7 2 16003 30
8 3 16355 10
9 1 17130 120
10 1 17130 120
11 1 17130 60
12 1 17130 110
13 1 17130 60
14 1 17130 60
15 2 17272 90
16 1 17389 55
17 1 17389 60
18 1 17389 30
19 3 17389 45
20 1 17389 50
21 1 17389 120
22 1 17389 60
23 1 17389 140
24 1 17389 50
25 1 17462 60
26 2 17714 80
27 2 17714 180
28 1 17940 120
29 5 18002 120
30 1 18055 90
31 2 18138 215
32 1 18144 20
33 1 18510 60
34 1 18510 90
35 1 18593 60
36 3 18687 30
37 2 18754 150
38 2 18862 60
39 1 18862 50
40 4 18862 90
41 5 19121 150
42 3 19740 50
43 1 19786 180
44 1 19792 90
45 3 19813 60
46 1 19813 165
47 3 19813 30
48 1 20396 90
49 1 20737 120
50 1 20737 235
51 1 20759 120
52 3 21204 1
53 2 21526 230
54 2 21617 170
55 1 21622 240
56 2 21753 80
57 1 21951 150
58 2 22321 85
59 1 22529 55
60 2 22534 60
61 3 22542 180
62 1 22609 1
63 2 23008 120
64 5 23016 90
65 1 23169 120
66 1 23201 60
67 1 23201 40
68 1 23565 60
69 1 23927 120
70 3 23927 135
71 2 23958 65
72 5 23959 60
73 1 24391 360
74 1 24391 55
75 1 24391 90
76 1 24500 90
77 2 24544 50
78 5 24918 20
79 2 25200 100
80 3 25226 60
81 3 25235 120
82 3 27021 60
83 5 27109 20
84 1 27236 15
85 1 27272 35
86 2 27423 120
87 1 27444 210
88 4 27776 100
89 2 31829 80
90 1 32212 30
91 1 27812 90
92 1 31398 75
93 1 34260 290
94 1 34778 360
95 1 34778 60
96 5 36004 180
97 5 37610 90
98 5 38242 420
99 6 0 0
100 6 0 0
101 6 0 0
;
