param: place penalty service :=
1 2 369 90
2 1 70836 90
3 1 66536 75
4 3 2656 120
5 1 70048 90
6 1 5718 30
7 1 58319 290
8 1 37531 60
9 1 594 360
10 1 790 60
11 1 736 60
12 1 780 90
13 1 819 75
14 1 568 120
15 1 33983 240
16 1 590 110
17 5 1161 180
18 1 1533 90
19 1 83469 180
20 1 69525 60
21 5 18949 90
22 2 58767 60
23 1 29030 90
24 2 6835 100
25 2 4224 90
26 5 396 420
27 3 3936 180
28 1 372 30
29 1 36847 60
30 2 7608 60
31 1 23637 90
32 1 13823 90
33 3 4474 150
34 3 70002 80
35 1 450 105
36 3 38601 60
37 2 51206 80
38 2 53480 60
39 3 3922 90
40 1 3769 60
41 3 1728 120
42 2 3275 60
43 1 4728 207
44 2 400 25
45 4 11557 75
46 1 115 90
47 1 94 90
48 1 679 60
49 1 977 60
50 3 52103 80
51 1 4767 90
52 2 3767 30
53 5 62206 90
54 3 1129 60
55 3 1312 60
56 3 77 150
57 1 6700 60
58 1 6029 60
59 1 5343 60
60 3 3495 90
61 1 58215 10
62 1 60605 150
63 1 30586 30
64 1 60886 30
65 1 66191 75
66 2 256 75
67 1 166 60
68 1 366 120
69 4 43822 60
70 2 32567 520
71 1 20814 180
72 2 64082 120
73 1 47678 195
74 1 90 60
75 1 57797 75
76 1 94 100
77 1 38861 120
78 1 1001 60
79 1 1168 100
80 1 83367 90
81 1 13458 60
82 4 7690 30
83 1 1616 240
84 3 67030 15
85 2 108 70
86 2 63678 90
87 1 1908 60
88 3 45958 120
89 2 28534 70
90 1 93 90
91 2 39687 120
92 1 44000 60
93 1 2993 90
94 5 66670 160
95 1 525 140
96 4 37804 50
97 2 59478 10
98 2 61376 20
99 1 73 75
100 2 3348 60
101 6 0 0
102 6 0 0
103 6 0 0
;
