param: place penalty service :=
1 2 30579 60
2 3 61046 130
3 3 2042 90
4 1 52152 60
5 1 752 90
6 1 559 60
7 1 538 120
8 1 715 300
9 5 704 60
10 2 687 150
11 2 54153 70
12 3 34077 90
13 1 1499 180
14 1 90155 240
15 1 51185 60
16 2 39748 60
17 1 73939 60
18 2 61302 90
19 3 35408 110
20 1 910 60
21 1 3505 150
22 2 1833 50
23 2 1980 165
24 1 28523 90
25 3 75 60
26 1 34713 90
27 1 1355 100
28 2 293 120
29 3 248 60
30 1 40393 105
31 1 627 75
32 1 37540 90
33 3 61675 60
34 4 2024 120
35 1 1909 270
36 2 1237 25
37 1 28169 120
38 2 52265 30
39 2 42809 60
40 2 45350 120
41 2 60954 60
42 2 221291 50
43 2 1622 50
44 1 1824 20
45 1 2271 180
46 5 8365 60
47 3 55422 45
48 1 1143 240
49 2 2277 90
50 1 49395 240
51 1 42004 120
52 1 39743 90
53 1 302 120
54 1 50179 130
55 2 4625 180
56 1 1014 1
57 1 17046 120
58 3 41537 120
59 3 56527 90
60 1 48845 160
61 1 54152 120
62 2 881 120
63 4 46918 90
64 1 1073 30
65 1 19266 30
66 4 501 240
67 2 2122 1
68 1 126 60
69 1 6923 60
70 1 6698 140
71 1 886 80
72 1 714 50
73 1 2658 90
74 1 2064 150
75 2 340 60
76 1 740 80
77 1 460 60
78 2 2428 120
79 3 578 120
80 4 216 90
81 1 1808 120
82 1 546 160
83 1 1688 55
84 2 1922 90
85 1 2888 5
86 1 444 110
87 1 314 120
88 6 0 0
89 6 0 0
90 6 0 0
;
