#cliente	day	place	penalty	service
191_PR_3	3	2	1148	60
101_PR_2	2	2	1710	60
1_PR_1	1	2	425	90
341_SA_5	5	1	997	70
102_SA_2	2	1	3526	120
2_SA_1	1	1	81644	90
103_SA_2	2	1	80137	120
104_LC_2	2	3	390	120
271_PR_4	4	2	29072	60
105_LC_2	2	3	38945	200
342_PR_5	5	2	495	60
192_PR_3	3	2	3051	130
193_LC_3	3	3	1337	70
272_LC_4	4	3	52527	130
273_LC_4	4	3	2314	90
343_LC_5	5	3	70498	45
274_SA_4	4	1	64015	60
3_SA_1	1	1	60599	75
106_NU_2	2	5	65194	75
107_PR_2	2	2	37405	30
344_LC_5	5	3	59879	120
108_LC_2	2	3	49819	10
345_SA_5	5	1	98	150
194_PR_3	3	2	77673	20
4_LC_1	1	3	1361	120
195_SA_3	3	1	2698	150
5_SA_1	1	1	45608	90
197_SA_3	3	1	40868	120
346_LC_5	5	3	77144	70
199_SA_3	3	1	55315	80
196_PR_3	3	2	39351	45
198_SA_3	3	1	27955	60
6_SA_1	1	1	4298	30
200_SA_3	3	1	5255	60
201_LC_3	3	3	4644	270
347_SA_5	5	1	62922	20
7_SA_1	1	1	59639	290
202_SA_3	3	1	44983	180
8_SA_1	1	1	53487	60
110_SA_2	2	1	59877	120
111_SA_2	2	1	46247	120
112_SA_2	2	1	40426	60
109_SA_2	2	1	40577	110
114_SA_2	2	1	45740	60
113_SA_2	2	1	40552	60
203_SA_3	3	1	61069	45
115_PR_2	2	2	51648	90
348_SA_5	5	1	7368	60
349_SA_5	5	1	3796	15
9_SA_1	1	1	1072	360
10_SA_1	1	1	769	60
13_SA_1	1	1	878	60
14_SA_1	1	1	305	90
350_SA_5	5	1	724	180
12_SA_1	1	1	891	75
204_SA_3	3	1	518	80
205_SA_3	3	1	841	60
352_PR_5	5	2	997	70
11_SA_1	1	1	738	120
275_SA_4	4	1	461	90
276_SA_4	4	1	759	60
277_SA_4	4	1	620	120
120_SA_2	2	1	640	55
279_SA_4	4	1	852	300
280_NU_4	4	5	584	60
119_SA_2	2	1	737	60
