#cliente	day	place	penalty	service
191_PR_3	3	2	2148	60
101_PR_2	2	2	2454	60
1_PR_1	1	2	502	90
341_SA_5	5	1	2153	70
102_SA_2	2	1	3726	120
2_SA_1	1	1	62275	90
103_SA_2	2	1	51082	120
104_LC_2	2	3	430	120
271_PR_4	4	2	25338	60
105_LC_2	2	3	64184	200
342_PR_5	5	2	619	60
192_PR_3	3	2	2645	130
193_LC_3	3	3	2030	70
272_LC_4	4	3	36373	130
273_LC_4	4	3	3116	90
343_LC_5	5	3	60400	45
274_SA_4	4	1	64729	60
3_SA_1	1	1	61731	75
106_NU_2	2	5	49500	75
107_PR_2	2	2	50442	30
344_LC_5	5	3	41776	120
108_LC_2	2	3	44774	10
345_SA_5	5	1	229	150
194_PR_3	3	2	48720	20
4_LC_1	1	3	2168	120
195_SA_3	3	1	2865	150
5_SA_1	1	1	46472	90
197_SA_3	3	1	51414	120
346_LC_5	5	3	52354	70
199_SA_3	3	1	38365	80
196_PR_3	3	2	41855	45
198_SA_3	3	1	65207	60
6_SA_1	1	1	3818	30
200_SA_3	3	1	5055	60
201_LC_3	3	3	6922	270
347_SA_5	5	1	46572	20
7_SA_1	1	1	65346	290
202_SA_3	3	1	73183	180
8_SA_1	1	1	50401	60
110_SA_2	2	1	63895	120
111_SA_2	2	1	47530	120
112_SA_2	2	1	66913	60
109_SA_2	2	1	42797	110
114_SA_2	2	1	62199	60
113_SA_2	2	1	58426	60
203_SA_3	3	1	67147	45
115_PR_2	2	2	30319	90
348_SA_5	5	1	8053	60
349_SA_5	5	1	6538	15
9_SA_1	1	1	640	360
10_SA_1	1	1	472	60
13_SA_1	1	1	562	60
14_SA_1	1	1	615	90
350_SA_5	5	1	588	180
12_SA_1	1	1	709	75
204_SA_3	3	1	722	80
205_SA_3	3	1	833	60
352_PR_5	5	2	471	70
11_SA_1	1	1	854	120
275_SA_4	4	1	810	90
276_SA_4	4	1	630	60
277_SA_4	4	1	707	120
120_SA_2	2	1	613	55
279_SA_4	4	1	669	300
280_NU_4	4	5	468	60
119_SA_2	2	1	659	60
124_SA_2	2	1	550	30
121_LC_2	2	3	681	45
122_SA_2	2	1	777	50
351_SA_5	5	1	744	60
118_SA_2	2	1	693	120
278_PR_4	4	2	629	150
116_SA_2	2	1	762	60
117_SA_2	2	1	678	140
123_SA_2	2	1	483	50
15_SA_1	1	1	30690	240
125_SA_2	2	1	61042	60
281_PR_4	4	2	27226	70
282_LC_4	4	3	36417	90
127_PR_2	2	2	64256	80
206_PR_3	3	2	144764	35
126_PR_2	2	2	86980	180
353_SA_5	5	1	115	5
354_PR_5	5	2	50523	30
16_SA_1	1	1	378	110
207_SA_3	3	1	397	50
128_SA_2	2	1	160	120
17_NU_1	1	5	1582	180
129_NU_2	2	5	903	120
283_SA_4	4	1	2311	180
355_LC_5	5	3	1522	150
130_SA_2	2	1	1551	90
356_SA_5	5	1	361	150
131_PR_2	2	2	59886	215
18_SA_1	1	1	1579	90
208_SA_3	3	1	1477	90
209_SA_3	3	1	2138	45
132_SA_2	2	1	704	20
19_SA_1	1	1	75821	180
210_SA_3	3	1	91778	180
284_SA_4	4	1	95040	240
134_SA_2	2	1	39210	60
